PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,5d3,5d5,4f5,4f7
1000,1.99512699817156,1.99523828071949,1.99494963359995,1.99207391230536,1.98085846758959,0.555405968201203,0.569466121693923,0.849761206897222,0.943018952561522,1.12473613760665,0.893689224252601,1.00542434466828,1.28364530801157,0.358460403585979,0.259532765860104,0.293598064076147,0.35164151532396,0.0539816578545855,0.383632003629013,-0.0661647362910137,-0.0152340659976434
1050,1.9946194744226,1.99476191688767,1.99453692115809,1.99149482459119,1.98082949768843,0.533410334805221,0.549395722731131,0.833781261474457,0.926972286188915,1.11136093045722,0.878616242085029,0.992496117753045,1.26952184557236,0.34161161838003,0.24511138836842,0.281622277013904,0.338412940194408,0.0503029287759929,0.379794073849167,-0.0712813300611327,-0.0182029163019065
1100,1.99411156947716,1.99428246583745,1.99411029433773,1.99096517260955,1.98081373659608,0.512577704376933,0.530234415324509,0.818404562874503,0.911392072239519,1.09839005567748,0.864081444392569,0.980006923361209,1.25572600912984,0.325538501595074,0.2315136420945,0.269805352851088,0.32585766831393,0.0461809108979035,0.375455134520556,-0.0756245170179628,-0.0204608573297106
1150,1.99360331849415,1.99380026454593,1.99367050762553,1.99047892083442,1.98080851439952,0.492808282269277,0.511917536808567,0.803582526009412,0.896249484859278,1.08579392874643,0.850042680738653,0.967922958677741,1.24223634877485,0.310210969204588,0.218687815179184,0.258242865460866,0.313927846739569,0.0417108487831637,0.370688443938452,-0.0792635072834441,-0.0220742541997264
1200,1.99309475204443,1.99331560075846,1.99321824295092,1.99003079530764,1.98081148956259,0.47401433092772,0.494386758018653,0.789272342752636,0.881518020804791,1.07354629213795,0.836462755148076,0.956214353860808,1.22903366470432,0.295598034005593,0.206585768852026,0.246999926354708,0.302579931633801,0.036972313961998,0.365556159637663,-0.0822591819689839,-0.0231014299652665
1250,1.9925858968714,1.99282872187095,1.99275411948833,1.98961615878227,1.98082059584765,0.456118330164841,0.477589330890886,0.775436091571781,0.867173337066841,1.06162372093496,0.823308665290184,0.944854572290551,1.21610068944025,0.281668831858653,0.195162946370189,0.236120026852654,0.291774330356858,0.032032034203788,0.360111280206545,-0.084665400799726,-0.023593935243131
1300,1.99207677650076,1.99233984192742,1.99227870178448,1.98923091055681,1.98083399965711,0.439051471193665,0.461477434529825,0.76204001334756,0.85319307657308,1.05000521839303,0.810550983759977,0.933819922258905,1.2034218255936,0.268393234153535,0.184378233724269,0.225631180495879,0.281475035241923,0.0269461414902256,0.354399196196896,-0.0865300598729227,-0.0235975735248199
1350,1.99156741173386,1.99184914718811,1.99179250655192,1.98887140536755,1.98085006543088,0.422752415120371,0.44600760732199,0.749053917347658,0.83955669502254,1.03867188231293,0.798163350552996,0.923089155959466,1.19098292773803,0.255742199831003,0.174193747296972,0.215550246755976,0.27164927134708,0.0217619736988077,0.348458939194125,-0.0878959548768753,-0.0231532365665344
1400,1.99105782105027,1.9913568006013,1.99129600839043,1.98853438714993,1.98086732733834,0.407166262633721,0.431140253586109,0.73645069014746,0.826245295822325,1.02760662770202,0.786122053431528,0.91264313755591,1.17877111964277,0.2436879627451,0.164574591487411,0.205886010855123,0.262267168852139,0.0165195300564826,0.342324195526181,-0.0888014913278321,-0.022297590643052
1450,1.99054802093882,1.99086294542518,1.99078964463863,1.98821693451564,1.98088446593776,0.392243693610432,0.416839214478324,0.72420588672126,0.813241476530965,1.01679395458734,0.774405678410066,0.90246456641814,1.16677464009541,0.232204114968499,0.155488610573256,0.196641400859723,0.25330146431608,0.0112526554175362,0.336024134787328,-0.0892812733881311,-0.0210636446089306
1500,1.99003802617198,1.99036770818449,1.99027381951427,1.98791641554529,1.98090028879093,0.377940244385593,0.403071394157377,0.712297387674382,0.800529188138967,1.00621975234911,0.762994816662638,0.892537744794276,1.15498271202698,0.221265624784209,0.14690614809603,0.187815098666537,0.244727231489298,0.00599001028607773,0.329584091439101,-0.0893665954881054,-0.0194812234970297
1550,1.98952785003457,1.98987120110173,1.98974890766828,1.98763045005107,1.98091371425435,0.36421569729923,0.389806433437681,0.700705110130378,0.78809360733373,0.995871133822521,0.751871817191978,0.882848381558506,1.14338543077045,0.210848814328492,0.138799820602763,0.179402720114403,0.236521640523673,0.000755870189898492,0.323026128943957,-0.0890858555207781,-0.0175773660305049
