PhotonEnergy_eV,1s1/2,2s1/2,3s1/2,4s1/2,5s1/2,2p1/2,2p3/2,3p1/2,3p3/2,4p1/2,4p3/2,5p1/2,5p3/2,3d3/2,3d5/2,4d3/2,4d5/2,4f5/2,4f7/2
12.3620954373677,2.30807485631038,-42378284.3752233,-7.7402979985577,-1475834877.08444,-12617.7111803724,-1337.41163077095,-1028.4888478345,-98.0185189668127,-13.8865681861046,-12.0034114090826,-22.9738502710951,-10.838373047071,-4.08213873479131,-17.6235236451247,-94.3119461298709,-18.9373738334754,-58.3030193669141,-8.53332891808857,-11.5597938188392
12.4765955263087,2.30852295929946,-40616622.1923262,-7.69761402287616,-1351821457.58756,-12146.9302978347,-1327.0617027323,-1020.78140294169,-97.4639633757042,-13.8404417761524,-11.948351794629,-22.8673415736587,-10.7864838433412,-4.06782042274015,-17.5655716803119,-93.7588612293872,-18.8691473916115,-57.9476401325737,-8.51274289013752,-11.5046199053771
12.5921561369415,2.30897170630738,-38931320.9509381,-7.65513071058197,-1238572169.10227,-11694.9113830167,-1316.79034550802,-1013.13040918647,-96.9123244118397,-13.7944418937722,-11.8934770906228,-22.7612312130952,-10.7347727792316,-4.05352260251651,-17.5077601386092,-93.2087863823572,-18.8011236007693,-57.5943135400756,-8.49213450413298,-11.4496427405593
12.7087870920206,2.3094210981877,-37318941.2936775,-7.61284705641902,-1135124212.95797,-11260.8629806054,-1306.59696779075,-1005.53545700067,-96.3635830689372,-13.7485682033258,-11.8387867025928,-22.6555177739003,-10.6832392828123,-4.03924524058343,-17.4500886869751,-92.6617056054553,-18.7333018918167,-57.2430281206916,-8.4715028444716,-11.3948615622425
12.8264983052806,2.30987113579445,-35776204.3680211,-7.57076206045553,-1040603355.60158,-10844.0287416569,-1296.48098270684,-997.996139775759,-95.8177199784543,-13.7028203677822,-11.784280038052,-22.5501998456445,-10.6318827840433,-4.02498830349331,-17.3925569932761,-92.1176029999406,-18.6656816973588,-56.8937724693505,-8.45084700676948,-11.3402756113081
12.9452997822792,2.31032181998211,-34299984.0844399,-7.52887472805424,-954215564.731941,-10443.6857944649,-1286.44180778319,-990.512053841374,-95.2747153694522,-13.6571980483893,-11.7299565064913,-22.4452760229551,-10.5807027147695,-4.01075175788789,-17.3351647262849,-91.57646275121,-18.5982624517323,-56.5465352442865,-8.43016609868509,-11.2858841316536
13.0652016212472,2.31077315160558,-32887299.7596968,-7.48718406984295,-875239455.110879,-10059.1431942052,-1276.47886491427,-983.082798444161,-94.7345490265385,-13.6117009043074,-11.6758155193729,-22.340744905498,-10.5296985087139,-3.9965355704983,-17.2779115556787,-91.038269128354,-18.5310435910012,-56.2013051666891,-8.4094592407316,-11.231686370184
13.1862140139475,2.31122513152021,-31535309.1255738,-7.44568910168502,-803019463.809483,-9689.74044739695,-1266.59158032943,-975.707975726671,-94.1972002460214,-13.5663285921996,-11.621856490124,-22.2366050979601,-10.4788696014717,-3.98233970814508,-17.2207971520371,-90.5030064837153,-18.464024552952,-55.8580710203545,-8.38872556707789,-11.1776815768033
13.3083472465408,2.31167776058178,-30241301.6843425,-7.40438884465028,-736959682.779528,-9334.84610743322,-1256.77938456049,-968.38719070644,-93.6626477904464,-13.5210807657752,-11.5680788341307,-22.1328552100314,-10.4282154305045,-3.96816413773816,-17.16382118684,-89.9706592524486,-18.3972047770888,-55.5168216513391,-8.36796422633649,-11.1238690044061
13.4316117004602,2.31213103964648,-29002692.3932695,-7.36328232498581,-676518283.929707,-8993.85643762474,-1247.04171240947,-961.120051255226,-93.1308698417342,-13.4759570752832,-11.5144819687314,-22.0294938563873,-10.377735435134,-3.95400882627692,-17.106983332466,-89.4412119520838,-18.3305837046283,-55.177545967616,-8.34717438233763,-11.070247908869
13.5560178532937,2.31258496957092,-27817015.6613798,-7.3223685740872,-621202478.42257,-8666.19413838468,-1237.37800291665,-953.906168078389,-92.6018439531823,-13.4309571669501,-11.4610653132106,-21.9265196566706,-10.3274290565361,-3.93987374085022,-17.0502832621903,-88.9146491820912,-18.2641607784956,-54.8402329387314,-8.32635521488791,-11.0168175490425
13.6815762796747,2.31303955121212,-26681919.6425808,-7.28164662846985,-570563957.772091,-8351.30713535909,-1227.78769932885,-946.745154694423,-92.075547000653,-13.3860806823594,-11.4078282887929,-21.8239312354743,-10.2772957377351,-3.92575884863639,-16.9937206501828,-88.3909556234485,-18.1979354433191,-54.5048715954647,-8.30550592051265,-10.9635771867422
13.8082976521809,2.3134947854275,-25595160.8100797,-7.24111552974028,-524194769.58211,-8048.66742547047,-1218.27024906793,-939.636627414645,-91.5519551333196,-13.3413272577667,-11.3547703186364,-21.7217272223236,-10.2273349235975,-3.91166411690325,-16.9372951715063,-87.8701160382109,-18.1319071454257,-54.1714510294896,-8.28462571318063,-10.9105260867409
13.9361927422414,2.31395067307485,-24554598.7978189,-7.20077432456792,-481723585.487517,-7757.76997799886,-1208.82510369954,-932.580205323018,-91.0310437244097,-13.2966965233465,-11.3018908278266,-21.6199062516587,-10.177546060826,-3.89758951300817,-16.8810065021145,-87.3521152690828,-18.0660753328367,-53.839960393037,-8.26371382501029,-10.8576635167604
14.0652724210524,2.31440721501238,-23558191.495392,-7.16062206465676,-442812323.098482,-7478.1316879734,-1199.45171890207,-925.575510256141,-90.5127873224492,-13.2521881023664,-11.2491892433704,-21.5184669628174,-10.1279285979541,-3.88353500439809,-16.8248543188503,-86.836938238992,-18.0004394552622,-53.5103888985606,-8.24276950695625,-10.8049887474628
14.195547660501,2.31486441209864,-22603990.3836167,-7.12065780671741,-407153087.553914,-7209.29037928659,-1190.14955443589,-918.622166783358,-89.9971596035754,-13.2078016102828,-11.1966649941895,-21.4174080000174,-10.0784819853395,-3.8695005586095,-16.7688382994436,-86.3245699506664,-17.9349989640972,-53.1827258184031,-8.22179202947517,-10.7525010524429
14.3270295340983,2.31532226519259,-21690136.0986011,-7.08088061243916,-374465401.708854,-6950.80385507619,-1180.9180741128,-911.719802187042,-89.4841333255653,-13.1635366537539,-11.1443175111147,-21.3167280123392,-10.0292056751589,-3.85548614326853,-16.7129581225095,-85.8149954862124,-17.8697533124166,-52.8569604844652,-8.20078068317013,-10.7001997082198
14.4597292179202,2.31578077515351,-20814854.2127757,-7.0412895484623,-344493697.05174,-6702.24899304551,-1171.75674576566,-904.868046442999,-88.9736802842982,-13.119392829565,-11.0921462268796,-21.2164256537088,-9.98009912140159,-3.84149172609093,-16.6572134675469,-85.3082000066962,-17.8047019549706,-52.5330822878761,-8.17973477941241,-10.648083994229
14.5936579915576,2.31623994284107,-19976451.2219618,-7.00188368635047,-317005040.207549,-6463.22088351241,-1162.6650412183,-898.066532201026,-88.4657712734463,-13.075369723461,-11.0401505761142,-21.1164995828805,-9.93116177986388,-3.82751727488211,-16.601604014936,-84.8041687517263,-17.7398443481803,-52.2110806786661,-8.15865365094004,-10.5961531928142
14.728827239075,2.31669976911526,-19173310.7281102,-6.96266210256343,-291787072.363879,-6233.33200808807,-1153.64243625566,-891.31489476561,-87.960376048272,-13.0314669088814,-10.9883299953393,-21.0169484634198,-9.88239310814327,-3.8135627575372,-16.5461294459366,-84.3028870390396,-17.6751799501325,-51.8909451654402,-8.13753665243216,-10.5444065892193
14.8652484499786,2.31716025483642,-18403889.8078826,-6.92362387842961,-268646141.18789,-6012.21145699584,-1144.68841059412,-884.612772076763,-87.4574632944812,-12.9876839455931,-10.93668392296,-20.9177709636863,-9.83379256563264,-3.79962814204102,-16.4907894426867,-83.8043402640885,-17.6107082205758,-51.5726653150548,-8.1163831610586,-10.4928434715808
15.0029332201922,2.31762140086523,-17666715.5577561,-6.8847681001192,-247405606.808363,-5799.50418313956,-1135.80244785207,-877.959804691003,-86.9570006031677,-12.944020378216,-10.88521179926,-20.8189657568164,-9.78535961351444,-3.78571339646817,-16.4355836882001,-83.3085138996305,-17.5464286209157,-51.2562307522947,-8.09519257700376,-10.4414631309195
15.1418932530435,2.31808320806268,-16960381.8068106,-6.84609385861717,-227904305.242217,-5594.87029112773,-1126.98403552066,-871.355635762465,-86.4589544529505,-12.9004757346376,-10.8339130663952,-20.7205315207071,-9.73709371475491,-3.77181848898302,-16.3805118663647,-82.8153934953204,-17.4823406142099,-50.9416311595533,-8.07396432396444,-10.3902648611331
15.2821403602587,2.31854567729007,-16283545.9888135,-6.80760024969645,-209995154.268992,-5397.98435955024,-1118.23266493488,-864.799911024159,-85.9632902004847,-12.8570495243116,-10.7827871683881,-20.6224669379983,-9.68899433409842,-3.75794338783976,-16.3255736619408,-82.3249646773042,-17.4184436651638,-50.6288562765133,-8.05269784962075,-10.339247958988
15.4236864629663,2.31900880940901,-15634926.1656515,-6.76928637389141,-193543888.218857,-5208.53479489039,-1109.5478312447,-858.292278769358,-85.4699720805818,-12.8137412364378,-10.7318335511213,-20.5247706960563,-9.64106093806167,-3.74408806138245,-16.2707687605593,-81.8372131478151,-17.3547372401264,-50.3178958998305,-8.03139262607982,-10.2884117241117
15.5665435927106,2.31947260528143,-15013298.1945603,-6.73115133647137,-178427909.455928,-5026.22321553656,-1100.92903338656,-851.832389833119,-84.9789632172371,-12.7705503380176,-10.681051662332,-20.4274414869572,-9.59329299492802,-3.730252478045,-16.2160968487197,-81.3521246847719,-17.2912208070851,-50.0087398828179,-8.0100481502916,-10.2377554589853
15.7107238924745,2.31993706576951,-14417493.0319985,-6.69319424741426,-164535245.524125,-4850.76386443544,-1092.37577405499,-845.419897573949,-84.4902256468988,-12.7274762717852,-10.6304409516059,-20.3304780074697,-9.54568997474178,-3.71643660635126,-16.1615576137883,-80.8696851413796,-17.2278938356616,-49.7013781351327,-7.98866394443654,-10.1872784689354
15.8562396177114,2.32040219173574,-13846394.1673711,-6.6554142213805,-151763601.990543,-4681.88304900149,-1083.88755967448,-839.054457855593,-84.0037203553458,-12.6845184540084,-10.5800008703709,-20.2338789590392,-9.49825134930259,-3.70264041491503,-16.1071507439967,-80.3898804457319,-17.1647557971073,-49.3958006224645,-7.96723955628462,-10.136980062127
16.003103137387,2.32086798404287,-13298935.180161,-6.61781037768708,-140019501.983513,-4519.31860696689,-1075.46390037154,-832.735729028958,-83.5194073295477,-12.641676272159,-10.529730871892,-20.1376430477704,-9.45097659215971,-3.68886387244011,-16.0528759284393,-79.9126966004152,-17.1018061642988,-49.0919973662253,-7.94577455952556,-10.0868595495554
16.1513269350309,2.32133444355392,-12774097.4143502,-6.58038184028153,-129217504.289617,-4362.81939692269,-1067.104309947,-826.463371914175,-83.0372456258698,-12.5989490824512,-10.4796304112644,-20.0417689844112,-9.40386517860646,-3.67510694772032,-15.9987328570724,-79.4381196821165,-17.0390444117335,-48.7899584432414,-7.92426855406983,-10.0369162450391
16.3009236097974,2.32180157113216,-12270907.7643303,-6.54312773771641,-119279492.655657,-4212.14481236329,-1058.80830584847,-820.237049782775,-82.5571934559488,-12.5563362072455,-10.4296989454085,-19.9462554843363,-9.35691658567453,-3.66136960963952,-15.9447212207117,-78.966135841231,-16.9764700155252,-48.4896739854464,-7.90272116632038,-9.98714946521218
16.4519058775366,2.3222693676411,-11788436.5667922,-6.5060472031237,-110134029.646536,-4067.06431810662,-1050.57540914301,-814.056428340019,-82.0792082914972,-12.5138369323194,-10.3799359330635,-19.8511012675305,-9.31013029212845,-3.64765182717172,-15.8908407110309,-78.4967313014737,-16.9140824533993,-48.1911341795769,-7.88113204941485,-9.9375585295166
16.6042865718753,2.32273783394451,-11325795.5933676,-6.46913937418934,-101715769.045739,-3927.35700801776,-1042.40514449007,-807.921175707326,-81.6032469891964,-12.4714505040057,-10.3303408347818,-19.7563050585725,-9.26350577846001,-3.63395356938104,-15.8370910205596,-78.0298923594922,-16.8518812046887,-47.894329266869,-7.85950088343822,-9.88814276019518
16.7580786453077,2.32320697090635,-10882136.1390592,-6.43240339312803,-93964921.3587929,-3792.81118301741,-1034.29704011452,-801.830962404859,-81.1292659366988,-12.4291761261978,-10.2809131129231,-19.6618655866186,-9.21704252688268,-3.62027480542179,-15.7834718426819,-77.5656053844812,-16.7898657503296,-47.5992495427567,-7.83782737560589,-9.838901482284
16.9132951702965,2.32367677939083,-10456647.2017494,-6.39583840665818,-86826767.4976928,-3663.22394840725,-1026.25062777998,-795.785461334213,-80.6572212205873,-12.3870129572264,-10.2316522316487,-19.5677815853865,-9.17074002132605,-3.60661550453852,-15.7299828716344,-77.1038568178003,-16.7280355728563,-47.3058853565725,-7.81611126041718,-9.78983402360518
17.0699493403841,2.32414726026235,-10048553.7483131,-6.35944356597687,-80251216.1915514,-3538.4008295917,-1018.26544276227,-789.784347761242,-80.1870688169147,-12.3449601066101,-10.1825576569155,-19.4740517931389,-9.12459774743038,-3.59297563606601,-15.6766238025043,-76.6446331725923,-16.6663901563978,-47.0142271112487,-7.79435229977926,-9.74093971475953
17.2280544713139,2.32461841438553,-9657115.0630887,-6.32321802673503,-74192401.0906277,-3418.15540532159,-1010.34102382309,-783.827299299008,-79.7187648046837,-12.3030166316832,-10.1336288564705,-19.3806749526677,-9.07861519254106,-3.57935516942938,-15.623394331228,-76.1879210334043,-16.6049289866727,-46.7242652630212,-7.77255028310176,-9.69221788911937
17.3876240021625,2.32509024262516,-9281623.17467502,-6.28716094901286,-68608313.9118717,-3302.30895762808,-1002.4769131839,-777.913995890852,-79.2522656023118,-12.2611815341077,-10.0848652998451,-19.2876498112776,-9.0327918457031,-3.5657540741441,-15.5702941545891,-75.7337070558114,-16.543651550985,-46.4359903211348,-7.7507050273622,-9.64366788282131
17.5486714964815,2.32556274584621,-8921401.35722424,-6.25127149729519,-63460470.3183266,-3190.69013765618,-994.672656499932,-772.044119793586,-78.7875282267648,-12.2194537562737,-10.036266458349,-19.1949751207705,-8.98712719765573,-3.55217231981602,-15.5173229702167,-75.2819779660407,-16.4825573382202,-46.1493928475491,-7.72881637714229,-9.5952890347591
17.7112106434509,2.32603592491385,-8575802.70259448,-6.21554884044721,-58713605.5357058,-3083.13464664622,-986.927802834453,-766.217355560812,-78.3245105746303,-12.1778321775977,-9.98783180506477,-19.1026496374291,-8.9416207408269,-3.53860987614145,-15.4644804765836,-74.8327205605991,-16.4216458388403,-45.864463456648,-7.70688420463565,-9.54708068657652
17.8752552590424,2.32650978069336,-8244208.75990793,-6.17999215169012,-54335396.9905309,-2979.48493134842,-979.241904633167,-760.433390026357,-77.8631717239485,-12.1363156107255,-9.93956081484225,-19.0106721220011,-8.89627196932787,-3.52506671290717,-15.4117663730048,-74.3859217059019,-16.3609165448798,-45.5811928149489,-7.68490840962706,-9.49904218266029
18.0408192871938,2.32698431405023,-7926028.23923397,-6.1446006085771,-50296211.5083329,-2879.58989319041,-971.614517698805,-754.691912287833,-77.4034722551196,-12.0949027976512,-9.89145296429271,-18.9190413396838,-8.85108037894778,-3.5115427999905,-15.3591803596355,-73.941568337904,-16.3003689499416,-45.2995716408144,-7.66288891944366,-9.45117287013307
18.2079168009946,2.32745952585004,-7620695.77628061,-6.1093733929693,-46568874.8401535,-2783.3046105516,-964.045201165884,-748.992613690306,-76.9453745886702,-12.0535924057612,-9.84350773178327,-18.8277560601076,-8.80604546714831,-3.49803810735935,-15.3067221374694,-73.4996474617321,-16.2400025491922,-45.0195907041657,-7.64082568887852,-9.40347209884643
18.3765620038817,2.32793541695853,-7327670.75513447,-6.07430969101206,-43128461.4934258,-2690.49007352888,-956.533517475639,-743.335187810099,-76.4888433370984,-12.0123830238172,-9.79572459743129,-18.7368150573211,-8.76116673305825,-3.48455260507226,-15.2543914083371,-73.0601461513205,-16.1798168393581,-44.7412408261971,-7.61871870008695,-9.35593922137392
18.546769230847,2.32841198824154,-7046436.18623573,-6.0394086931112,-39952103.03131,-2601.01293060885,-949.079032351113,-737.719330438698,-76.0338456674373,-11.9712731578901,-9.74810304309873,-18.6462171097745,-8.71644367746816,-3.47108626327843,-15.2021878749045,-72.623051549047,-16.1198113187208,-44.4645128790926,-7.59656796245623,-9.30857359300418
18.7185529496558,2.32888924056505,-6776497.63691631,-6.00466959390942,-37018813.174693,-2514.74524668973,-941.681314772405,-732.14473956678,-75.5803516705796,-11.9302612272599,-9.70064255238661,-18.5559610003048,-8.67187580282503,-3.45763905221782,-15.1501112406706,-72.188350865372,-16.0599854871131,-44.1893977857437,-7.57437351244892,-9.26137457173398
18.8919277620767,2.32936717479511,-6517382.21196222,-5.97009159226298,-34309328.1950693,-2431.56427192347,-934.339936952073,-726.611115368359,-75.1283347328308,-11.8893455602977,-9.6533426106294,-18.4660455161199,-8.62746261322698,-3.44421094222115,-15.0981612099665,-71.7560313784789,-16.0003388459146,-43.9158865194686,-7.55213541342076,-9.21434151826151
19.0669084051225,2.32984579179787,-6268637.58178619,-5.93567389121836,-31805961.2259315,-2351.35222087405,-927.054474310673,-721.118160185041,-74.6777719045924,-11.8485243903453,-9.60620270488949,-18.3764694487829,-8.5832036144179,-3.43080190370998,-15.0463374879531,-71.3260804339166,-15.9408708980474,-43.6439701037338,-7.52985375541332,-9.16747379597949
19.2435097523033,2.33032509243955,-6029831.05591856,-5.90141569798912,-29492469.2465651,-2273.99606151238,-919.824505452442,-715.665578510401,-74.2286442605618,-11.8077958516118,-9.55922232395165,-18.287231594197,-8.53909831378224,-3.41741190719675,-14.9946397806198,-70.8984854442439,-15.8815811479724,-43.3736396118759,-7.50752865492233,-9.12077077096844
19.4217468148903,2.33080507758646,-5800548.69963605,-5.86731622393291,-27353931.6065118,-2199.38731359128,-912.649612141107,-710.25307697446,-73.7809372453744,-11.7671579751053,-9.51240095831756,-18.19833075259,-8.49514622033966,-3.40404092328485,-14.9430677947824,-70.4732338886758,-15.8224691016843,-43.1048861668264,-7.48516025464221,-9.07423181198998
19.6016347431919,2.33128574810494,-5580394.49165752,-5.8333746845286,-25376639.0625777,-2127.42185596625,-905.52937927581,-704.88036432829,-73.3346409982403,-11.7266086846206,-9.46573810020022,-18.1097657284989,-8.45134684473983,-3.39068892266867,-14.8916212380819,-70.050313312731,-15.7635342667081,-42.8377009408369,-7.46274872318747,-9.02785629048013
19.7831888278416,2.33176710486139,-5368989.52093699,-5.79959029935348,-23547992.3941891,-2057.99974244828,-898.463394867146,-699.547151428719,-72.8897506498496,-11.686145792803,-9.41923324351859,-18.0215353307547,-8.4076996992572,-3.37735587613362,-14.8402998189825,-69.629711327883,-15.7047761520946,-42.5720751552063,-7.44029425479174,-8.98164358054266
19.9664245010979,2.33224914872224,-5165971.22068263,-5.76596229206069,-21856409.7479958,-1991.02502579528,-891.451250013298,-694.25315122315,-72.4462665846707,-11.6457669973117,-9.37288588389205,-17.9336383724669,-8.36420429778573,-3.36404175455624,-14.7891032467702,-69.2114156112107,-15.6461942684164,-42.3080000800097,-7.41779706898513,-8.93559305894253
20.1513573381556,2.33273188055394,-4970992.63782138,-5.73248989035675,-20291241.9398296,-1926.40558946694,-884.492538876256,-688.99807873449,-72.004194661754,-11.6054698771041,-9.32669551863501,-17.8460736710088,-8.32086015583374,-3.35074652890424,-14.7380312315508,-68.7954139050528,-15.5877881277635,-42.0454670338282,-7.39525741025069,-8.88970410509927
20.3380030584698,2.33321530122295,-4783721.73621801,-5.69917232597915,-18842695.0121077,-1864.05298678654,-877.58685865811,-683.781651046187,-71.563546387302,-11.565251888866,-9.28066164675145,-17.758840048002,-8.27766679051871,-3.33747017023652,-14.6870834842484,-68.3816940166631,-15.5295572437395,-41.7844673834805,-7.37267554766073,-8.84397610108048
