PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,584808.283110625,94823.9843773477,74406.6580479837,39574.7729683808,14294.8165183115,1538743.03053274,4779240.8013633,87263.7786695992,347375.887224825,34166.1477993633,155333.246265508,12342.4516480354,46552.8875273896,2385527.80383551,3900103.83642456,221661.089478948,359433.077874827,568323.09253159,795532.281758481
1050,578343.30073864,93444.2493760855,72118.4957076875,37857.4182417354,13402.695144,1486578.54719926,4566986.59787902,85273.6144051795,335857.994690794,33191.8144378089,147988.760361546,11814.172595719,43768.4074164662,2218200.42258355,3611602.57354221,209735.622771154,338902.857815645,506316.448843193,707502.877636121
1100,571977.726102674,92092.6368985116,69933.297116861,36248.5878460212,12593.5298600453,1436743.18684427,4367053.65940958,83344.1103366778,324848.234877885,32255.2227046924,141115.341620636,11318.0857483993,41215.8585772354,2065547.96166732,3349706.00680324,198620.820387626,319851.484579028,452434.36037541,631169.131460592
1150,565709.604829577,90768.4116545182,67845.0047619802,34739.3625997087,11857.2306968678,1389108.47159042,4178563.44640343,81472.9593167586,314318.746544035,31354.5330294697,134675.11241316,10851.6672945114,38870.7425984337,1926035.31567392,3111494.19025844,188250.422832027,302151.066028814,405442.792110988,564730.175596192
1200,559537.029269153,89470.8617670167,65847.9989003621,33321.7190131394,11185.2062018878,1343554.33168437,4000711.3810822,79657.9591063278,304243.487968497,30488.0135301049,128633.835910032,10412.6337396389,36711.6698264623,1798312.96621227,2894416.90612296,178564.471261239,285686.561244739,364319.675566952,506698.643152532
1250,553458.137180452,88199.297894616,63937.0602061291,31988.4236431703,10570.1029967264,1299968.47064157,3832759.69399142,77897.0068360329,294598.099482717,29654.0326753059,122960.510851023,9998.91512618678,34719.9018370065,1681191.63094643,2696240.84539167,169508.626622944,270354.314656815,328214.480844129,455840.084251767
1300,547471.110460481,86953.0523920577,62107.3360777524,30732.9416890865,10005.59680408,1258245.78457657,3674031.0496341,76188.0938001021,285359.777765198,28851.052515755,117627.017365372,9608.63165637264,32878.9700983107,1573620.75961061,2515005.1604946,161033.570950187,256060.77669449,296416.231430356,411125.198166862
1350,541574.173913804,85731.478506575,60354.3102030377,29549.3576790124,9486.22361533737,1218287.8305719,3523902.85709224,74529.3005602161,276507.160778293,28077.6224349707,112607.806687909,9240.07323463267,31174.3567289522,1474670.23696659,2348983.93674744,153094.479892806,242721.384833746,268328.052484028,371691.946315442
1400,535765.594061513,84533.9496084416,58673.7750268832,28432.30645447,9007.24240442304,1180002.33947594,3381802.18399317,72918.7923387669,268020.22234261,27332.373375162,107879.628715611,8891.6815214023,29593.2261106019,1383514.76819265,2196654.40275062,145650.557147212,230259.582906588,243446.80671737,336815.332302395
1450,530043.677988192,83359.8584540705,57061.806809962,27376.9129540269,8564.52281273595,1143302.76899664,3247201.20284092,71354.8146823708,259880.175449078,26614.0124976719,103421.292266874,8562.03415313298,28124.19834624,1299420.51529109,2056669.91801629,138664.622780145,218605.959863744,221346.715571833,305883.167655835
