PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,2064248.14309113,159982.305517422,50249.3539835583,7421.26004350637,3639.08779741181,712320.755648344,1481646.36839592,64368.1644452355,128697.767903188,5701.50258860656,8530.7765081668,227.485287416391,206.788798861522,95436.1454955251,144910.733549772,12061.9170014875,18982.6900970838,0.000946498253107139,0.00169403139562323
1050,1971003.70765968,152458.821261946,46750.8127067212,6863.83606774341,3407.82890252314,649022.480250998,1343940.36224094,59270.4893331663,118232.269517371,5273.64539158108,7748.59110921077,208.584987761556,193.826983627121,83128.1218146792,126197.946585529,10581.8818862241,16691.0234259884,0.000728087187486424,0.00130345108259024
1100,1883444.0499098,145416.067257488,43588.4750163546,6365.06919606844,3197.2562601104,592839.382868978,1222379.78881698,54687.4153041581,108850.019163039,4887.52303016094,7060.38012840839,191.752403451059,181.941428329744,72731.1696465566,110391.846941515,9319.19965389488,14730.8943025609,0.00056535157526527,0.00101240690547677
1150,1801135.7260009,138815.498884284,40721.6256077317,5917.13220859861,3005.01257941713,542812.621769526,1114699.84817838,50556.3193688265,100415.997046332,4538.17023772686,6452.34245275176,176.709956294478,171.021798032224,63901.2573706099,96969.267015239,8236.98428450502,13046.8237564897,0.000442837585190535,0.000793266624056488
1200,1723684.75107405,132622.268079481,38115.4430252048,5513.44962645167,2829.06392040141,498132.943441761,1019002.92588022,46823.4394785842,92814.7345376646,4221.31391442964,5913.05069436552,163.22385123235,160.971129011494,56364.3122252004,85513.3646080274,7305.40803580127,11593.8087298174,0.00034971005110549,0.000626660199748335
1250,1650732.4419176,126804.812658732,35740.0143976017,5148.46635580418,2667.64821703089,458114.319940935,933691.438282909,43442.4530206585,85947.106816762,3933.26314048158,5432.98668853705,151.096196455825,151.703968895355,49900.4530456836,75689.6796544849,6500.20584126345,10335.1302453498,0.0002782794540539,0.000498842911571463
1300,1581951.75533437,121334.497296355,33569.5358279549,4817.46452209446,2519.23307283922,422172.740371279,857414.286375428,40373.3090954316,79727.7106847692,3670.81871591917,5004.17827668869,140.158707923254,143.144807466449,44332.1051143479,67228.079961862,5801.52580204982,9240.66266463847,0.000223026566031435,0.000399950136857546
1350,1517044.056437,116185.298931825,31581.6597041858,4516.41738923726,2382.4809739779,389809.054048778,789023.904360818,37581.2648677723,74082.7104832466,3431.1984122072,4619.91314685457,130.267647963882,135.226747906531,39514.9646816114,59909.0316472894,5193.03925901374,8285.56022990538,0.000179947718982505,0.000322826272049644
1400,1455736.26068335,111333.530482412,29756.9590226979,4241.87205037436,2256.22047118336,360595.018060992,727541.610758214,35036.0868465144,68948.0604503508,3211.97493135811,4274.51178475177,121.299731784711,127.890377730801,35331.074621102,53553.0746945334,4661.24708675331,7449.22985070321,0.000146109637995196,0.000262228734896615
1450,1397778.30153118,106757.597667919,28078.4854698033,3990.85461121219,2139.4221919681,334161.893768894,672129.506191308,32711.3860959107,64268.0313175267,3011.02419316933,3963.14612162546,113.148798094318,121.082806205892,31683.4776932411,48012.694460527,4194.93541927629,6714.52264077504,0.000119343107464232,0.000214280349081682
