PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,1747204.62705728,162512.967673496,71653.4445793288,17046.6233898511,3818.08420055193,1088061.69795539,2439882.01106021,97072.0715097074,209612.463034846,18279.1608566213,38982.0431526321,855.701607503874,958.679177957473,294665.988072619,447648.802266674,34110.6571181042,52559.0230616506,16.3680163945215,25.8741980276888
1050,1688736.50810973,156519.544053628,67235.6000586054,15788.4360148914,3570.77083884641,1006648.48036856,2241526.49089671,90871.5550492935,195148.799577056,16956.5380591784,35840.2784260311,789.006516346518,896.990465293804,260691.320525152,395748.324060762,30494.7149869302,46991.1839531036,13.363787865006,21.1146258548739
1100,1632933.0646905,150829.04985691,63198.7645528152,14661.3163256553,3346.04953995306,933017.437548143,2063690.43120925,85182.1077246488,181969.827386927,15759.1997188175,33033.0088926444,729.268056805278,840.613978752172,231475.065550798,351148.558370272,27343.1513827133,42138.2139692685,10.9863659588394,17.3507262163835
1150,1579641.38273771,145422.150726218,59501.1903064562,13647.8845581635,3141.2893919973,866270.213420001,1903818.11592673,79952.4955739822,169937.04059548,14672.6085344898,30516.4433298856,675.587454743248,788.981913752201,206239.418288587,312651.89816437,24586.4301224347,37893.0669014465,9.09019102761944,14.3506042215094
1200,1528719.08506521,140280.995994506,56106.6292159716,12733.5291398084,2954.2283433378,805629.218502428,1759723.58693424,75137.4990834992,158929.388506421,13684.2095193301,28253.53697611,627.20321231741,741.5984252833,184350.943511921,279283.689633659,22166.8383326102,34166.9013219082,7.56673742200286,11.9415478618601
1250,1480033.48683186,135389.08619074,52983.4923756339,11905.8963584505,2782.91318709628,750419.198282024,1629530.04149128,70697.1079023721,148840.770680931,12783.1212165075,26212.8041762262,583.467079979997,698.029142390322,165290.746908423,250246.049101337,20036.2474710474,30885.6320130936,6.33431572198799,9.99367880421135
1300,1433460.82796807,130731.153997208,50104.1549390959,11154.4861685026,2625.65059195271,700051.936092929,1511620.27560214,66595.836176537,139577.933556125,11959.8807429928,24367.3647226412,543.824742359133,657.892401075894,148631.404124198,224882.16617422,18154.3396583509,27987.198391585,5.33088475766131,8.40844441131526
1350,1388885.57472215,126293.057132502,47444.3783886238,10470.3296944069,2480.96692196792,654013.504992186,1404595.96584939,62802.1385869541,131058.697749464,11206.2323223043,22694.1732700431,507.800198545516,620.851884076649,134018.988495006,202648.513613938,16487.1944158633,25419.3882012579,4.50892877395426,7.11042646493296
1400,1346199.78336941,122061.681825179,44982.8281739503,9845.73013428791,2347.57509301337,611853.601901911,1307244.06052058,59287.9107600702,123210.458802448,10514.9511289094,21173.3931213777,474.98305727067,586.610417654593,121158.975634445,183093.06543387,15006.1563250371,23138.093958093,3.83176833202406,6.04144928533538
1450,1305302.51989936,118024.85570788,42700.6692154315,9274.05324270718,2224.34709602598,573176.590136833,1218508.91781675,56028.0606049161,115968.914903491,9879.69594141427,19787.8845809985,445.018146575293,554.904724027028,109805.117542959,165838.114257194,13686.9229725943,21105.9086985043,3.27087763839943,5.15629983924962
1500,1266099.33017477,114171.269104219,40581.2252887258,8749.55686485633,2110.29110947702,537633.949399456,1137469.11217899,53000.1394671375,109276.983724923,9294.88540635886,18522.7847663953,417.596972317339,525.500966367463,99750.6071172757,150566.633989631,12508.8066253954,19290.9892923277,2.80391572411206,4.41958984023591
1550,1228501.7556543,110490.403804392,38609.6910623028,8267.25143970995,2004.53234809867,504917.889954398,1063318.04968148,50184.023887892,103083.87738899,8755.59373671825,17365.1608447948,392.450662003908,498.190953735034,90821.0209432479,137011.393502394,11454.1336684448,17666.1319066837,2.41326893327314,3.80343491161397
1600,1192426.89029661,106972.468532874,36772.8877248439,7822.78522061687,1906.29696879982,474755.933432839,995347.705131582,47561.640303043,97344.3101088784,8257.46247451301,16303.7225344411,369.344108392634,472.788897571667,82868.6514419342,124946.218430505,10507.7538565528,16208.0165642846,2.08496304939222,3.28572381169133
1650,1157796.97472923,103608.340405012,35059.054852092,7412.34934389943,1814.89849014646,446906.299190332,932934.928280011,45116.7262846926,92017.8175162444,7796.62558455396,15328.5826865878,348.071087219135,449.128630875658,75767.9309952135,114178.940373801,9656.63753795159,14896.5871527168,1.80784498880476,2.84881756186867
