PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,985898.543186234,129315.019877455,91134.5772928379,39078.6772493186,6628.73431581531,1566595.81483075,4260831.99278769,114008.595016706,337398.435079027,40796.2712539125,108583.272665248,5883.88175927726,12332.2643262324,1282238.02142377,2002847.31592822,134958.414290657,210004.615315469,73434.1645154192,104683.024798513
1050,968463.461703593,126500.371456558,87189.3590432965,36737.8818701206,6194.16021003695,1490102.37040832,4010268.90983598,109855.793343728,321733.733847694,38836.6735002899,102049.88524571,5533.45508641043,11531.2513764031,1168884.92213175,1820970.63884401,124982.08407705,193937.820972799,63751.3707137829,90755.9049073712
1100,951454.162188562,123770.873420677,83489.5585817383,34598.4563088195,5800.44596388885,1418470.0689867,3778762.17207884,105902.611967406,307024.530563492,37002.8797654801,96044.0132585981,5211.98002171778,10801.4164901177,1067915.03278924,1659460.22612125,115921.390934365,179395.554298263,55578.0636850285,79019.4724671948
1150,934857.417436497,121123.239544489,80015.447298006,32638.1015770468,5442.65574312686,1351320.60769039,3564545.6523574,102137.186709113,293199.042219908,35284.8480107675,90512.6785371553,4916.42902829305,10134.8182051055,977729.062689979,1515624.08175789,107676.56559331,166206.235462999,48644.6121664787,69078.9205301563
1200,918660.497855215,118554.337369775,76749.2275487445,30837.5099310211,5116.57451330115,1288310.3604548,3366045.22755793,98548.4901700342,280191.862705252,33673.4895126817,85409.2226580508,4644.15451744725,9524.57266631778,896964.704905064,1387177.98377629,100160.359976019,154220.5087911,42735.3524250395,60619.1616422724
1250,902851.149526791,116061.179771159,73674.811153999,29179.8972045363,4818.58560678473,1229126.73363226,3181854.93334118,95126.2636449999,267943.311443256,32160.5644248196,80692.4387813436,4392.83357977557,8964.69101863381,824457.203844187,1272176.19129621,93296.2762500285,143308.00099979,37676.6844841464,53387.0909494801
1300,887417.573376519,113640.91705132,70777.6268947872,27650.6181225065,4545.57184391441,1173484.95212978,3010716.43666135,91860.9552970803,256398.856983984,30738.5902593834,76325.8378173511,4160.42181003623,8449.94499047551,759207.172037929,1168955.15049603,87017.0735622795,133354.603313189,33328.0248713463,47178.1419876854
1350,872348.405386178,111290.829528292,68044.4527612564,26236.848206917,4294.83517432836,1121125.21976547,2851501.31652246,88743.6639524844,245508.60597963,29400.7615130444,72277.0258977527,3945.11456371447,7975.75525301735,700354.202192751,1076087.54096964,81263.5047985609,124260.184847182,29574.8777243168,41826.0165519733
1400,857632.697792722,109008.320580428,65463.2693880681,24927.3194366318,4064.03098226736,1071810.20558883,2703195.72879402,85766.087947281,235226.849317254,28140.8789293031,68517.1744430104,3745.3143159564,7538.09827683155,647155.135521668,992344.590838635,75983.2445738637,115936.662385878,26323.4898091517,37194.7812955665
1450,843259.901217198,106790.910117251,63023.1316796282,23712.0995386324,3851.11407914137,1025322.8147195,2564887.10082412,82920.4785206649,225511.658315177,26953.2871133022,65020.5675578089,3559.6030541634,7133.42828670913,598966.089225393,916665.037145082,71129.9767494465,108306.365750996,23496.6990885283,33172.7431158211
1500,829219.847672104,104636.228446876,60714.0560957428,22582.406881114,3654.29406897921,981464.208026569,2435752.55904798,80199.5973050325,216324.524854565,25832.8194027782,61764.2142411791,3386.71884076106,6758.6115989274,555227.532830719,848129.452378685,66662.6154701647,101300.649202529,21030.6893376502,29667.6715217443
1550,815502.734398626,102542.010512913,58526.9214565501,21530.4545621299,3471.99827502932,940052.039868211,2315048.84017308,77596.6775120342,207630.040140164,24774.7490567594,58727.5151145776,3225.53584514281,6410.87115997841,515451.848214853,785938.924075736,62544.6383126566,94858.7083146388,18872.4373874149,26603.0482933707
1600,802099.108488155,100506.090475825,56453.3814488302,20549.3185544352,3302.8408000809,900918.887280211,2202103.47572422,75105.3884568875,199395.607486759,23774.7459568269,55891.9751624213,3075.04727310306,6087.73952648433,479212.921469926,729397.281186039,58743.5138582997,88926.5690178235,16977.6933771601,23915.1059383903
1650,788999.852245271,98526.3966155793,54485.787285787,19632.8257619538,3145.59658895619,863910.84755839,2096307.07226924,72719.8031012999,191591.185129543,22828.8381284269,53240.955433114,2934.35072549868,5787.01885881158,446137.403710676,677896.222418253,55230.2090317484,83456.2213533812,15309.3737863639,21550.4757312842
1700,776196.169251962,96600.9465341759,52617.1191986166,18775.4586288134,2999.17959094618,828886.284220883,1997106.53673425,70434.3683290085,184189.055572812,21933.3774852546,50759.4578328601,2802.63560098743,5506.74676549037,415897.348086672,630902.828586775,51978.7640154688,78404.8752345094,13836.2760671995,19464.3097343419
1750,763679.571095304,94727.8426382088,50840.9256282996,17972.2735655394,2862.62429882163,795714.703942129,1903999.1188359,68243.8776977449,177163.618435316,21085.0092809411,48433.9381131629,2679.17222478053,5245.16704696337,388203.985858746,587949.041036495,48965.9245725938,73734.3193734365,12532.0452843408,17618.7735241841
1800,751441.864723033,92905.2678830687,49151.2691463094,17218.8309547051,2735.07008139354,764275.749288187,1816527.16159992,66143.4464378465,170491.204133102,20280.6448214774,46252.1429480726,2563.30243973824,5000.70455691276,362802.448658823,548622.767532439,46170.823271372,69410.3676912153,11374.3393150414,15981.830472161
1850,739475.140393607,91131.4817617489,47542.6782683886,16511.1348975035,2615.74783734686,734458.294008586,1734273.46684072,64128.4884911931,164149.906070931,19517.437050914,44202.967652385,2454.43144041969,4771.94353628967,339467.279439048,512560.340153085,43574.7024733254,65402.3801147139,10344.1513206892,14526.2565525194
1900,727771.760189293,89404.8165224347,46010.1044403656,15845.5811843592,2503.96858594794,706159.629300274,1656857.19587026,62194.6954049891,158119.42929903,18792.7586734727,42276.3316336243,2352.0206668949,4557.60888603138,317998.603027319,479440.100229333,41160.673078901,61682.8467936266,9425.25741348928,13228.838357357
1950,716324.34706269,87723.6736001991,44548.8835725644,15218.9122330775,2399.1136803161,679284.730893653,1583930.23701085,60338.0169134631,152380.953839537,18104.1825186182,40463.0691199306,2255.58160482883,4356.54993462024,298218.850109296,448976.925927577,38913.5039628279,58227.0265262278,8603.76446431573,12069.7174234025
2000,705125.77438879,86086.5202491677,43154.701582506,14628.1779497117,2300.62638513329,653745.59805226,1515173.9810567,58554.6430570892,146917.01110201,17449.4638929637,38754.8330798643,2164.67036281,4167.72633026946,279969.946991291,420917.550775122,36819.4378118651,55012.6316357731,7867.73838153238,11031.8519534905
2050,694169.155996343,84491.8863624827,41823.5634766214,14070.7016401559,2208.00460591637,629460.656654375,1450296.453948,56840.9877036764,141711.371994339,16826.5246950425,37144.0105622585,2078.8829181169,3990.19574788175,263110.898553899,395036.547893379,34866.0297285923,52019.5527457086,7206.89734084067,10100.5731542838
2100,683447.836653764,82938.3614682818,40551.7655625054,13544.0502421309,2120.79459358835,606354.219460182,1389029.76282727,55193.6733488503,136748.945498396,16233.4390967428,35623.6479455788,1997.85093888592,3823.10315059094,247515.704079976,371132.876206951,33042.0055093382,49229.6179060627,6612.35766250701,9263.21816066437
2150,672955.382986258,81424.5918907304,39335.8704354366,13046.0082637968,2038.58547783723,584355.99748216,1331127.81753419,53609.5170852236,132015.686621963,15668.4206192244,34187.3848057049,1921.23810460141,3665.67138670809,233071.555681604,349026.902429061,31337.1369609231,46626.3813617617,6076.42253748349,8508.82520985938
2200,662685.574802169,79949.2780659014,38172.6844277819,12574.5549114981,1961.00450703015,563400.657086062,1276364.29462485,52085.5176400977,127498.512762863,15129.8104519492,32829.3952958403,1848.73685847993,3517.19293687475,219677.277292961,328557.826968709,29742.1320047761,44194.937955433,5592.40576472019,7827.87961390963
2250,652632.396807807,78511.1720029979,37059.2372486106,12127.8439689438,1887.71289234412,543427.418069518,1224530.81530782,50618.8433909898,123185.227630101,14616.0668815398,31544.3360883041,1780.06553507819,3377.02265447737,207241.968983768,309581.45368143,28248.5376405829,41921.7597463435,5154.48420386748,7212.10134466621
2300,642790.030691147,77109.074882063,35992.763574283,11704.1860564912,1818.4021701367,524379.688507376,1175435.31238517,49206.8212767512,119064.45196236,14125.7557129036,30327.300060065,1714.96581465001,3244.57136593895,195683.82695573,291968.25308495,26848.6541150428,39794.5519228447,4757.57386554408,6654.26683245122
2350,633152.847555946,75741.8347799151,34970.6863797283,11302.0329545812,1752.79101008914,506204.73262774,1128900.56446421,47846.9265296645,115125.56036812,13657.5415787671,29173.7750160151,1653.20046268151,3119.30021721655,184929.114231237,275601.67667489,25535.4588729162,37802.1255038995,4397.22552763312,6148.05899516858
2400,623715.400688779,74408.3445166093,33990.6018252434,10919.9637217386,1690.62240784716,488853.368399349,1084762.87844353,46536.7731607446,111358.623685471,13210.1800457295,28079.6068393942,1594.55131886596,3000.71566937486,174911.260905803,260376.686617018,24302.539064159,35934.2846789303,4069.53653588759,5687.94064090919
