PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,862204.259841359,120117.495536894,88975.8848489532,40904.8177649666,8239.74864434435,1588277.84298407,4487035.34293569,108841.367655184,347651.473964716,40370.3872408128,121869.630354681,7570.38644983824,18506.4917990001,1562874.82868425,2466503.84888235,160364.905744394,251581.176185325,156128.825079792,220809.594456126
1050,848765.224462059,117768.266519317,85439.898501313,38627.3976208932,7703.30289616513,1517694.20381112,4241441.15913075,105334.797340049,332852.56164529,38663.2220018841,114979.862552823,7153.32029531799,17318.7189504248,1432606.2451377,2254005.25773515,149431.487964629,233704.48569795,136599.736371677,192904.082526668
1100,835616.073588341,115483.043556485,82106.8639863648,36532.7663318859,7217.31475077779,1451206.76117094,4013283.51756178,101977.869236285,318884.273459154,37052.9763793047,108614.321216379,6768.35754925466,16235.7193509259,1315798.9970638,2064149.94871207,139427.990886446,217410.345409648,119973.273468617,169188.915559334
1150,822748.840764566,113259.598366093,78961.6791130273,34601.9876810681,6775.66524319043,1388523.68616831,3801050.5173004,98762.6660167974,305689.041377212,35532.7861007955,102723.286023653,6412.35644720097,15245.8598594841,1210804.5872285,1894083.3944178,130260.190281556,202532.038604368,105753.277681627,148940.526509113
1200,810155.824989954,111095.796843553,75990.6133431303,32818.5071258857,6373.13421591635,1329377.68927473,3603384.31405271,95681.7685531223,293214.025012925,34096.3666716003,97262.6477886351,6082.54540783796,14339.0514657376,1116206.60239911,1741364.21724935,121844.888606667,188923.113929926,93538.8975597943,131575.732257817
1250,797829.580341456,108989.594390634,73181.1614854225,31167.8019834553,6005.24657528446,1273523.65028527,3419063.15948317,92728.2196805385,281410.664436869,32737.9567265624,92193.1781255114,5776.47234651955,13506.512417559,1030783.96156029,1603897.00305954,114108.4574342,176454.60528977,83004.3661247067,116621.652664579
1300,785762.906061449,106939.031509561,70521.9152330445,29637.0900295799,5668.14835597659,1220736.50598763,3246985.78978857,89895.4909465853,270234.280715584,31452.2676458218,87479.9063253396,5491.96185574045,12740.57235203,953480.603713508,1479877.19279606,106985.593900034,165012.675050811,73883.4555672411,103692.654566167
1350,773948.837086817,104942.229645595,68002.4501045535,28215.0856369322,5358.50617055286,1170809.36447085,3086157.82390774,87177.4520692778,259643.718517849,30234.4386632504,83091.585989419,5227.07889365779,12034.509561013,883380.382624528,1367745.6821135,100418.256713841,154496.609946929,65957.4423961603,92472.5513896026
1400,762380.634997305,102997.387262332,65613.2257170835,26891.7948014948,5073.42513634016,1123551.81910607,2935679.88537628,84568.3428589535,249601.02586713,29079.9968009842,79000.2370750604,4980.09787936025,11382.4151739441,819686.191021601,1266151.26147014,94354.7532961796,144817.11183255,59045.7274423395,82700.7655787424
1450,751051.779362228,101102.776135048,63345.4976279767,25658.34213634,4810.3815006053,1078788.43874729,2794737.20629941,82062.7473822737,240071.166750605,27984.8210523296,75180.7515198656,4749.47629816589,10779.079316946,761702.535252941,1173919.41755318,88748.9544940055,135894.83573084,52998.4782790748,74161.5012872686
