PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,909525.355599755,123773.362217283,90061.2432050397,40339.1296006068,7533.10042101324,1582576.85018226,4405147.79575996,111120.887333294,344298.950820255,40714.1802211752,116684.796927433,6888.02299154923,15836.2081857923,1449913.33308172,2278538.20880073,150352.709175056,235064.415443953,118568.605381045,168159.910909283
1050,894625.725255616,121248.158771264,86357.2772731201,38024.6628997979,7041.05861446076,1509562.57420484,4157042.5711402,107362.244973199,329127.92888993,38901.3332998567,109922.793006498,6496.32944811208,14814.2460842287,1326191.85220844,2078080.41232068,139765.850189918,217861.052197777,103430.219777714,146479.279811571
1100,880063.598340844,118794.662021527,82872.8852562927,35901.3438297071,6595.30434316202,1440941.52401743,3927042.13128766,103771.762577624,314837.095049721,37196.6638677667,103687.579551659,6135.66958801097,13882.7599296134,1215542.09995782,1899409.13639348,130107.221611891,202223.471175217,90584.1573534667,128113.751639465
1150,865829.240467479,116410.271781963,79591.212980704,33948.8181455508,6190.23188888338,1376389.50354536,3713534.36170655,100340.122403658,301363.454734144,35592.1294234162,97928.043243613,5802.92283757333,13031.6774150833,1116328.92583304,1739725.53468715,121280.000185545,187982.301207715,79631.7743133951,112481.232527928
1200,851913.257511971,114092.502274612,76496.9837830266,32149.3606491971,5821.05716189843,1315610.53126251,3515075.71942545,97058.6202283053,288649.351275918,34080.3997594435,92598.9677975528,5495.34593614271,12252.2658945936,1027152.14352066,1596643.27257751,113199.014692794,174989.289401602,70252.2475157116,99114.3465497578
1250,838306.581667435,111838.976224477,73576.3252486978,30487.4789414016,5483.67753493858,1258334.02183526,3330371.0776246,93919.1186902322,276641.945283736,32654.784055222,87660.2497567656,5210.51997451161,11536.9265475354,946808.578954707,1468120.25741946,105789.163478537,163114.331925274,62185.8085668393,87635.4883480419
1300,825000.458150776,109647.419303378,70816.6176936186,28949.5850236248,5174.55877152999,1204312.28452958,3158256.27249672,90914.0046457426,265292.751276381,31309.1664072783,83076.2318427674,4946.30585287861,10879.024220269,874260.897279614,1352402.85205542,98984.0705213299,152242.967819546,55220.9124108567,77737.7842548493
1350,811986.432530082,107515.654899664,68206.3613318616,27523.7218056518,4890.64322896393,1153318.29892769,2997682.95213252,88036.1501544169,254557.224583286,30037.9487114321,78815.1343267424,4700.80666981883,10272.7460906661,808611.886642111,1247980.08121604,92724.9406501656,142274.256773174,49184.3450862797,69170.4536612597
1400,799256.338639722,105441.599192272,65735.0595465141,26199.3342858066,4629.2748847821,1105143.73388157,2847705.3919306,85278.8767503377,244394.392457263,28835.9999640571,74848.5684392821,4472.335842334,9712.98374146075,749083.15542214,1153545.87706524,86959.5815648708,133118.976433812,43933.5444747728,61727.4738773957
1450,786802.287052453,103423.256509215,63393.1160749935,24967.0772652523,4388.13775595953,1059597.18021545,2707468.99442601,82635.9226907154,234766.524144874,27698.611179784,71151.1186881417,4259.38998495297,9195.23434078609,694997.4152261,1067967.8228811,81641.5660150838,124698.086544374,39350.5997569335,55238.7440502354
1500,774616.654079661,101458.714952026,61171.7442487342,23818.653087114,4165.20504699198,1016502.57160525,2576200.23563509,80101.4129055252,225638.835344865,26621.4552332124,67699.9832548746,4060.625756794,8715.51749342462,645763.68985786,990261.173164794,76729.5121107745,116941.41662293,35337.5333256439,49563.1532943672
1550,762692.07127249,99546.1422689995,59062.8867018607,22746.6741661762,3958.69694430095,975697.771414712,2453197.85672408,77669.8313999949,216979.223073121,25600.5510259861,64474.6635053216,3874.84002988412,8270.30500305985,600864.921843329,919567.176843141,72186.4634941844,109786.541519244,31812.5690472195,44583.1097610361
1600,751021.415398194,97683.7819613371,57059.1441938814,21744.5460785485,3767.04541808035,937033.30614287,2337825.13038863,75335.9958868679,208758.027458418,24632.2314605603,61456.695165206,3700.95284780117,7856.46131820888,559847.55138099,855134.924453648,67979.3541704454,103177.815355055,28707.1639951801,40200.1978872163
1650,739597.798867484,95869.9496073801,55153.7123852863,20806.3677751442,3588.86473386434,900371.228608973,2229503.05688065,73095.0344476946,200947.817429269,23713.1147703453,58629.4149502806,3537.99273696422,7471.19285561286,522312.724212625,796306.092845855,64078.5453071998,97065.5393795189,25963.6347509448,36331.7122796791
1700,728414.560590054,94103.0293912041,53340.3255684825,19926.8461150132,3422.9266401689,865584.096129738,2127704.36602556,70942.3640422912,193523.197628717,22840.0788144675,55977.7574554184,3385.08400835748,7112.00472965163,487908.849703722,742502.081484218,60457.4233793576,91405.2433745038,23533.2494286771,32907.8768133263
1750,717465.257236694,92381.4708227815,51613.2064948796,19101.2224202273,3268.13940427712,832554.050780886,2031948.21955958,68873.6707032522,186460.634219851,22010.2379956628,53488.0779420276,3241.43574879199,6776.66368384102,456325.282090497,693213.130086204,57092.0507387834,86157.0636070778,21374.6865284052,29869.6023505098
1800,706743.654887667,90703.785637815,49967.0215563428,18325.2091604195,3123.53002947253,801171.990423693,1941795.52326894,66884.8912682474,179738.297527309,21220.9225030696,51147.9973525255,3106.33225084044,6463.16623520764,427286.939227152,647989.083559399,53960.8610980902,81285.2030914541,19452.7842554978,27166.6701366661
1850,696243.721048111,89068.5448661673,48396.8406790929,17594.9352032358,2988.22911412846,771336.820553612,1856844.77121207,64972.1965170032,173335.919705498,20469.6596189802,48946.2664516562,2979.12467156454,6169.71121550478,400549.706439687,606431.531217296,51044.3935871963,76757.4622033905,17737.521008202,24756.2533482514
1900,685959.61701231,87474.3760585652,46898.1013732994,16906.8983331177,2861.45791381279,742954.778222645,1776728.35514378,63131.9755925523,167234.665837744,19754.1568608269,46872.6464690446,2859.22374385276,5894.67603349066,375896.499955314,568187.096294118,48325.0600145563,72544.8295772848,16203.180734638,22601.7085922158
1950,675885.690559674,85919.960661961,45466.5764544211,16257.9239576305,2742.51724785298,715938.820325859,1701109.28146028,61360.8215977008,161417.017056783,19072.2867575615,44917.8040130616,2746.09339199675,5636.59609656705,353133.886147478,532941.691352375,45786.9407772399,68621.124782541,14827.6668218118,20671.5839313915
2000,666016.468966203,84404.031534582,44098.3450147417,15645.1290978718,2630.77795610515,690208.069447193,1629678.24581271,59655.5182678574,155866.664439475,18422.0730837752,43073.2183569912,2639.24512616609,5394.14692323261,332089.170546324,500415.587233521,43415.6055437944,64962.6855795901,13591.93585455,18938.8013716082
2050,656346.652316093,82925.3705922985,42789.7662771419,15065.8909050879,2525.67266341518,665687.311249084,1562151.02221289,58013.0276305297,150568.412570807,17801.6783959159,41331.0994760301,2538.23310957922,5166.12855417261,312607.885022203,470359.169266336,41197.9554042338,61548.0936443021,12479.5285278681,17379.980530168
2100,646871.107098968,81482.806578498,41537.4560092851,14517.8190656365,2426.68865109304,642306.538080336,1498266.12916233,56430.4785700209,145508.091796746,17209.3927332522,39684.315447116,2442.64980812404,4951.45193264364,294551.613393525,442549.275715672,39122.0836613758,58357.9335605278,11476.1796255737,15974.8770316512
2150,637584.860078999,80075.2129501706,40338.2652162007,13998.7315557076,2333.36166869211,620000.534080554,1437782.74022419,54905.1562232713,140672.47829477,16643.6233621816,38126.3280204938,2352.12214552512,4749.12697670143,277796.105445038,416786.030868679,37177.1528424843,55374.5806450929,10569.492600024,14705.9145086111
2200,628483.092422925,78701.5058733859,39189.2608636662,13506.6332896248,2245.27054708722,598708.497588949,1380478.81065515,53434.4921394624,136049.2211869,16102.8854564134,36651.1353384693,2266.30809834831,4558.2521088173,262229.637369673,392890.099462535,35353.2858523726,52582.0138129225,9748.66713543322,13557.793268839
2250,619561.134074641,77360.64232179,38087.7084146025,13039.6972741996,2162.03249652849,578373.697130246,1326149.39532422,52016.0551420183,131626.776004562,15585.7936177453,35253.2209180157,2184.89367455101,4378.00504417705,247751.583286891,370700.300949633,33641.4694791316,49965.6502326871,9004.27032582081,12517.1619896717
2300,610814.458364714,76051.6182721593,37031.0559865891,12596.2479389762,2083.29899199363,558943.157659315,1274605.13625821,50647.5428370732,127394.343889065,15091.0541528361,33927.5081339376,2107.59022723254,4207.63466877227,234271.167999249,350071.531845675,32033.4687099905,47512.198982287,8328.04388228568,11572.3414121528
