PhotonEnergy_eV,1s1/2,2s1/2,3s1/2,4s1/2,5s1/2,2p1/2,2p3/2,3p1/2,3p3/2,4p1/2,4p3/2,5p1/2,5p3/2,3d3/2,3d5/2,4d3/2,4d5/2,4f5/2,4f7/2
11.1698681846782,552010.792710715,104167.309237918,113263.557752183,88741.849260728,7599.59971989582,2756708.57130041,11793083.2890536,107534.51358058,625031.416351129,47872.4956104112,491343.23731851,35447.4382847662,343930.495479468,14190167.6728114,27486830.116288,727271.203426228,1340533.79701052,16047641.315369,24252055.4658385
11.2733256371049,551999.626892702,104164.36901317,113255.164796714,88731.0950704041,7595.96523730481,2756502.17177712,11791767.6363876,107529.726710367,624984.700689801,47869.820716972,491277.074769742,35443.3499360354,343847.918336476,14187167.6136012,27480375.2722673,727172.535230798,1340333.06085844,16040506.8319116,24240876.2947766
11.3777413322149,551988.357975241,104161.401674305,113246.695045356,88720.2432421438,7592.29987790667,2756293.88147501,11790439.9957436,107524.895795168,624937.557119668,47867.1212570632,491210.311920692,35439.2244193295,343764.605259894,14184140.5894035,27473862.6024899,727072.970660473,1340130.50471559,16033310.2400762,24229600.0348421
11.4831241454351,551976.98500936,104158.406972392,113238.147804186,88709.2929077717,7588.60340460939,2756083.68326821,11789100.2597311,107520.020432442,624889.9817657,47864.3970070123,491142.94344101,35435.0614032424,343680.549958027,14181086.3654855,27467291.6071089,726972.50173484,1339926.11244608,16026051.0358636,24218225.9024045
11.5894830343981,551965.507037403,104155.384656234,113229.522373172,88698.2431917299,7584.8755789559,2755871.55987932,11787748.3200315,107515.100216017,624841.970718602,47861.6477411463,491074.963955166,35430.860553533,343595.746090301,14178004.7052118,27460661.7822931,726871.120405456,1339719.86777774,16018728.7118596,24206753.1086047
11.6968270397039,551953.92309296,104152.334472351,113220.818046126,88687.0932110232,7581.1161611248,2755657.49387821,11786384.0673911,107510.134736062,624793.520034526,47858.8732317745,491006.368042109,35426.6215331036,343510.187266973,14174895.3700322,27453972.6202009,726768.818555321,1339511.75430105,16011342.7572253,24195180.8593404
11.805165285688,551942.232200784,104149.256164955,113212.034110646,88675.842075161,7577.32490993135,2755441.46768067,11785007.3916134,107505.123579052,624744.625734783,47856.0732491716,490937.150234917,35422.3440019773,343423.867048849,14171758.1194685,27447223.6089552,726665.587998357,1339301.75546816,16003892.6576866,24183508.3552535
11.9145069811978,551930.433376711,104146.149475934,113203.169848073,88664.4888861008,7573.50158282862,2755223.46354714,11783618.1815517,107500.066327739,624695.28380555,47853.2475615597,490867.305020456,35418.0276172761,343336.77894699,14168592.7111019,27440414.2326176,726561.420478873,1339089.85459182,15996377.8955248,24171734.7917161
12.0248614203741,551918.525627581,104143.014144829,113194.224533432,88653.0327381907,7569.64593590883,2755003.46358143,11782216.3251018,107494.962561118,624645.490197577,47850.3959350911,490796.82683903,35413.6720331982,343248.916422431,14165398.90056,27433543.971163,726456.307671036,1338876.03484435,15988797.9495668,24159859.3588183
12.1362379834424,551906.507951154,104139.849908813,113185.197435385,88641.472718112,7565.75772390497,2754781.44972939,11780801.7091939,107489.811854394,624595.240825889,47847.5181338301,490725.710084029,35409.2769009959,343160.272885888,14162176.4415039,27426612.3004542,726350.241178334,1338660.27925663,15981152.295176,24147881.2413562
12.2486461375093,551894.379336034,104136.656502669,113176.087816175,88629.8079048205,7561.83670019261,2754557.40377758,11779374.2197857,107484.613778949,624544.531569488,47844.6139197354,490653.949101579,35404.8418689524,343070.841697475,14158925.0856154,27419618.6922156,726243.212533038,1338442.57071696,15973440.4042435,24135799.6188195
12.3620954373677,551882.138761581,104133.433658773,113166.894931574,88618.0373694888,7557.88261679193,2754331.30735197,11777933.741854,107479.367902308,624493.358271057,47841.683052642,490581.538190188,35400.3665823596,342980.616166418,14155644.5825841,27412562.6140084,726135.213195662,1338222.89197011,15965661.7451791,24123613.6653811
12.4765955263087,551869.785197829,104130.181107066,113157.618030831,88606.1601754473,7553.89522436996,2754103.14191658,11776480.1593875,107474.073788109,624441.71673665,47838.7252902432,490508.471600392,35395.8506834947,342889.589550764,14152334.6800939,27405443.5292045,726026.234554419,1338001.22561619,15957815.7829035,24111322.5498856
12.5921561369415,551857.317605402,104126.898575039,113148.256356616,88594.1753781255,7549.8742722431,2753872.88877213,11775013.355379,107468.730996062,624389.602735393,47835.7403880717,490434.743534392,35391.2938115974,342797.755057104,14148995.1238106,27398260.8969606,725916.267924672,1337777.55410959,15949901.9788397,24098925.4358397
12.7087870920206,551844.734935433,104123.585787706,113138.809144968,88582.0820249925,7545.81950837988,2753640.52905468,11773533.2118173,107463.339081921,624337.011999174,47832.7280994819,490360.348145703,35386.6956028469,342705.105840279,14145625.6573688,27391014.1721932,725805.304548384,1337551.85975795,15941919.7909056,24086421.481402
12.8264983052806,551832.036129473,104120.242467585,113129.27562524,88569.8791554979,7541.73067940387,2753406.04373428,11772039.6096798,107457.89759745,624283.940222336,47829.6881756306,490285.279538787,35382.0556903383,342611.635003102,14142226.0223583,27383702.8055522,725693.33559357,1337324.12472102,15933868.6735063,24073809.8393744
12.9452997822792,551819.220119406,104116.868334673,113119.655020043,88557.5658010113,7537.60753059699,2753169.41361357,11770532.428924,107452.406090381,624230.383061361,47826.6203654588,490209.531768693,35377.3737040593,342517.335596071,14138795.9583117,27376326.2433954,725580.352153736,1337094.33100964,15925748.0775274,24061089.6571927
13.0652016212472,551806.285827364,104113.463106429,113109.946545193,88545.1409847628,7533.44980590292,2752930.6193264,11769011.5484803,107446.864104388,624176.336134564,47823.5244156725,490133.098840693,35372.6492708667,342422.200617087,14135335.2026909,27368883.9277633,725466.345247323,1336862.46048462,15917557.4503279,24048260.0769196
13.1862140139475,551793.232165641,104110.026497743,113100.149409651,88532.6037217822,7529.25724793087,2752689.64133642,11767476.8462433,107441.271179047,624121.795021769,47820.4000707235,490055.974709915,35367.8820144627,342326.223011172,14131843.490874,27361375.2963526,725351.305817144,1336628.49485564,15909296.2357339,24035320.2352361
13.3083472465408,551780.058036598,104106.558220923,113090.262815475,88519.9530188384,7525.0295979596,2752446.45993571,11765928.1990643,107435.626849798,624066.755263996,47817.2470727909,489978.153280974,35363.0715553714,342229.395670189,14128320.5561425,27353799.7824911,725235.224729825,1336392.41568021,15900963.8740329,24022269.2634358
13.4316117004602,551766.76233258,104103.057985664,113080.285957754,88507.1878743781,7520.76659594163,2752201.0552433,11764365.4827429,107429.930647915,624011.212363138,47814.0651617608,489899.628407606,35358.2175109142,342131.711432557,14124766.1296676,27346156.8151115,725118.092775231,1336154.20436249,15892559.8019674,24009106.2874176
13.5560178532937,551753.343935823,104099.525499029,113070.21802456,88494.307278465,7516.46798050783,2751953.4072038,11762788.5720191,107424.182100467,623955.161781641,47810.8540752076,489820.393892294,35353.3194951865,342033.163082975,14121179.9404976,27338445.8187265,724999.900665902,1335913.84215223,15884083.4527304,23995830.4276809
13.6815762796747,551739.801718362,104095.960465423,113060.058196884,88481.3102127176,7512.13348897223,2751703.49558592,11761197.3405647,107418.38073028,623898.598942176,47807.6135483742,489740.443485896,35348.3771190333,341933.743352143,14117561.7155444,27330666.2134023,724880.639036475,1335671.31014368,15875534.2559598,23982440.7993201
13.8082976521809,551726.134541945,104092.362586573,113049.805648582,88468.195650248,7507.76285733709,2751451.29998106,11759591.6609758,107412.526055903,623841.519227312,47804.3433141517,489659.770887273,35343.3899900246,341833.444916483,14113911.1795702,27322817.4147336,724760.298443118,1335426.58927442,15866911.6377344,23968936.5120204
13.9361927422414,551712.341257932,104088.731561502,113039.459546318,88454.9625555987,7503.35582029832,2751196.79980181,11757971.4047639,107406.61759157,623783.91797919,47801.0431030604,489578.369742906,35338.3577124314,341732.260397864,14110228.0551749,27314898.8338176,724638.869362941,1335179.66032429,15858215.0205695,23955316.6700545
14.0652724210524,551698.42070721,104085.067086504,113029.019049503,88441.6098846812,7498.91211125114,2750939.97428049,11756336.4423477,107400.654847161,623725.790499189,47797.7126432287,489496.233646528,35333.2798872012,341630.182363327,14106512.0627822,27306909.8772286,724516.342193421,1334930.50391422,15849443.8234132,23941580.372279
14.195547660501,551684.371720095,104081.368855122,113018.483310238,88428.1365847125,7494.43146229605,2750680.80246771,11754686.6430451,107394.637328168,623667.132047588,47794.3516603737,489413.356138736,35328.1561119329,341527.203324809,14102762.9206266,27298849.9469926,724392.707251823,1334679.10050517,15840597.4616433,23927726.7121327
14.3270295340983,551670.193116234,104077.636558124,113007.851473254,88414.5415941525,7489.91360424515,2750419.26323083,11753021.8750642,107388.564535653,623607.937843236,47790.9598777803,489329.730706614,35322.9859808526,341423.315738871,14098980.3447407,27290718.4405615,724267.954774603,1334425.4303969,15831675.3470642,23913754.7776348
14.4597292179202,551655.883704519,104073.869883474,112997.122675853,88400.8238426403,7485.35826662867,2750155.33525248,11751342.0054956,107382.435966213,623548.203063211,47787.5370162811,489245.350783352,35317.7690847883,341318.51200643,14095164.0489413,27282514.7507879,724142.07491683,1334169.47372694,15822676.8879047,23899663.6513842
14.5936579915576,551641.442282978,104070.068516314,112986.296047849,88386.982250931,7480.76517770194,2749888.99702906,11749646.9003031,107376.251111939,623487.922842476,47784.0827942351,489160.209747857,35312.5050111451,341212.784472485,14091313.7448164,27274238.2658998,724015.057751588,1333911.21046937,15813601.488816,23885452.4105594
14.728827239075,551626.86763869,104066.232138933,112975.370711506,88373.0157308318,7476.13406445256,2749620.22686922,11747936.4243159,107370.009460381,623427.092273541,47780.5969275075,489074.300924373,35307.19334388,341106.125425851,14087429.1417122,27265888.3694748,723886.893269384,1333650.62043369,15804448.5508701,23871120.1269192
14.8652484499786,551612.158547675,104062.360430746,112964.345781479,88358.9231851376,7471.46465260794,2749349.00289229,11746210.4412193,107363.710494503,623365.706406111,47777.0791294482,488987.617582092,35301.8336634769,340998.527098892,14083509.94672,27257464.4404153,723757.571377554,1333387.6832637,15795217.471559,23856665.8668042
15.0029332201922,551597.313774806,104058.453068265,112953.220364752,88344.7035075666,7466.75666664324,2749075.3030268,11744468.8135467,107357.353692649,623303.760246743,47773.5291108709,488900.15293476,35296.4255469208,340889.981667258,14079555.8646623,27248965.8529232,723627.081899659,1333122.37843631,15785907.6447941,23842088.6911393
15.1418932530435,551582.332073702,104054.509725077,112941.993560576,88330.3555826961,7462.00982978952,2748799.10500886,11742711.4026704,107350.938528501,623241.248758494,47769.9465800318,488811.900140296,35290.9685676728,340780.481249619,14075566.5980804,27240391.9764745,723495.414574889,1332854.68526043,15776518.460906,23827387.6554367
15.2821403602587,551567.212186627,104050.530071815,112930.664460409,88315.8782858971,7457.22386404232,2748520.38638067,11740938.0687934,107344.464471038,623178.166860567,47766.3312426079,488722.852300395,35285.4622956441,340670.017907405,14071541.8472209,27231742.1757947,723362.559057453,1332584.58287574,15767049.3066453,23812561.8097999
15.4236864629663,551551.952844396,104046.513776134,112919.232147854,88301.2704832694,7452.39849017057,2748239.12448888,11739148.6709401,107337.930984497,623114.509427956,47762.6828016758,488633.002460134,35279.9062971707,340558.58364455,14067481.3100226,27223015.8108332,723228.504915977,1332312.05025158,15757499.5651833,23797610.1989285
15.5665435927106,551536.552766261,104042.460502686,112907.695698591,88286.5310315764,7447.53342772582,2747955.29648307,11737343.0669479,107331.337528333,623050.271291092,47759.0009576892,488542.343607583,35274.3001349874,340446.17040723,14063384.6821033,27214212.2367392,723093.241632895,1332037.06618575,15747868.6161138,23782531.8621242
15.7107238924745,551521.010659819,104038.369913088,112896.054180323,88271.6587781785,7442.62839505187,2747668.87931409,11735521.113458,107324.683557176,622985.447235476,47755.2854084577,488450.868673403,35268.6433682018,340332.770083611,14059251.6567465,27205330.8038363,722956.758603832,1331759.60930336,15738155.8354552,23767325.8332971
15.8562396177114,551505.325220898,104034.241665902,112884.306652705,88256.6525609686,7437.68310929476,2747379.84973251,11733682.665907,107317.968520791,622920.032001326,47751.5358491242,488358.570530452,35262.9355522686,340218.374503596,14055081.9248888,27196370.8575978,722819.045136997,1331479.65805563,15728360.5956528,23751991.1409733
16.003103137387,551489.495133461,104030.075416603,112872.452167283,88241.5112083045,7432.69728641308,2747088.18428697,11731827.5785171,107311.191864036,622854.020283203,47747.7519721429,488265.441993388,35257.1762389629,340102.975438575,14050875.1751064,27187331.7386227,722680.090452565,1331197.19071874,15718482.2655824,23736526.8083036
16.1513269350309,551473.519069492,104025.870817556,112860.48976743,88226.2335389436,7427.67064118873,2746793.85932259,11729955.7042882,107304.35302682,622787.40672965,47743.9334672567,488171.475818266,35251.3649763547,339986.564601177,14046631.0936022,27178212.7826108,722539.883682055,1330912.18539261,15708520.210554,23720931.8530728
16.3009236097974,551457.395688893,104021.627517985,112848.418488281,88210.8183619757,7422.60288723799,2746496.85097929,11728066.8949879,107297.45144406,622720.185942821,47740.0800214745,488076.664702138,35245.5013087818,339869.133645021,14042349.3641926,27169013.3203382,722398.413867714,1330624.61999973,15698473.792316,23705205.2877101
16.4519058775366,551441.123639377,104017.345163947,112836.237356669,88195.2644767564,7417.49373702306,2746197.13519017,11726161.0011431,107290.48654564,622652.352478108,47736.1913190488,487981.001282654,35239.5847768241,339750.674164479,14038029.6682949,27159732.6776335,722255.66996189,1330334.47228397,15688342.3690603,23689346.1193005
16.6042865718753,551424.701556355,104013.023398305,112823.945391057,88179.5706728399,7412.34290186391,2745894.68767985,11724237.8720303,107283.457756368,622583.900843769,47732.2670414523,487884.478137653,35233.6149172765,339631.177694434,14033671.6849138,27150370.1753535,722111.64082641,1330041.7198094,15678125.2954283,23673353.3495973
16.7580786453077,551408.128062831,104008.661860697,112811.541601475,88163.7357299118,7407.15009195056,2745589.48396279,11722297.3556671,107276.36449593,622514.825500548,47728.3068673554,487787.087784761,35227.5912631222,339510.635710038,14029275.090629,27140925.1293593,721966.315231952,1329746.33995907,15667821.9225164,23657225.9750357
16.9132951702965,551391.401769289,104004.260187513,112799.024989451,88147.7584177212,7401.91501635583,2745281.49934163,11720339.2988024,107269.20617885,622445.120861298,47724.3104726021,487688.822680987,35221.5133435065,339389.039626485,14024839.559582,27131396.8504924,721819.681857413,1329448.30993381,15657431.5978834,23640962.986747
17.0699493403841,551374.521273581,103999.81801186,112786.394547949,88131.6374960138,7396.63738304837,2744970.70890548,11718363.5469074,107261.982214442,622374.781290602,47720.2775301875,487589.675222312,35215.3806837094,339266.380798774,14020364.7634632,27121784.6445512,721671.729289283,1329147.60675105,15646953.6655583,23624563.3705745
17.2280544713139,551357.485160816,103995.33496354,112773.649261295,88115.371714463,7391.31689890625,2744657.08752823,11716369.9441664,107254.692006771,622303.801104382,47716.2077102337,487489.637743284,35209.192805119,339142.650521482,14015850.3714996,27112087.8122675,721522.446021004,1328844.20724361,15636387.4660476,23608026.10709
17.3876240021625,551340.292003243,103990.810669014,112760.788105118,88098.9598126025,7385.95326973086,2744340.60986684,11714358.3334674,107247.334954603,622232.174569521,47712.1006799658,487388.70251661,35202.9492252042,339017.84002854,14011296.0504413,27102305.6492832,721371.82045234,1328538.08805847,15625732.3363453,23591350.171612
17.5486714964815,551322.940360143,103986.244751378,112747.810046273,88082.4005197576,7380.54620026133,2744021.25035961,11712328.5563926,107239.910451363,622159.895903467,47707.9561036887,487286.861752741,35196.6494574877,338891.94049301,14006701.4645493,27092437.4461269,721219.840888739,1328229.22565558,15614987.6099417,23574534.5342242
17.7112106434509,551305.428777705,103981.636830331,112734.71404278,88065.692554977,7375.09539418931,2743698.98322445,11710280.4532091,107232.417885091,622086.959273848,47703.7736427622,487184.107599465,35190.2930115188,338764.943026867,14002066.275583,27082482.4881913,721066.495540692,1327917.59630664,15604152.6168342,23557578.1597961
17.8752552590424,551287.755788916,103976.986522148,112721.499043753,88048.8346269635,7369.60055417425,2743373.78245713,11708213.8628596,107224.856638391,622013.358798072,47699.5529555773,487080.432141494,35183.8793928461,338636.838680785,13997390.142787,27072440.0557105,720911.772523092,1327603.17609391,15593226.6835382,23540480.0080039
18.0408192871938,551269.919913444,103972.293439647,112708.163989331,88031.8254340058,7364.0613818591,2743045.62182954,11706128.6229526,107217.226088392,621939.088542936,47695.2936975315,486975.82740005,35177.4081029898,338507.618443924,13992672.7228791,27062309.4237369,720755.659854592,1327285.94090893,15582209.1330988,23523239.0333536
18.2079168009946,551251.919657513,103967.557192158,112694.707810606,88014.6636639092,7358.4775778865,2742714.47488793,11704024.5697532,107209.525606696,621864.142524227,47690.9955210044,486870.285332454,35170.8786394147,338377.273243722,13987913.6700378,27052089.8621195,720598.145456961,1326965.86645138,15571099.2851034,23505854.1852043
18.3765620038817,551233.75351379,103962.777385498,112681.129429559,87997.3479939261,7352.84884191535,2742380.31495108,11701901.5381731,107201.754559333,621788.514706317,47686.6580753326,486763.797831707,35164.290495502,338245.793945695,13983112.6358896,27041780.6354813,720439.217154434,1326642.92822781,15559896.4556953,23488324.4077936
18.546769230847,551215.419961261,103957.953621935,112667.427758983,87979.8770906871,7347.17487263797,2742043.1151086,11699759.3617615,107193.912306717,621712.199001764,47682.281006785,486656.356726077,35157.6431605224,338113.171353233,13978269.269497,27031381.0031976,720278.862673069,1326317.10155043,15548599.9575874,23470648.6402637
18.7185529496558,551196.917465111,103953.085500158,112653.601702418,87962.2496101312,7341.45536779765,2741702.84821904,11697597.8726952,107185.998203594,621635.189270905,47677.8639585374,486547.953778686,35150.9361196077,337979.396207407,13973383.2173459,27020890.2193744,720117.069640093,1325988.36153588,15537209.1000774,23452825.8166892
18.8919277620767,551178.244476601,103948.172615249,112639.650154078,87944.4641974359,7335.69002420666,2741359.48690815,11695416.9017688,107178.011598996,621557.479321446,47673.4065706477,486438.580687086,35144.1688537232,337844.45918678,13968454.123334,27010307.5328266,719953.825583254,1325656.68310401,15525723.1890635,23434854.8661062
19.0669084051225,551159.399432945,103943.214558647,112625.571998777,87926.5194869481,7329.87853776486,2741013.00356703,11693216.2783851,107169.951836194,621479.062908054,47668.9084800298,486328.229082847,35137.34083964,337708.350907212,13963481.6287581,26999632.1870573,719789.117930167,1325322.04097668,15514141.5270607,23416734.7125424
19.2435097523033,551140.380757184,103938.210918119,112611.366111861,87908.4141021134,7324.02060347868,2740663.37035031,11690995.8305457,107161.818252649,621399.933731942,47664.3693204285,486216.890531139,35130.4515499067,337571.061921688,13958465.3723023,26988863.4202367,719622.934007662,1324984.40967647,15502463.4132188,23398464.2750488
19.4217468148903,551121.186858061,103933.16127773,112597.031359135,87890.1466554062,7318.11591548068,2740310.55917429,11688755.3848406,107153.610179961,621320.085440454,47659.7887223932,486104.556530309,35123.5004528217,337432.582720133,13953404.9900265,26978000.4651811,719455.261041125,1324643.76352551,15490688.14334,23380042.4677331
19.6016347431919,551101.816129895,103928.065217804,112582.566596787,87871.71574826,7312.1641670496,2739954.5417151,11686494.7664386,107145.326943825,621239.511626646,47655.1663132524,485991.218511465,35116.4870124048,337292.903729241,13948300.1153539,26967042.5493332,719286.086153844,1324300.07664424,15478815.0098986,23361468.1997942
19.7831888278416,551082.266952454,103922.9223149,112567.970671321,87853.1199709964,7306.16505063088,2739595.28940685,11684213.7990777,107136.967863974,621158.205828869,47650.501717087,485876.867838058,35109.4106883693,337152.015312309,13943150.3790597,26955988.8947414,719115.396366354,1323953.32295015,15466843.3020607,23342740.3755581
19.9664245010979,551062.537690822,103917.732141772,112553.242419477,87834.357902755,7300.11825785778,2739232.77343974,11681912.3050549,107128.532254136,621076.161530343,47645.7945547043,485761.495805457,35102.2709360935,337009.907769068,13937955.4092595,26944838.7180404,718943.178595774,1323603.47615657,15454772.3057055,23323857.8945154
20.1513573381556,551042.626695274,103912.494267342,112538.380668164,87815.4281114232,7294.02347957295,2738866.96475817,11679590.1052166,107120.01942198,620993.372158731,47641.0444436114,485645.093640534,35095.0672065924,336866.571335535,13932714.8313977,26933591.2304316,718769.419655147,1323250.50977145,15442601.303447,23304819.6513605
20.3380030584698,551022.532301141,103907.208256661,112523.38423438,87796.3291535649,7287.88040585059,2738497.83405885,11677247.0189481,107111.428669067,620909.831085715,47636.2509979885,485527.65250124,35087.7989464897,336721.99618385,13927428.2682359,26922245.6376638,718594.106252784,1322894.39709611,15430329.5746567,23285624.536032
20.5263775270925,551002.252828681,103901.873670881,112508.251925139,87777.0595743505,7281.68872601912,2738125.35178892,11674882.8641643,107102.759290797,620825.531626564,47631.4138286617,485409.163476185,35080.4655979892,336576.172422136,13922095.3398419,26910801.1400148,718417.224991597,1322535.11122403,15417956.3954879,23266271.4337548
20.7164967560207,550981.786582944,103896.490067217,112492.9825374,87757.6179074859,7275.44812868439,2737749.48814397,11672497.457299,107094.010576359,620740.4670397,47626.5325430766,485289.617584215,35073.066598846,336429.090094352,13916715.6635785,26899256.9322722,718238.762368443,1322172.6250396,15405481.0389001,23246759.225084
20.9083769055575,550961.131853636,103891.056998913,112477.574857986,87738.0026751414,7269.15830175347,2737370.21306619,11670090.6132955,107085.18180868,620654.630526265,47621.6067452702,485169.005773996,35065.6013823386,336280.739180163,13911288.8540924,26887612.2037162,718058.704773451,1321806.91121688,15392902.7746847,23227086.7859501
21.102034285686,550940.286914989,103885.574015213,112462.027663512,87718.2123878815,7262.81893245897,2736987.49624238,11667662.1455961,107076.272264372,620568.015229685,47616.6360358446,485047.318923588,35058.0693772398,336131.109594807,13905814.5233031,26875866.1381009,717877.03848937,1321437.94221843,15380220.8694923,23207252.9877061
21.2974853574552,550919.250025618,103880.04066132,112446.339720307,87698.2455445933,7256.42970738397,2736601.30710199,11665211.866132,107067.281213679,620480.614235226,47611.620011938,484924.547840024,35050.4700077885,335980.191188971,13900292.2803924,26864017.9136377,717693.749690895,1321065.69029399,15367434.5868603,23187256.6971758
21.4947467343798,550898.019428387,103874.456478362,112430.509784339,87678.1006324163,7249.99031248746,2736211.61481522,11662739.5853134,107058.207920423,620392.420569558,47606.5582671982,484800.683258891,35042.8026936609,335827.973748672,13894721.7317936,26852066.7029776,717508.824444007,1320690.12747936,15354543.1872414,23167096.7767047
21.6938351838518,550876.593350267,103868.821003363,112414.536601138,87657.7761266707,7243.50043313041,2735818.388291,11660245.1120193,107049.051641954,620303.427200303,47601.4503917538,484675.715843909,35035.0668499417,335674.44699515,13889102.4811812,26840011.6731952,717322.248705308,1320311.22559507,15341545.9280343,23146772.0842115
21.8947676285662,550854.970002202,103863.133769198,112398.418905715,87637.2704907868,7236.95975410241,2735421.59617501,11657728.2535871,107039.811629094,620213.627035596,47596.2959721866,484549.636186506,35027.2618870955,335519.60058476,13883434.1294601,26827851.9857718,717134.008321352,1319928.95624523,15328442.0636142,23126281.4732424
22.097561147959,550833.147578959,103857.394304566,112382.155422493,87616.5821762342,7230.36795964888,2735021.20684771,11655188.8158025,107030.487126085,620123.01292363,47591.0945915027,484422.434805404,35019.3872109383,335363.424108875,13877716.2747559,26815586.7965804,716944.089027984,1319543.29081627,15315230.8453652,23105623.7930265
22.3022329796594,550811.124258994,103851.602133948,112365.744865219,87595.7096224505,7223.72473349891,2734617.18842234,11652626.6028895,107021.07737053,620031.57765221,47585.8458291047,484294.102146192,35011.4422226084,335205.907093793,13871948.5124045,26803215.2558697,716752.476449671,1319154.20047573,15301911.5217136,23084797.8885334
22.5088005209546,550788.898204302,103845.756777574,112349.185936893,87574.6512567706,7217.02975889369,2734209.50874287,11650041.4174998,107011.581593344,619939.313948291,47580.5492607624,484164.628580911,35003.4263185375,335047.039000657,13866130.4349425,26790736.5082494,716559.156098834,1318761.65617107,15288483.338162,23063802.6005323
22.717281330269,550766.467560277,103839.857751385,112332.477329687,87553.4054943556,7210.28271861556,2733798.13538204,11647433.0607026,107001.999018696,619846.214477532,47575.2044585841,484034.004407633,34995.3388904225,334886.809225374,13860261.6320972,26778149.692676,716364.11337519,1318365.62862837,15274945.5373254,23042636.7656531
22.9276931286565,550743.830455561,103833.904566996,112315.617724862,87531.9707381219,7203.48329501765,2733383.03563924,11644801.3319746,106992.328863951,619752.271843827,47569.810990988,483902.219850041,34987.179325196,334725.207098546,13854341.6907771,26765453.9424382,716167.333565079,1317966.08835123,15261297.3589676,23021299.2164499
