PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,630738.549826332,99515.4664072721,77955.0685243485,40457.3447254634,13560.9574966268,1558652.29428044,4761167.32486167,91862.1177132476,350383.53008951,35636.699772341,149383.074870078,11494.8907020857,39961.2557962518,2229143.75678469,3617518.71850833,211968.272342485,341082.04452142,476844.61667858,668087.292882813
1050,623298.859131086,97983.5737086892,75432.6760795424,38607.5856695729,12705.7145796134,1502958.32978659,4540871.59389038,89623.7053654215,338186.96583368,34537.5938224382,142069.891714785,10976.6878520868,37527.1509344307,2067377.12506752,3341809.41968095,200020.784104366,320740.887448307,423477.215490932,592309.643231659
1100,615981.117076829,96484.681726018,73029.4270658956,36880.7547181988,11930.2686047524,1449881.35925591,4333880.22787154,87458.076369622,326554.366584573,33484.4349823148,135241.660260646,10491.6311335323,35298.9894297489,1920265.35698768,3092257.65149913,188922.136688447,301926.071506433,377270.417507706,526834.51177419
1150,608782.769392608,95017.8791445919,70737.9750476134,35266.2422215721,11224.9126754814,1399269.63569729,4139207.32192971,85362.2808910934,315453.359581011,32474.8100828162,128858.107976515,10036.9988395851,33254.7078301619,1786226.80954916,2865913.10629636,178599.941519366,284500.319074959,337111.91384058,470040.645523805
1200,601701.326832325,93582.2852813822,68551.5293882742,33754.5560551485,10581.3790847498,1350981.84173133,3955953.15816034,83333.5118980935,304853.783307516,31506.4579836362,122882.956812733,9610.3402619377,31375.0794862814,1663876.92592545,2660209.03926886,168988.982290502,268340.679751938,302084.586046688,420594.936444364
1250,594734.36322869,92177.0488739283,66463.8056518617,32337.1835193436,9992.58988225742,1304886.26322633,3783295.55625441,81369.0971415835,294727.512895261,30577.2584373377,117283.464761443,9209.44415379022,29643.2918464335,1552000.51020812,2472906.05080394,160030.408303777,253336.834834029,271428.506033084,377395.620306648
1300,587879.513614038,90801.3469242355,64468.9810841384,31006.4727241179,9452.45656255475,1260860.03689382,3620482.20089862,79466.4916465405,285048.301127304,29685.2218807367,112030.026931125,8832.31137339437,28044.5949781482,1449528.33177096,2302045.00446063,151671.029017164,239389.625414137,244511.030067365,339527.723230186
1350,581134.472405412,89454.3835948295,62561.654588897,29755.5303813695,8955.71810518157,1218788.46448178,3466823.82370093,77623.2706784172,275791.633494676,28828.4800673254,107095.827543556,8477.13108875235,26566.0079881823,1355517.31846729,2145907.45577177,143862.695824665,226409.771667672,220803.121187845,306227.898745017
1400,574496.991651441,88135.3891543131,60736.8106883871,28578.1334638062,8497.80918603058,1178564.38700852,3321688.13414565,75837.1231511396,266934.59592,28005.2774632695,102456.535622619,8142.26002515823,25196.0727443463,1269133.73530041,2002982.28006389,136561.759194658,214316.756014193,199860.495574793,276856.512949047
1450,567964.879338631,86843.618969924,58989.7870215219,27468.6526230723,8074.75229346021,1140087.61318981,3184494.40834669,74105.8454456634,258455.753915155,27213.9633373909,98090.0382714026,7826.20432039672,23924.6464273666,1189638.8552242,1871937.43574545,129728.591052607,203037.847086978,181308.528282929,250875.359741461
1500,561535.997754813,85578.3525447307,57316.2449889103,26421.9856131922,7683.06891147455,1103264.39683751,3054708.65653978,72427.335610501,250335.042071637,26452.9844825426,93976.2063702648,7527.60362101911,22742.7261042255,1116376.71717494,1751595.99729154,123327.163772725,192507.244976864,164830.105974327,227829.775810292
1550,555208.261907556,84338.8925972359,55712.1432016592,25433.4992541182,7319.70600774535,1068006.95856101,2931839.30066524,70799.5879178363,242553.662899003,25720.8785120142,90096.6883087261,7245.21710993563,21642.2998236307,1048763.63782531,1640915.75040268,117324.678388279,182665.33116655,150155.802837315,207334.213766634
1600,548979.637995467,83124.5641812831,54173.7134323611,24498.9787070499,6981.97488023271,1034233.04759198,2815433.30231558,69220.6877508489,235093.994130046,25016.2676801574,86434.728016233,6977.91120278454,20616.2197704455,986279.201397124,1538971.76896856,111691.23568154,173458.009040649,137055.897765843,189060.548311164
1650,542848.141930398,81934.7138442741,52697.4388026621,23614.5830283057,6667.50003995758,1001865.5399864,2705072.68898712,67688.8067997201,227939.503702816,24337.8531813774,82975.0041036297,6724.64868991005,19658.0938402528,928458.49891785,1444941.49604707,106399.544704127,164836.122929159,125333.858339455,172728.553730117
1700,536811.837908627,80768.7088218189,51280.0339730788,22776.8061298148,6374.17628776904,970832.069842266,2600371.43317134,66202.1985454808,221074.671710673,23684.409886065,79703.4873869321,6484.47913371457,18762.192654303,874885.426709846,1358091.93414608,101424.664033329,156754.945385926,114820.999039216,158098.115141452
1750,530868.83702919,79625.9362670379,49918.4271279721,21982.4424081048,6100.13251525829,941064.69051308,2500972.6445113,64759.1940124162,214484.918683674,23054.7814760003,76607.3144526569,6256.5303587825,17923.3695645539,825186.885358392,1277768.61762992,96743.7717118954,149173.723874888,105372.083911638,144962.830762518
1800,525017.295957622,78505.8025128372,48609.7435723541,21228.5564150461,5843.70105043456,912499.563100846,2406546.04016489,63358.1977711691,208156.539628582,22447.875945313,73674.6752517037,6040.00089542528,17136.9916257755,779027.746258754,1203386.09517172,92335.9603657635,142055.279281197,96861.6922855584,133144.735370411
1850,519255.4156334,77407.7323655633,47351.2907779812,20512.4560366418,5603.39159677638,885076.669782858,2316785.66277325,61997.684175995,202076.643311877,21862.6614362566,70894.7129866059,5834.15325692098,16398.8798580017,736106.474160573,1134419.69528268,88182.0544614691,135365.649719097,89181.203653415,122489.931465155
1900,513581.440019496,76331.1684285353,46140.5447343832,19831.6687240965,5377.86899428073,858739.549767726,2231407.81912463,60676.1938208262,196233.096320962,21298.1623819147,68257.4347930631,5638.30794732864,15705.2574044792,696151.311761229,1070398.38500646,84264.4470648561,129073.774004796,82236.2870480945,112864.958417145
1950,507993.654892478,75275.5704540258,44975.1374764371,19183.9203868994,5165.93417404261,833435.055891355,2150149.21581228,59392.3301999149,190614.471484153,20753.4559305179,65753.6319177966,5451.83811084972,15052.7044206111,658916.947029846,1010898.56240755,80566.9538057167,123151.209925902,75944.8031238197,104153.764060303
