PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,516844.74868693,87456.9118553394,68150.9236609442,37687.4503911004,12232.0475860992,1498430.32743094,4773163.59876127,79665.5183993891,340017.386230954,31734.9966315549,164480.192188696,13570.8792029493,58211.6218110269,2631349.97192894,4356359.09307633,234222.112385673,385255.961026482,714693.672566054,999781.138213312
1050,511696.128944666,86295.0278229853,66223.8934282599,36190.2901166361,11482.5911654007,1451814.4713559,4574979.8902586,78033.1386474474,329605.159503752,30939.2065825311,157133.856693392,13038.4763035888,54848.2968496455,2456846.50605386,4049549.02475746,222549.85700012,364763.451834883,639847.624125043,893465.026771457
1100,506618.943425298,85154.7992140216,64376.8919900593,34779.9913276042,10802.4103912522,1407113.2888501,4387575.35077378,76445.5667301606,319618.261537157,30170.6127932998,150233.659427128,12535.9696242674,51756.7138840516,2296848.84952726,3769738.79067695,211615.363469038,345650.655275059,574438.534182896,800757.06358639
1150,501611.923712466,84035.707741129,62605.563684678,33449.9851818627,10183.0818865902,1364229.44957888,4210228.6666912,74901.2652871951,310035.059492076,29428.042948819,143745.576914725,12061.1920272546,48908.9614675867,2149916.01773318,3514095.55149626,201362.409528016,327805.750872074,517084.424869558,719634.7651841
1200,496673.828797686,82937.2502362978,60905.8445922976,32194.3110070993,9617.43677542065,1323071.50170138,4042275.59228646,73398.760104588,300835.232922793,28710.3855449237,137638.691633364,11612.1676620748,46280.5782024837,2014772.71787753,3280129.8663592,191739.768243382,311127.470180442,466632.544802624,648416.010640547
1250,491803.444383379,81858.9381314191,59273.9394277374,31007.5500519088,9099.34162701643,1283553.46172999,3883103.75653231,71936.6370998365,291999.681553593,28016.586210495,131884.863301131,11187.0921640183,43850.0574938964,1890287.79324148,3065648.6695736,182700.70273212,295523.964512953,422117.094302326,585695.372686316
1300,486999.582206282,80800.2969593823,57706.3005385921,29884.7674980902,8623.52294685652,1245594.43677303,3732148.00262486,70513.5394707664,283510.440403816,27345.64428315,126458.439583896,10784.3151944607,41598.4328302408,1775455.78647478,2868715.39931778,174202.518040394,280911.808401541,382725.49713801,530293.500965561
1350,482261.079380535,79760.8658747664,56199.6087924662,28821.4615782663,8185.42556473483,1209118.27631221,3588886.19956993,69128.1649982181,275350.601608057,26696.6096188727,121336.000955621,10402.3250126231,39508.9290291966,1669381.12658293,2687616.08591523,166206.163048477,267215.120860272,347771.345847378,481216.657789912
1400,477586.797759828,78740.1971932564,54750.7561617092,27813.5188216485,7781.09761652182,1174053.25094203,3452835.47274435,67779.263493263,267504.242342215,26068.5796176752,116496.135220044,10039.7348138255,37566.6677755239,1571264.52969499,2520830.42289593,158675.876240816,254364.789102139,316672.588598541,437624.198554128
1450,472975.623317966,77737.8559489582,53356.8298356334,26857.1745993192,7407.09654393676,1140331.75574488,3323548.80689476,66465.6343802779,259956.358323221,25460.6964489,111919.237851187,9695.27060745534,35758.4180430643,1480391.27326739,2367007.01778239,151578.870007939,242297.781541457,288933.855811869,398802.304851395
