PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,1159377.63887131,140355.434257728,90929.7274717455,35028.3963108928,5310.55733729288,1503641.77339563,3892472.08315784,117154.277362431,316233.91932072,38881.0901387861,91239.2614506851,4026.82399268462,7021.90620765057,960533.832953674,1484175.71819421,103845.414028852,160361.878964493,20778.211221035,30050.5001922538
1050,1135312.03676338,136860.949874456,86573.6970737511,32761.3351433259,4961.30312803573,1421271.97277523,3642704.09663319,112189.616169247,299908.040023734,36726.5926159209,85311.7320152822,3765.23654745759,6562.64615131828,869337.453069209,1340426.71960618,95379.3780339151,146951.090357888,17837.2135252989,25766.1985097726
1100,1111934.222896,133487.017975891,82515.5651017668,30704.016690162,4644.76479463478,1344749.0835666,3413583.66385897,107501.183862646,284684.219606395,34730.7582269635,79898.9954905726,3527.00714319363,6144.24639404054,788796.518404712,1213779.38057589,87765.1043069019,134923.306423022,15384.701393712,22198.7477726575
1150,1089219.2456956,130228.344977353,78729.1149333602,28831.5433683334,4357.01781782404,1273566.53334387,3203036.79746719,103070.048329142,270471.144485435,32879.1199589247,74945.5959255392,3309.51062534383,5762.15620434359,717443.801460107,1101839.12536774,80901.3076057859,124110.066514916,13328.2191780494,19211.4667241404
1200,1067143.24784165,127079.918606625,75190.9301975135,27122.5884138536,4094.70577670891,1207269.30583056,3009233.30476727,98878.8126247167,257186.423505132,31158.7741768916,70403.157177788,3110.47449227275,5412.42872044944,654043.289832179,1002594.70930765,74700.5263149242,114366.447812031,11594.8360210656,16696.750621358
1250,1045683.41011643,124036.990407304,71880.0451426578,25558.8003286807,3854.94479929985,1145447.93900321,2830554.11680311,94911.471737381,244755.58780649,29558.1862465918,66229.344082531,2927.92415574083,5091.62854668782,597549.359742384,914349.51586243,69087.0024346013,105567.37179966,10126.6175357796,14569.2785572284
1300,1024817.89854829,121095.059485799,68777.6447176485,24124.3198290904,3635.24620317244,1087733.30694687,2665563.51368613,91153.2844181062,233111.216732133,28067.0233725226,62386.9950072551,2760.13778743122,4796.75528098203,547073.899256559,835666.42330775,63994.9211037816,97604.5513438761,8877.23681277746,12760.9420930005
1350,1004525.81463153,118249.857402735,65866.8064692135,22805.3856843235,3433.45348084818,1033792.07236327,2512985.437582,87590.6583203907,222192.172183005,26676.0104293412,58843.3945209318,2605.60889085482,4525.17993175941,501859.695243583,765323.323595064,59366.9430684193,90383.9570815363,7809.41681447856,11217.0266706729
1400,984787.14842183,115497.334118301,63132.2777401845,21590.0112598332,3247.69067416452,983322.714456849,2371683.23019385,84211.046914075,211942.926526254,25376.8052809383,55569.6611365447,2463.01513284851,4274.59181721863,461258.783697355,702277.05207055,55152.9768413307,83823.7066640496,6892.98491699373,9893.31317242118
1450,965582.734320341,112833.644908991,60560.2827708681,20467.7176555816,3076.31984886258,936052.051709045,2240642.2488125,81002.8568330664,202312.971393471,24161.8906665674,52540.22997428,2331.19227311771,4042.95403132092,424714.754299456,645633.995245272,51309.1477701462,77852.29976335,6103.38201137211,8753.86116525165
1500,946894.209373616,110255.138180338,58138.355215122,19429.312416471,2917.90588464096,891732.191354306,2118954.90986311,77955.3644840137,193256.296583472,23024.480212607,49732.4140494562,2209.11226617576,3828.46594377594,391748.221544665,594626.028939355,47796.92949202,72407.1369482438,5420.51186212507,7769.30130104053
1550,928703.973928317,107758.344106744,55855.1923251344,18466.7051468949,2771.18717970678,850137.847638557,2005807.78593998,75058.6408876523,184730.929857921,21958.4365225265,47126.0309476894,2095.8647940636,3629.53150136921,361944.844172774,548590.732650194,44582.4098038263,67433.2725245408,4827.8471049967,6915.51095456231
1600,910995.15449141,105339.964035361,53700.52766757,17572.7531708068,2635.05116318742,811063.979535033,1900470.44516425,72303.4838498259,176698.529743192,20958.199622698,44703.0840871255,1990.64163263447,3444.73233445024,334945.405043596,506955.051081417,41635.6681926077,62882.360927323,4311.73021497139,6172.58044111169
1650,893751.568656887,102996.860596302,51665.0197346487,16741.1317783637,2508.51373603832,774323.705805552,1802285.77313436,69681.3566678994,169124.024570352,20018.7243108016,42447.4897191556,1892.72336812229,3272.80485973751,310437.564521262,469221.747384171,38930.246442715,58711.7638097733,3860.82361170952,5524.00109452575
1700,876957.691969821,100726.048466298,49740.1542274563,15966.2246898441,2390.70193771072,739746.46136627,1710661.55998701,67184.3326727538,161975.291931599,19135.4251770812,40344.8423887743,1801.46807108314,3112.62071976246,288148.978983799,434958.127326028,36442.6970863536,54883.7910122217,3465.67458908037,4956.02386084617
1750,860598.626607494,98524.6857372941,47918.158131734,15243.0312209887,2280.83927395849,707176.364039835,1625063.16990572,64805.044988824,155222.873534405,18304.1282549174,38382.2128438544,1716.30160684379,2963.17001862189,267841.537526771,403786.618614416,34152.1971656553,51365.0534421372,3118.36920020668,4457.14977252729
1800,844660.071765614,96390.0658454844,46191.92399163,14567.0873062627,2178.23324979842,676470.765109891,1545007.13920675,62536.6409663921,148839.721117436,17521.0284128043,36547.9734113529,1636.70931930413,2823.54690964354,249306.518248355,375376.871911434,32040.2169609948,48125.9098017204,2812.25546607697,4017.72303540897
1850,829128.295645299,94319.6100198842,44554.9430249218,13934.3980691351,2082.26473756179,647498.960769577,1470055.57301615,60372.7408030399,142800.969674329,16782.6517302468,34831.6466963697,1562.2288713872,2692.93716802853,232360.503677782,349439.114911079,30090.2351167869,45139.992259478,2541.72091425996,3629.60441411574
1900,813990.108943564,92310.8602128781,43001.2459224652,13341.380052598,1992.3788783,620141.044680526,1399811.2304263,58307.3999260221,137083.734728619,16085.822209723,33223.774145106,1492.44406297701,2570.60744434405,216841.925208893,325718.54216054,28287.4930445089,42383.7987278303,2302.01292738459,3285.9077984631
1950,799232.839756615,90361.4724781662,41525.3503419381,12784.8115626018,1908.07726941297,594286.884521685,1333913.20460616,56335.0747554097,131666.930828913,15427.6322692603,31715.8015750539,1426.97947766596,2455.89594587923,202608.130557096,303990.56410015,26618.7826678832,39836.3414996232,2089.09299836851,2980.78674294236
2000,784844.309811319,88469.2107642933,40122.2142468436,12261.7898500752,1828.91123522529,569835.207681509,1272033.11822281,54450.5915100633,126531.108798706,14805.4165382602,30299.9792388816,1365.49583448116,2348.20433468049,189532.88759927,284056.771369444,25072.2625481254,37478.8437062267,1899.51797392445,2709.26073071845
2050,770812.811945825,86631.9410944498,38787.1943607402,11769.6940777594,1754.47601262071,546692.783193715,1213871.76618359,52649.1177556122,121658.30958939,14216.7285453726,28969.2743712629,1307.68594109358,2246.9906653836,177504.253505857,265741.496545824,23637.2982285309,35294.4764628473,1730.34288150525,2467.07316710821
2100,757127.088765547,84847.6261055232,37516.0091074486,11306.1531970747,1684.40571252558,524773.688686591,1159156.14751496,50926.1364262934,117031.932855717,13659.3199434154,27717.294485333,1253.27116171879,2151.76321420801,166422.750625435,248888.876511032,22304.3232997525,33268.1307215914,1579.04109583609,2250.57483337805
2150,743776.312405534,83114.3199214768,36304.7054935674,10869.0180061041,1618.36894137584,503998.652551226,1107636.83646885,49277.4220813238,112636.618606633,13131.1219641922,26538.2199495483,1201.99832669081,2062.07507382532,156199.800751529,233360.335637434,21064.7182358096,31386.2188065473,1443.43849651008,2056.62786071353
2200,730750.06533476,81430.1633380483,35149.6294624945,10456.3367791419,1556.06498578183,484294.462770317,1059085.64994805,47699.0191819241,108458.1404866,12630.2288368998,25426.7445961181,1153.63702208619,1977.51940817316,146756.377671686,219032.423775767,19910.704506906,29636.5013951458,1321.65896217328,1882.52631301485
2250,718038.322142012,79793.3792975133,34047.3993113407,10066.3339563071,1497.22047926046,465593.434916203,1013293.57427841,46187.2221976169,104483.30941769,12154.8829387555,24378.0232966705,1107.97720723637,1897.72527739372,138021.84464854,205794.954254486,18835.2518552577,28007.9363663752,1212.07908753514,1725.93026760263
2300,705631.432246939,78202.2686338729,32994.8818153297,9697.39146257888,1441.58648279951,447832.932749405,970068.919402574,44738.5573703487,100699.886484882,11703.4614764278,23387.6255956857,1064.82711584577,1822.35395651924,129932.949010313,193549.396275871,17831.9969378524,26490.5464832309,1113.29043271169,1584.81090869914
2350,693520.103483432,76655.2060702947,31989.1707499168,9348.03229252017,1388.93592167871,430954.935648232,929235.672870308,43349.7659826492,97096.5040792766,11274.4645225914,22451.494622623,1024.01140301783,1751.09568278162,122432.950570216,182207.483616774,16895.1718063356,25075.3033336302,1024.06794728132,1457.40464007483
2400,681695.386505832,75150.6364519921,31027.5675400794,9016.9060525283,1339.06132981567,414905.64779372,890632.02967274,42017.7889917332,93662.5944292668,10866.5042540865,21565.9106137333,985.369506008953,1683.66677587367,115470.864338343,171690.007729966,16019.5409179607,23754.0253367307,943.343474377236,1342.17461106018
2450,670148.659971595,73687.0711989696,30107.5638000272,8702.77619875219,1291.7728602662,399635.14463733,854109.077111105,40739.7529053873,90388.3247503001,10478.295257281,20727.4584677155,948.754191169024,1619.80708344696,109000.801085678,161925.768448542,15200.3455600137,22519.2879430395,870.183448738499,1237.77835742917
2500,658871.616456933,72263.0849642047,29226.8255557553,8404.5087475248,1246.89652665637,385097.052704129,819529.616586594,39512.9567879007,87264.5383318528,10108.645782763,19932.9988384295,914.030263437182,1559.27771085075,102981.391887623,152850.65972272,14433.2547292853,21364.3444273722,803.770068809091,1143.04050319218
2550,647856.249064651,70877.3124838848,28383.1789681022,8121.06226761864,1204.27264547389,371248.259242539,786767.10651511,38334.8602953554,84282.7009572715,9756.44984580681,19179.6423351345,881.073418066906,1501.85899980566,97375.2849104365,144406.871327567,13714.3216428852,20283.0559022078,743.385355870918,1056.92966470006
2600,637094.838685932,69528.4456072882,27574.5973958575,7851.478990935,1163.7544534747,358048.648632188,755704.712566479,37203.0726494605,81434.8521197,9420.68008147977,18464.7264580658,849.769217055783,1447.34872553498,92148.7044857134,136542.19040198,13039.9451710002,19269.8293723139,688.397619892674,978.538855151638
2650,626579.941880143,68215.2304947832,26799.1896574714,7594.87690126866,1125.20687810814,345460.862812027,726234.453149858,36115.3424679286,78713.5605566582,9100.38127405825,17785.7949461867,820.012175135927,1395.56048598635,87271.0640084355,129209.389118743,12406.8355793955,18319.562815489,638.249937756497,907.068813740908
2700,616304.379338933,66936.4649732438,26055.18936646,7350.44268027403,1088.50544194725,333450.08329818,698256.429556148,35069.5483772772,76111.8836780554,8794.66448982923,17140.57925594,791.704942208969,1346.3222602823,82714.625444078,122365.686827842,11811.9840522936,17427.5964136483,592.450319059521,841.813785602344
2750,606261.224902962,65690.9960389334,25340.9452300242,7117.42540628564,1053.53528472369,321983.832630846,671678.131458057,34063.6903409914,73623.3305084183,8502.70175056109,16526.9819258821,764.757570841336,1299.4751165364,78454.1992813359,115972.276729586,11252.6355370103,16589.6691772224,550.563291118767,782.149361352509
2800,596443.795101454,64477.7174986061,24654.9122130013,6895.13091570287,1020.19028878727,311031.793326889,646413.809587825,33095.8816423129,71241.8278047027,8223.72119210133,15943.0616131011,739.086858917964,1254.87205174105,74466.8796530438,109993.908576798,10726.2645122705,15801.8803072121,512.202680758782,727.522052259903
2850,586845.639186598,63295.5677402202,23995.6434802905,6682.91674863457,988.372295701815,300565.642623687,622383.908385743,32164.3414665937,68961.6890469174,7957.00265883838,15387.0196140686,714.615758824361,1212.37694863996,70731.8100965761,104398.520122481,10230.5533340449,15060.6547259736,477.025408000407,677.440331953993
2900,577460.529636455,62143.5276252505,23361.7830405638,6480.18761074489,957.99040330521,290558.901484123,599514.552260026,31267.3880332494,66777.586030517,7701.87369027121,14857.1877056828,691.272845620556,1171.86363639866,67229.9760592056,99156.9110586519,9763.37285736197,14362.7122821577,444.726137532809,631.466920522142
2950,568282.453101593,61020.6184951378,22752.059022557,6286.39129202071,928.960333944452,280986.79649537,577737.07983789,30403.4322319318,64684.522817631,7457.70586076627,14352.0171622641,668.991837612752,1133.21504352523,63944.0207923126,94242.4540645351,9322.76507095358,13705.0401990912,415.032659139274,589.21212375381
3000,559305.601772125,59925.9002849219,22165.2775227,6101.01499072071,901.203865784285,271826.133438012,556987.621233624,29570.9717216642,62677.8118291317,7223.91143783468,13870.0688216158,647.71116354228,1096.32243291031,60858.0817364712,89630.8383235559,8906.92751471785,13084.8683908542,387.701889096609,550.328070699673
3050,550524.365143191,58858.4697375718,21600.3169694245,5923.5819972567,874.648320108908,263055.18142956,537206.713924785,28768.5854554004,60753.0518816944,6999.9403280098,13410.0040883371,627.3735713155,1061.0847100827,57957.6448901106,85299.8414997291,8514.19927860665,12499.6473176965,362.516401806845,514.503717837388
