PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,556403.281939484,91808.9798253788,71944.2253557614,38873.1643807442,14148.6337889325,1523562.42583237,4781916.24686881,84204.6588071932,344752.573718554,33184.5588685742,159105.104566876,12863.0469942415,51135.3315844608,2486246.45828122,4085136.22090067,227245.634518557,370511.306095821,628318.684068647,879183.879351663
1050,550506.620228963,90521.3998284495,69805.1395893783,37244.5744099873,13272.0487084597,1473670.76079382,4575216.0545,82365.6715602665,333682.064286976,32285.9711911965,151752.861550897,12331.3035241298,48116.92732383,2315738.41018916,3788854.53358141,215390.395702179,349944.94116723,560894.130773424,783452.587033592
1100,544696.927306339,89259.1310792446,67759.2601753655,35715.4600208248,12476.7812012529,1425933.0484468,4380204.6968237,80580.4127359729,323085.046741499,31420.4798148888,144861.929173628,11830.9244548825,45347.0546930844,2159866.0857969,3519386.25949327,204317.824219255,330820.407889243,502167.850011139,700250.005048646
1150,538972.5624957,88021.5350409458,65801.2721491437,34277.9117066925,11752.9419720717,1380234.32002279,4196069.71649521,78846.9221836685,312936.332713624,30586.5493830877,138395.995992541,11359.5263949457,42799.7372520841,2017129.89180532,3273841.27654276,193965.723068839,313016.219425946,450837.981858766,627674.340728867
1200,533331.922769945,86807.9928014123,63926.2331290798,32924.78902119,11092.1120506545,1336466.89153636,4022065.36917974,77163.3252951051,303212.330738443,29782.7301530992,132322.169170731,10914.9461584627,40452.2625216066,1886207.92183389,3049689.06753535,184277.650605487,296422.792874698,405823.157430979,564150.387968179
1250,527773.441734447,85617.9043631916,62129.5424592917,31649.6326881867,10487.086775568,1294529.83096395,3857506.32715386,75527.828668014,293890.929070647,29007.6524354871,126610.601608836,10495.2169346106,38284.7060811158,1765932.1544994,2844708.21267768,175202.314881623,280941.124294957,366221.010012056,508367.23565932
1300,522295.588642224,84450.6879630402,60406.9132899007,30446.5881990408,9931.67049127693,1254328.46949657,3701762.05236374,73938.7160196496,284951.388244934,28260.0214447282,121234.165129458,10098.5474001354,36279.534213656,1655268.19519942,2656943.7562683,166693.039204108,266481.628346726,331275.238196965,459228.987977096
1350,516896.867439532,83305.7794195685,58754.3472797202,29310.3392138717,9420.51076624793,1215773.95280703,3554251.75997398,72394.3443341746,276374.242477273,27538.6125270836,116168.16338251,9723.30336812027,34421.2706889944,1553297.98289907,2484671.10264801,158707.2896762,252963.120020781,300349.311316688,415815.552765825
1400,511575.815840806,82182.6315076998,57168.111643845,28236.049356095,8948.96364911336,1178782.82868402,3414439.90365033,70893.1402289147,268141.209095745,26842.2667347463,111390.079096145,9367.99162810472,32696.2161729078,1459204.98579035,2326365.3455402,151206.256799931,240311.919297982,272905.365287177,377351.26913377
1450,506331.004431939,81080.7133586991,55644.7183011937,27219.3112136439,8512.98347853982,1143276.66775065,3281832.12259624,69433.5965255684,260235.105271654,26169.8867181312,106879.351097162,9031.24568442617,31092.2110160956,1372261.49270119,2180675.13438975,144154.484318736,228461.062390344,248487.177894748,343179.675247957
