PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,1901650.5968308,163562.666721091,62749.5116564715,12392.704055946,3703.12751124553,928975.40318445,2011436.66007772,84035.2773551664,174138.606713749,11960.7500588276,25283.6991541513,497.872751578624,507.568087794448,189676.13740869,287891.093688524,22568.5729119299,34998.9685345729,0.503824549120445,0.832462739707663
1050,1829115.92647396,156854.864868782,58656.3648784801,11466.1655483034,3465.12948224669,853885.852183899,1837882.96785762,78111.4944702863,161211.042039866,11071.0096678394,23127.3295708403,457.805201469725,475.247849717121,166697.160764235,252900.459576652,20014.8425228224,31068.5624231658,0.402495150836709,0.664892429621976
1100,1760335.39357741,150522.736154851,54934.545409377,10637.0809480783,3248.67985525684,786517.677939214,1683314.47187973,72723.7308261677,149513.00820669,10267.6279492578,21213.0693179653,422.022279297784,445.669630468238,147087.061169412,223050.892232443,17809.3660468042,27670.5188770845,0.324064164752823,0.535241306784982
1150,1695065.01976192,144539.781509142,51541.4057771612,9892.42513757669,3051.29254384003,725915.018192307,1545237.41166866,67813.2199842412,138903.039013594,9540.35893927735,19507.5770437547,389.958813581442,418.545345428756,130271.036472867,197463.906573563,15896.9820899805,24721.0391405774,0.262822613368388,0.434039305160333
1200,1633079.82207166,138881.744430174,48440.172437101,9221.26178389051,2870.82673048754,671259.461630281,1421537.70854405,63328.7170895083,129258.644655299,8880.38307956631,17982.9035085813,361.137525200483,393.6227504472,115785.400383823,175431.01097878,14232.4205103583,22151.2637223839,0.214610193044974,0.354390311980319
1250,1574172.09626745,133526.39054705,45599.0091364061,8614.3559220014,2705.43122018061,621847.656509222,1310415.59741115,59225.4037062221,120473.419422235,8280.0806380771,16615.4971162654,335.153394222727,370.680318993536,103253.716510016,156377.171005563,12778.3319470811,19904.3125328987,0.176363127121522,0.291219087812856
1300,1518149.87617961,128453.311774111,42990.248976173,8063.86755490794,2553.49893989127,577072.975997669,1210332.75437116,55463.9706338279,112454.640895013,7732.84536975433,15385.4142397342,311.661138712695,349.522942502103,92368.5441417385,139832.86758434,11503.7472348412,17932.9674137583,0.145802856984788,0.240753288218121
1350,1464835.54897638,123643.751997934,40589.7614699621,7563.10752108418,2413.62953002903,536410.434338525,1119969.30478697,52009.8468860865,105121.268853335,7232.93054912074,14275.6879904969,290.365123411015,329.978307604866,82877.3678626383,125412.562360856,10382.8651509045,16197.8460554513,0.121219101015593,0.200162833204551
1400,1414064.60874135,119080.451655398,38376.4282621819,7106.34161405138,2284.59842899055,499404.221526669,1038188.68918211,48832.5492015154,98402.2707390536,6775.3211801709,13271.8204695167,271.011178737072,311.8938323491,74571.6726179718,112797.979610539,9394.0926835556,14665.954393891,0.101316957063717,0.167305950446634
1450,1365684.53294259,114747.508918184,36331.7067925776,6688.63238335946,2165.33119795515,465657.357614925,964008.812919886,45905.1313430329,92235.215066492,6355.6274790104,12361.371917418,253.379931426762,295.134065929982,67278.4023429218,101725.037690157,8519.28080304872,13309.5324348258,0.0851079922824801,0.14054841608494
1500,1319553.76826892,110630.255503287,34439.2655167632,6305.71057668845,2054.88209797449,434823.070914138,896578.247364386,43203.7163290857,86565.0856090656,5969.99572514943,11533.626401704,237.28133869529,279.578474288115,60853.2383536504,91973.5664752017,7743.11254484606,12105.1289877312,0.0718318869914794,0.118633595137983
1550,1275540.81394808,106715.145389185,32684.6776390388,5953.87005868919,1952.41613562027,406597.584568237,835156.512274626,40707.0978386566,81343.2782233461,5615.03335777937,10779.3183321547,222.550186216693,265.119548143481,55175.2769350595,83359.1666561035,7052.61046826422,11032.856038322,0.0608995277367414,0.100588115465116
1600,1233523.39208466,102989.654940184,31055.1629198263,5629.88144486876,1857.1939519084,380714.058707035,779097.671347444,38396.399517813,76526.7493401458,5287.74580550375,10090.4076038887,209.042362240294,251.661181440204,50142.7900079603,75726.7267742573,6436.73821091671,10075.7848925129,0.0518513091236075,0.0856527898067987
1650,1193387.69579275,99442.1931328732,29539.369161749,5330.92074619945,1768.55905292658,356937.484681849,727836.629703032,36254.7829163719,72077.2908682353,4985.48302068836,9459.89383173956,196.631760010674,239.117277360205,45669.8295455026,68945.2315070064,5886.07661716431,9219.45481166978,0.0443263218963477,0.0732315981512102
1700,1155027.70697588,96062.0207433769,28127.1865869808,5054.51012333019,1685.92697774326,335060.366838926,680877.644523909,34267.1964008825,67960.9108347165,4705.89407214428,8881.66217666869,185.207691373678,227.410546492067,41683.4932962245,62903.5818509189,5392.5592767391,8451.47136709881,0.0380394031943042,0.0628537056173044
1750,1118344.5765475,92839.1774961697,26809.5895927384,4798.46846384685,1608.77607589959,314899.058205942,637784.65609513,32420.1587030872,64147.3027691583,4446.8884545129,8350.35483274467,174.672718275874,216.471467774514,38121.711825638,57507.2128806421,4949.25562879072,7761.17670483709,0.0327639132533368,0.0541449695722822
1800,1083246.06070705,89764.4162980514,25578.5013863956,4560.86996951048,1536.63962770156,296290.641127093,598173.122221435,30701.5718327837,60609.3898137735,4206.60301647354,7861.263457386,164.940827454167,206.237387753275,34931.448793241,52675.3436262511,4550.19232960104,7139.37771918658,0.0283187166407708,0.0468064105303169
1850,1049646.00760652,86829.1437872154,24426.6778135744,4340.00930757892,1469.0990891431,279090.26363764,561703.099003795,29100.5589588381,57322.9319548623,3983.37360579026,7410.2387734618,155.93588819861,196.651737716751,32067.2305185452,48338.7305768237,4190.20554175238,6578.12107079035,0.0245582742579936,0.0405978329065197
1900,1017463.88937395,84025.3665196266,23347.6073452896,4134.37216683117,1405.77828227554,263168.858262818,528073.358731334,27607.3235800667,54266.1867352697,3775.71068732597,6993.61431292856,147.590344578575,187.663351583862,29489.9392657015,44437.8244579185,3864.81832076661,6070.50626353138,0.0213650536648036,0.0353252821246238
1950,986624.375014276,81345.6421951434,22335.4247173834,3942.61028381046,1346.33838324983,248411.182766184,497016.373850792,26213.0268989632,51419.6154129754,3582.27831829451,6608.14185544953,139.844102647347,179.22587014471,27165.8187515026,40921.2514825287,3570.13845772888,5610.52977114863,0.0186436791543487,0.0308313795560755
2000,957056.940196433,78783.035395677,21384.8361430823,3763.52018233219,1290.473585679,234714.132786885,468294.026663447,24909.6807997702,48765.6278475252,3401.87596928705,6250.9365776775,132.64358041175,171.297219510801,25065.6512251572,37744.5568770908,3302.77306206177,5192.95459669377,0.016316396049538,0.0269878306356722
2050,928695.510365094,76331.077368631,20491.0543678001,3596.02501019749,1237.90733763178,221985.284784467,441693.929151302,23690.0542373408,46288.3604795009,3233.4227647725,5919.43029670132,125.940894175588,163.839153504163,23164.0738686679,34869.1613441416,3059.75689672157,4813.20074420485,0.0143195340535031,0.0236895844714155
