PhotonEnergy_eV,1s1/2,2s1/2,3s1/2,4s1/2,5s1/2,2p1/2,2p3/2,3p1/2,3p3/2,4p1/2,4p3/2,5p1/2,5p3/2,3d3/2,3d5/2,4d3/2,4d5/2,4f5/2,4f7/2
10.9657929126781,567522.728483894,106374.603236639,117040.535799414,91870.0208262715,39485.0902862442,2809466.18439364,11995341.5267031,110653.606862959,636142.315401306,49268.425696366,494112.328968287,35724.4582904573,338458.640948793,14304968.5795767,27619057.4511962,738475.074945037,1357325.217179,16143105.9878647,24399021.7710175
11.0673601809597,567511.217229234,106371.598130083,117031.830166302,91858.7728162705,39466.655627172,2809255.3490888,11994003.9577783,110648.65597261,636094.725676573,49265.6405438815,494045.910690304,35720.3062268969,338377.621481247,14301947.6367684,27612589.9224163,738374.690264328,1357121.74081696,16135949.9798684,24387809.7700711
11.1698681846782,567499.599686399,106368.565311166,117023.044879513,91847.4227057063,39448.0639837016,2809042.58241313,11992654.2010323,110643.659529552,636046.700039671,49262.8298147583,493978.889766254,35716.1164210973,338295.879858655,14298899.5400991,27606064.4481471,738273.393640182,1356916.41964334,16128731.6634692,24376500.3733815
11.2733256371049,567487.87487708,106365.504525466,117014.179219361,91835.9695871065,39429.3141436831,2808827.86687389,11991292.1472818,110638.61711749,635998.234543147,49259.9932761721,493911.260844489,35711.8885366242,338213.409905215,14295824.0531703,27599480.5273944,738171.176954051,1356709.23730264,16121450.5328122,24365092.794442
11.3777413322149,567476.041814019,106362.415516246,117005.232459826,91824.4125452905,39410.4048878608,2808611.1848236,11989917.6863998,110633.528316376,635949.325204646,49257.1306932172,493843.018527986,35707.6222341668,338130.205397113,14292720.937667,27592837.6551679,738068.032018186,1356500.17730121,16114106.0786109,24353586.2414898
11.4831241454351,567464.099500935,106359.298024434,116996.203868503,91812.75065731,39391.3349898741,2808392.51845876,11988530.7073083,110628.392702379,635899.968006613,49254.2418288886,493774.157374012,35703.3171715165,338046.260062237,14289589.9533453,27586135.3224562,737963.950575105,1356289.2230062,16106697.7881365,24341979.9174928
11.5894830343981,567452.046932432,106356.151788602,116987.092706545,91800.9829923902,39372.1032162592,2808171.84981852,11987131.097971,110623.209847848,635850.158896004,49251.3264440641,493704.671893773,35698.9730035433,337961.567579894,14286430.8580193,27579373.0162003,737858.924297058,1356076.35764457,16099225.145208,24330273.020135
11.6968270397039,567439.883093927,106352.976544942,116977.898228616,91789.1086118703,39352.7083264519,2807949.1607834,11985718.7453853,110617.979321283,635799.893783983,49248.3842974862,493634.556552066,35694.5893821742,337876.121580529,14283243.4075482,27572550.2192688,737752.944785491,1355861.56430198,16091687.6301822,24318464.7418034
11.805165285688,567427.60696156,106349.772027251,116968.619682831,91777.1265691435,39333.1490727921,2807724.4330739,11984293.535575,110612.700687297,635749.168545629,49245.4151457435,493563.80576693,35690.1659563698,337789.915645439,14280027.3558235,27565666.4104316,737646.0035705,1355644.82592175,16084084.719944,24306554.2695754
11.9145069811978,567415.217502114,106346.537966905,116959.256310707,91765.0359095971,39313.4242005282,2807497.64824923,11982855.3535824,110607.373506586,635697.979019627,49242.4187432523,493492.413909294,35685.702372102,337702.94330649,14276782.4547556,27558721.0643346,737538.092110292,1355426.12530385,16076415.8878971,24294540.7852059
12.0248614203741,567402.713672929,106343.274092838,116949.807347106,91752.835670552,39293.5324478235,2807268.7877059,11981404.0834605,110601.997335892,635646.321007969,49239.3948422384,493420.375302625,35681.1982723308,337615.19804584,14273508.4542611,27551713.6514737,737429.201790633,1355205.44510376,16068680.6039548,24282423.4651156
12.1362379834424,567390.094421818,106339.980131522,116940.272020178,91740.524881202,39273.4725457632,2807037.83267641,11979939.6082657,110596.571727971,635594.190275648,49236.3431927177,493347.684222569,35676.6532969813,337526.673295649,14270205.1022497,27544643.6381692,737319.323924301,1354982.76783144,16060878.3345315,24270201.4803797
12.2486461375093,567377.358686979,106336.655806942,116930.64955131,91728.1025625526,39253.243218363,2806804.76422786,11978461.8100491,110591.096231556,635541.582550347,49233.2635424777,493274.334896596,35672.0670829206,337437.362437801,14266872.144611,27537510.4865399,737208.449750529,1354758.07585028,16053008.5425337,24257873.9967164
12.3620954373677,567364.505396914,106333.300840577,116920.93915507,91715.5677273596,39232.8431825785,2806569.56326056,11976970.5698495,110585.570391321,635488.49352213,49230.1556370584,493200.321503641,35667.439263934,337347.258803625,14263509.3252015,27530313.6544775,737096.570434455,1354531.35137595,16045070.6873523,24245440.1744768
12.4765955263087,567351.533470333,106329.914951377,116911.140039145,91702.9193800678,39212.2711483153,2806332.21050667,11975465.7676848,110579.993747852,635434.918843131,49227.0192197331,493125.638173743,35662.7694707024,337256.355673612,14260116.3858311,27523052.5956203,736983.677066557,1354302.57647538,16037064.2248543,24232899.1686349
12.5921561369415,567338.441816073,106326.497855739,116901.251404293,91690.1565167485,39191.5258184418,2806092.6865288,11973947.2825445,110574.365837601,635380.854127236,49223.8540314891,493050.278987684,35658.0573307778,337164.646277132,14256693.0662508,27515726.7593281,736869.760662094,1354071.73306564,16028988.6073756,24220250.128778
12.7087870920206,567325.229333007,106323.049267486,116891.272444281,91677.2781250373,39170.6058888015,2805850.97171858,11972414.9923813,110568.686192862,635326.294949767,49220.659811008,492974.237976621,35653.3024685602,337072.12379216,14253239.1041384,27508335.5906557,736754.812160539,1353838.80291283,16020843.2837133,24207492.1990983
12.8264983052806,567311.894909953,106319.568897842,116881.202345828,91664.2831840717,39149.5100482274,2805607.04629525,11970868.7741034,110562.954341725,635271.236847162,49217.4362946464,492897.509121724,35648.5045052737,336978.781344993,14249754.2350863,27500878.5303276,736638.822425015,1353603.76763102,16012627.6991193,24194624.5183839
12.9452997822792,567298.437425586,106316.056455413,116871.040288549,91651.1706644282,39128.2369785579,2805360.89030424,11969308.5035658,110557.169808044,635215.675316655,49214.1832164157,492820.086353804,35643.6630589423,336884.612009972,14246238.1925874,27493355.0147118,736521.782241721,1353366.60868111,16004341.2952933,24181646.2200117
13.0652016212472,567284.855748344,106312.511646158,116860.785444896,91637.9395280585,39106.7853546535,2805112.48361573,11967734.0555629,110551.332111399,635159.605815951,49210.9003079627,492741.963552948,35638.7777443658,336789.608809207,14242690.7080227,27485764.475794,736403.68231936,1353127.30736973,15995983.5103771,24168556.4319401
13.1862140139475,567271.148736337,106308.93417337,116850.436980101,91624.5887282268,39085.1538444146,2804861.80592321,11966145.3038195,110545.440767062,635103.023762898,49207.5872985488,492663.134548145,35633.848173096,336693.764712299,14239111.5106473,27478106.3411521,736284.513288559,1352885.84484813,15987553.778948,24155354.2767022
13.3083472465408,567257.315237257,106305.323737651,116839.994052114,91611.1172094453,39063.3411088016,2804608.83674199,11964542.1209833,110539.495285955,635045.924535159,49204.2439150306,492583.593116913,35628.873953412,336597.072636062,14235500.3275777,27470380.03393,736164.265701298,1352642.20211106,15979051.5320142,24142038.8714005
13.4316117004602,567243.354088279,106301.680036889,116829.455811548,91597.5239074102,39041.3458018554,2804353.55540777,11962924.3786159,110533.495174614,634988.303469883,49200.8698818386,492503.332984926,35623.8546902956,336499.525444254,14231856.8837783,27462584.9728121,736042.930030319,1352396.35999561,15970476.197009,24128609.3277009
13.5560178532937,567229.26411597,106298.00276623,116818.821401617,91583.8077489376,39019.1665707198,2804095.94107514,11961291.9471847,110527.439935153,634930.155863371,49197.4649209573,492422.347825635,35618.7899854074,336401.115947296,14228180.9020478,27454720.5719974,735920.496668547,1352148.29918016,15961827.1977867,24115064.7518289
13.6815762796747,567215.044136197,106294.291618058,116808.089958074,91569.9676518984,38996.8020556652,2803835.97271609,11959644.6960549,110521.329065224,634871.476970738,49194.0287519044,492340.631259894,35613.6794370612,336301.836902005,14224472.1030066,27446786.2411739,735796.955928499,1351898.00018316,15953103.9546178,24101404.2445651
13.8082976521809,567200.692954021,106290.546281972,116797.260609157,91556.0025251537,38974.2508901135,2803573.62911851,11957982.4934803,110515.162057978,634812.262005577,49190.5610917096,492258.176855577,35608.5226402,336201.68101132,14220730.2050828,27438781.3854925,735672.298041697,1351645.44336203,15944305.8841856,24087626.9012422
13.9361927422414,567186.20936361,106286.766444754,116786.332475519,91541.9112684887,38951.5117006652,2803308.88888469,11956305.2065953,110508.938402027,634752.506139618,49187.0616548939,492174.978127199,35603.3191863704,336100.640924034,14216954.9244993,27430705.4055419,735546.513158071,1351390.60891203,15935432.3995822,24073731.8117423
14.0652724210524,567171.592148138,106282.951790352,116775.304670177,91527.6927725481,38928.583107127,2803041.73042979,11954612.7014062,110502.657581405,634692.204502388,49183.5301534483,492091.02853553,35598.0686636979,335998.709234521,14213145.9752603,27422557.6973226,735419.591345367,1351133.47686508,15926482.910306,24059718.0604954
14.195547660501,567156.840079683,106279.101999849,116764.176298442,91513.3459187695,38905.4637225418,2802772.13198032,11952904.8427827,110496.319075528,634631.35218086,49179.9662968123,492006.321487215,35592.7706568619,335895.878482472,14209303.0691381,27414337.6522215,735291.522588546,1350874.02708864,15917456.822259,24045584.726478
14.3270295340983,567141.951919133,106275.216751442,116752.94645786,91498.8695793176,38882.1521532194,2802500.07157258,11951181.4944492,110489.922359154,634569.944219113,49176.3697918528,491920.850334384,35587.4247470696,335792.141152629,14205425.9156596,27406044.656986,735162.296789183,1350612.23928453,15908353.5377444,24031330.8832132
14.4597292179202,567126.926416081,106271.295720414,116741.614238153,91484.2626170176,38858.64699877,2802225.52705111,11949442.518976,110483.466902343,634507.975617976,49172.7403428421,491834.608374268,35582.0305120316,335687.489674518,14201514.2220932,27397678.093699,735031.903764864,1350348.09298776,15899172.4554654,24016955.5987704
14.5936579915576,567111.762308726,106267.338579108,116730.178721149,91469.5238852887,38834.9468521377,2801948.47606715,11947687.7777707,110476.952170417,634445.441334678,49169.0776514362,491747.588848808,35576.5875259354,335581.916422186,14197567.6934355,27389237.3397534,734900.333248581,1350081.56756541,15889912.9705235,24002457.9357673
14.728827239075,567096.458323773,106263.344996904,116718.638980726,91454.6522280769,38811.0502996373,2801668.89607704,11945917.1310693,110470.37762392,634382.336282496,49165.3814166527,491659.784944262,35571.0953594207,335475.413713943,14193586.0323977,27380721.7678262,734767.57488812,1349812.64221541,15880574.4744182,23987836.9513716
14.8652484499786,567081.013176326,106259.31464019,116706.994082742,91439.6464797877,38786.9559209913,2801386.76434065,11944130.4379278,110463.742718574,634318.655330394,49161.6513348489,491571.189790818,35565.5535795528,335367.9738121,14189568.9393926,27372130.745854,734633.618245449,1349541.2959654,15871156.3550468,23973091.697304
15.0029332201922,567065.425569785,106255.247172334,116695.243084977,91424.5054652189,38762.6622893698,2801102.05791977,11942327.5562125,110457.046905241,634254.393302666,49157.8870996992,491481.796462199,35559.961749797,335259.58892271,14185516.1125213,27363463.6370072,734498.452796109,1349267.50767154,15861657.9967044,23958221.2198414
15.1418932530435,567049.694195744,106251.142253664,116683.385037063,91409.2279994926,38738.1679714312,2800814.75367653,11940508.3425919,110450.289629878,634189.544978573,49154.0884021727,491391.597975264,35554.3194299929,335150.251195314,14181427.2475597,27354719.7996654,734362.067928591,1348991.25601732,15852078.7800851,23943224.5598224
15.2821403602587,567033.817733883,106246.999541433,116671.418980424,91393.812887987,38713.471527365,2800524.82827177,11938672.6525273,110443.470333499,634124.105091982,49150.2549305109,491300.587289617,35548.6261763279,335039.952722688,14177302.0379454,27345898.5873916,734224.452943722,1348712.5195124,15842418.0822832,23928100.7526518
15.4236864629663,567017.794851863,106242.818689798,116659.343948206,91378.2589262687,38688.5715109369,2800232.25816339,11936820.3402638,110436.588452129,634058.068330993,49146.3863702043,491208.757307205,35542.8815413112,334928.685540589,14173140.1747645,27336999.3489081,734085.59705404,1348431.27649139,15832675.276795,23912848.8283075
15.5665435927106,567001.624205215,106238.59934979,116647.158965214,91362.5649000236,38663.4664695346,2799937.01960476,11934951.2588217,110429.643416763,633991.429337578,49142.4824039699,491116.100871923,35537.0850737472,334816.441627504,14168941.3467385,27328021.4280712,733945.489383172,1348147.50511269,15822849.7335215,23897467.8113475
15.7107238924745,566985.304437236,106234.341169288,116634.863047848,91346.7295849881,38638.1549442164,2799639.08864301,11933065.2599865,110422.634653322,633924.182707203,49138.542711728,491022.61076921,35531.2363187094,334703.21290441,14164705.2402107,27318964.1638463,733804.118965206,1347861.18335727,15812940.8187712,23881956.7209185
15.8562396177114,566968.834178878,106230.043792989,116622.455204031,91330.7517468808,38612.6354697611,2799338.44111744,11931162.1943008,110415.561582611,633856.322988456,49134.5669705785,490928.279725647,35525.3348175139,334588.991234519,14160431.5391334,27309826.8902839,733661.474744064,1347572.28902748,15802947.8952641,23866314.5707643
16.003103137387,566952.212048638,106225.706862381,116609.934433145,91314.6301413324,38586.9065747204,2799035.05265779,11929241.9110543,110408.423620274,633787.844682674,49130.5548547778,490833.100408558,35519.3801076921,334473.768423042,14156119.9250546,27300608.9364943,733517.545572871,1347280.79974583,15792870.3221353,23850540.3692367
16.1513269350309,566935.436652445,106221.330015717,116597.299725966,91298.3635138165,38560.9667814724,2798728.89868259,11927304.2582749,110401.220176751,633718.74224356,49126.5060357154,490737.065425601,35513.3717229647,334357.536216946,14151770.077105,27291309.626624,733372.320213319,1346986.69295383,15782707.4549404,23834633.119306
16.3009236097974,566918.50658355,106216.912887984,116584.550064592,91281.9505995801,38534.8146062777,2798419.95439746,11925349.0827197,110393.950657232,633649.010076802,49122.4201818892,490640.167324365,35507.3091932146,334240.28630472,14147381.6719849,27281928.2798307,733225.787335036,1346689.94591073,15772458.6456606,23818591.8185738
16.4519058775366,566901.420422411,106212.455110874,116571.684422377,91265.3901235734,38508.4485593374,2798108.1947934,11923376.2298649,110386.614461613,633578.642539694,49118.2969588824,490542.398591961,35501.1920444598,334122.010316134,14142954.383951,27272464.21026,733077.935514944,1346390.53569232,15762123.2427091,23802415.4592853
16.6042865718753,566884.176736583,106207.956312757,116558.701763862,91248.6808003799,38481.8671448527,2797793.59464509,11921385.5438975,110379.210984454,633507.633940743,49114.1360293391,490443.751654619,35495.0197988262,334002.699822014,14138487.8848037,27262916.7270205,732928.753236622,1346088.43918975,15751700.5909372,23786103.0283444
16.7580786453077,566866.774080597,106203.416118651,116545.601044706,91231.8213341457,38455.0688610873,2797476.12850915,11919376.8677048,110371.739614928,633435.978539285,49109.9370529395,490344.218877272,35488.7919745211,333882.346334008,14133981.8438737,27253285.1341609,732778.228889662,1345783.63310827,15741190.0316423,23769653.5073284
16.9132951702965,566849.210995848,106198.834150193,116532.381211616,91214.810418509,38428.052200431,2797155.77072242,11917350.0428657,110364.19973678,633363.670545095,49105.6996863761,490243.792563151,35482.5080858051,333760.941304361,14129435.9280096,27243568.7306457,732626.350769029,1345476.093966,15730590.9025757,23753065.8725049
17.0699493403841,566831.486010477,106194.210025607,116519.041202279,91197.6467365299,38400.8156494662,2796832.49540018,11915304.9096412,110356.590728277,633290.704117988,49101.4235833283,490142.464953371,35476.1676429654,333638.476125694,14124849.8015648,27233766.8103321,732473.107074409,1345165.79809278,15719902.5379513,23736339.0948488
17.2280544713139,566813.597639252,106189.543359679,116505.579945289,91180.3289606184,38373.3576890361,2796506.27643444,11913241.3069642,110348.911962164,633217.073367429,49097.1083944385,490040.22822652,35469.7701522882,333514.942130781,14120223.1263845,27223878.6619463,732318.485909567,1344852.72162884,15709124.2684549,23719472.1400613
17.3876240021625,566795.544383453,106184.833763723,116491.99636008,91162.855752464,38345.6767943151,2796177.08749213,11911159.0724309,110341.162805618,633142.77235213,49092.7537672859,489937.074498246,35463.3151160308,333390.330592336,14115555.5617934,27213903.5690609,732162.475281692,1344536.84052368,15698255.4212547,23702463.9685899
17.5486714964815,566777.324730744,106180.08084555,116478.289356849,91145.2257629642,38317.7714348817,2795844.90201334,11909058.0422902,110333.342620199,633067.795079653,49088.3593463622,489832.995820841,35456.8020323946,333264.632722798,14110846.7645825,27203840.8100714,732005.06310075,1344218.13053473,15687295.3200118,23685313.535649
17.7112106434509,566758.937155059,106175.28420944,116464.457836491,91127.4376321529,38289.6400747931,2795509.69320952,11906938.0514349,110325.450761801,632992.135506002,49083.924773046,489727.984182829,35450.2303954968,333137.839674122,14106096.3889967,27193689.658174,731846.237178827,1343896.56722622,15676243.2848922,23668019.7912425
17.8752552590424,566740.380116479,106170.443456111,116450.500690523,91109.4899891286,38261.2811726631,2795171.43406169,11904798.9333915,110317.486580609,632915.787535223,49079.4496855768,489622.031508544,35443.5996953429,333009.942537573,14101304.0867224,27183449.3813425,731685.985229476,1343572.12596786,15665098.6325787,23650581.6801873
18.0408192871938,566721.652061106,106165.558182687,116436.416801014,91091.3814519826,38232.6931817407,2794830.0973186,11902640.5203106,110309.449421046,632838.745018989,49074.9337190301,489515.129657721,35436.909417799,332880.932343524,14096469.5068747,27173119.2423066,731524.294867058,1343244.78193368,15653860.6762844,23632998.1421377
18.2079168009946,566702.75142094,106160.627982665,116422.20504051,91073.1106277274,38203.8745499927,2794485.65549494,11900462.6429572,110301.338621726,632761.001756195,49070.3765052905,489407.270425072,35430.1590445634,332750.800061258,14091592.2959851,27162698.4985292,731361.153606086,1342914.51010071,15642528.7257664,23615268.1116118
18.3765620038817,566683.676613754,106155.652445886,116407.864271963,91054.6761122236,38174.8237201878,2794138.08086947,11898265.1307007,110293.153515406,632682.55149254,49065.7776730265,489298.44553987,35423.3480531389,332619.536598776,14086672.097989,27152186.4021851,731196.548860563,1342581.28524781,15631102.0873408,23597390.5180187
18.546769230847,566664.426042969,106150.631158504,116393.393348654,91036.0764901087,38145.539129983,2793787.34548321,11896047.8115053,110284.893428936,632603.387920116,49061.1368476637,489188.646665531,35416.4759168045,332487.132802602,14081708.5542138,27141582.2001388,731030.46794332,1342245.0819544,15619580.0638981,23579364.2856871
18.7185529496558,566644.998097523,106145.563702948,116378.791114124,91017.3103347237,38116.019212013,2793433.42113754,11893810.51192,110276.557683208,632523.504676984,49056.4536513585,489077.865399192,35409.5421045874,332353.579457602,14076701.3033661,27130885.1339237,730862.898065354,1341905.87459921,15607961.9549194,23561188.3338957
18.8919277620767,566625.391151748,106140.449657898,116364.056402096,90998.376208041,38086.2623939815,2793076.27939239,11891553.0570687,110268.145593108,632442.895346758,49051.7277029714,488966.093271291,35402.5460812345,332218.867286802,14071649.9815202,27120094.4397205,730693.826335163,1341563.63735906,15596247.0564939,23542861.5769038
19.0669084051225,566605.603565235,106135.288598244,116349.188036402,90979.2726605918,38056.2670987557,2792715.89156428,11889275.2706401,110259.656467465,632361.553458182,49046.9586180405,488853.321745148,35395.4873071842,332082.986951208,14066554.2221056,27109209.3483368,730523.239758082,1341218.34420759,15584434.661337,23524382.9239851
19.2435097523033,566585.633682705,106130.080095061,116334.184830906,90959.9982313927,38026.0317444624,2792352.2287245,11886976.9748782,110251.089608999,632279.472484699,49042.1460087538,488739.542216539,35388.3652385382,331945.929049637,14061413.6558954,27098229.0851861,730351.12523561,1340869.96891402,15572524.0588089,23505751.2794614
19.4217468148903,566565.479833882,106124.823715568,116319.045589429,90940.5514478735,37995.5547445876,2791985.26169718,11884657.9905715,110242.44431427,632196.645844028,49037.2894839229,488624.746013281,35381.1793270325,331807.684118548,14056227.9109944,27087152.8702678,730177.469564751,1340518.48504192,15560514.534935,23486965.5427383
19.6016347431919,566545.140333351,106119.519023102,116303.769105675,90920.9308258035,37964.834508078,2791614.96105737,11882318.1370435,110233.719873629,632113.066897732,49032.388648955,488508.924394802,35373.9290200094,331668.242631882,14050996.612827,27075979.9181472,730002.259437336,1340163.86594797,15548405.3724263,23468024.6083424
19.7831888278416,566524.613480434,106114.165577077,116288.354163151,90901.134869219,37933.8694394459,2791241.29712913,11879957.2321427,110224.915571162,632028.728950785,49027.4431058258,488392.068551724,35366.6137603888,331527.595000901,14045719.3841263,27064709.4379357,729825.481439357,1339806.08478065,15536195.8507014,23448927.3659605
19.9664245010979,566503.897559046,106108.762932956,116272.799535095,90881.1620703497,37902.6579388758,2790864.23998359,11877575.0922319,110216.030684641,631943.625251134,49022.4524530512,488274.169605438,35359.2329866394,331385.731574035,14040395.8449218,27053340.6332716,729647.122050295,1339445.1144791,15523885.2459087,23429672.7004791
20.1513573381556,566482.990837566,106103.310642216,116257.103984394,90861.0109095456,37871.1984023346,2790483.75943701,11875171.5321787,110207.064485469,631857.748989264,49017.4162856601,488155.218607678,35351.78613275,331242.642636743,14035025.6125286,27041872.7023007,729467.167642447,1339080.92777177,15511472.8309507,23410259.4920265
20.3380030584698,566461.891568695,106097.808252307,116241.266263507,90840.6798552035,37839.489221684,2790099.82504881,11872746.3653447,110198.016238629,631771.093297758,49012.3341951657,488035.206540102,35344.272628201,331098.318411361,14029608.3015357,27030304.8376582,729285.604480253,1338713.49717523,15498957.8755079,23390686.6160167
20.5263775270925,566440.597989319,106092.255306626,116225.285114392,90820.1673636939,37807.5287847961,2789712.4061196,11870299.4035758,110188.88520263,631683.651250851,49007.2057695377,487914.124313866,35336.6918979353,330952.749056972,14024143.5237953,27018636.22645,729102.418719624,1338342.79499292,15486339.646065,23370952.9431935
20.7164967560207,566419.108320371,106086.651344477,116209.15926842,90799.4718792871,37775.3154756713,2789321.47168923,11867830.4571917,110179.670629449,631595.415863987,49002.0305931735,487791.962769201,35329.0433623299,330805.924669274,14018630.8884113,27006866.0502346,728917.596407263,1337968.7933139,15473617.4059372,23351057.3396779
20.9083769055575,566397.420766685,106080.995901035,116192.887446302,90778.5918340805,37742.8476745594,2788926.99053477,11865339.3349755,110170.371764484,631506.380093371,48996.8082468696,487668.712674987,35321.3264371664,330657.835280459,14013070.0017287,26994993.4850057,728731.123479997,1337591.46401158,15460790.4152979,23330998.667016
21.102034285686,566375.533516861,106075.288507315,116176.46835801,90757.5256479246,37710.1237580836,2788528.93116853,11862825.8441639,110160.987846494,631416.536835516,48991.5383077931,487544.364728332,35313.5405336026,330508.47085909,14007460.4673227,26983017.701175,728542.985764093,1337210.77874252,15447857.9312074,23310775.7822294
21.2974853574552,566353.444743117,106069.528690131,116159.900702691,90736.2717283491,37677.1420993673,2788127.26183603,11860289.7904361,110151.518107547,631325.878926797,48986.2203494521,487418.90955415,35305.6850581436,330357.82130999,14001801.8859881,26970937.8635553,728353.16897459,1336826.70894517,15434819.2076428,23290387.5378664
21.4947467343798,566331.152601145,106063.71597206,116143.183168594,90714.8284704903,37643.9010681637,2787721.950514,11857730.9779041,110141.96177296,631234.399142987,48980.853941667,487292.337704731,35297.7594126123,330205.876474141,13996093.8557291,26958753.1313437,728161.658714618,1336439.22583862,15421673.4955287,23269832.7820564
21.6938351838518,566308.655229968,106057.84987141,116126.314432987,90693.1942570174,37610.3990309889,2787312.96490832,11855149.2091021,110132.31806125,631142.090198809,48975.4386505409,487164.639659324,35289.7629941208,330052.626128577,13990335.9717485,26946462.6581065,727968.440474723,1336048.30042137,15408420.0427693,23249110.3585642
21.8947676285662,566285.950751791,106051.92990218,116109.293162077,90671.3674580581,37576.6343512571,2786900.272452,11852544.2849759,110122.586184072,631048.944747467,48969.9740384301,487035.805823714,35281.6951950415,329898.0599863,13984527.8264381,26934065.5917625,727773.499632191,1335653.9034701,15395058.0942814,23228219.106848
22.097561147959,566263.037271851,106045.955574022,116092.118010925,90649.3464311267,37542.60538942,2786483.84030313,11849916.0048729,110112.765346164,630954.955380191,48964.4596639142,486905.826529794,35273.5554029775,329742.167696187,13978669.0093681,26921561.0745688,727576.821450372,1335256.00553843,15381586.8920286,23207157.8621178
22.3022329796594,566239.912878274,106039.926392206,116074.78762337,90627.1295210492,37508.3105031084,2786063.63534278,11847264.166531,110102.854745293,630860.11462577,48958.8950817663,486774.69203515,35265.3430007341,329584.938842916,13972759.1072779,26908948.2431055,727378.391078003,1334854.57695568,15368005.6750571,23185925.4553965
22.5088005209546,566216.575641918,106033.84185758,116057.300631947,90604.7150598912,37473.7480472773,2785639.62417297,11844588.566069,110092.853572192,630764.414950082,48953.2798429229,486642.392522634,35257.0573662894,329426.362946894,13966797.7040659,26896226.2282618,727178.193548528,1334449.58782565,15354313.6795315,23164520.7135826
22.717281330269,566193.023616225,106027.701466535,116039.655657798,90582.1013668836,37438.9163743539,2785211.77311455,11841888.997975,110082.761010506,630667.848755631,48947.6134944531,486508.918099946,35248.6978727655,329266.429464191,13960784.3807804,26883394.1552222,726976.213779433,1334041.00802541,15340510.1387735,23142942.459515
22.9276931286565,566169.254837067,106021.504710963,116021.851310597,90559.2867483501,37403.813834389,2784780.04820511,11839165.2550971,110072.576236735,630570.408381068,48941.8955795288,486374.258799215,35240.2638883991,329105.127786486,13954718.7156102,26870451.143453,726772.436571558,1333628.80720404,15326594.2833001,23121189.5120393
