PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,570393.645294227,93305.1389759916,73183.534115317,39234.0289213687,14306.6191831938,1531326.08771779,4781472.34428506,85732.1328471437,346121.695209754,33674.5512221681,157238.35217288,12607.4338858092,48827.8632175047,2436264.66035449,3993000.64743934,224544.106155437,365092.698166981,598495.273360196,837592.123049493
1050,564220.341125769,91972.3619106811,70970.654803442,37561.0967532042,13416.990158237,1480306.53734498,4571979.50015116,83818.9471852581,334828.189677641,32738.8280344162,149888.749467379,12077.107547041,45926.2390160091,2267294.64406132,3700533.51647987,212648.380965763,344535.626155629,533738.421057987,745655.306152621
1100,558139.993890932,90666.261198209,68855.7602280299,35992.103948296,12609.9875949742,1431526.90321081,4374489.23713987,81962.8494666632,324025.239932146,31838.4470248564,143005.37817442,11578.5766351784,43264.9394938465,2112984.95222848,3434784.14519655,201549.544931474,325439.380025116,477400.596099025,665841.274845557
1150,552150.813539631,89386.1517672397,66833.1751277901,34518.6479263967,11875.5622995335,1384865.64923877,4188156.59907975,80161.7133069195,313686.353025997,30971.7276957061,136551.147379798,11109.3869512689,40818.7104161024,1971817.83440176,3192846.60250121,191183.375188352,307679.261269195,428212.446668545,596296.710369355
1200,546251.05194472,88131.3699760921,64897.6281840237,33133.1564421131,11205.1583574748,1340209.0654212,4012206.88118211,78413.5070380192,303786.740663061,30137.0855589454,130492.494498246,10667.3144960513,38565.4867979837,1842457.19321364,2972179.70251153,181491.673122282,291142.94475795,385121.120810466,535488.727986212
1250,540439.001747092,86901.2728237657,63044.2180636424,31828.7911781002,10591.4533614049,1297450.68625251,3845928.91817521,76716.2888087584,294303.192274611,29333.0257494634,124798.996525784,10250.3401892144,36485.9256677707,1723724.01230317,2770555.33835963,172421.621960249,275729.084559984,347249.25272927,482143.358339023
1300,534712.995237332,85695.2371943322,61268.3827423837,30599.3641353908,10028.1500357089,1256490.7580266,3688669.09468684,75068.2019732473,285213.958802171,28558.1371218718,119443.029783563,9856.62775597269,34563.0162999055,1614575.47762822,2586014.93770652,163925.220880265,261346.095051664,313862.458381767,435196.960422655
1350,529071.403272607,84512.6591331012,59565.8717513522,29439.2649171537,9509.80793039053,1217235.75042813,3539825.99167058,73467.4707486029,276498.646180058,27811.0867899946,114399.471421287,9484.50433683374,32781.7536443463,1514087.18338273,2416832.64151832,155958.785597653,247911.083053598,284343.428162453,393757.622693424
1400,523512.634227536,83352.9531530538,57932.7210330842,28343.3973147575,9031.70659414269,1179597.90831743,3398845.59394631,71912.396124249,268138.117615007,27090.6150718765,109645.436974717,9132.44344511668,31128.8635601413,1421437.92262198,2261484.06867985,148482.506821627,235348.910390702,258171.165753448,357074.3278585
1450,518035.132977848,82215.5515701139,56365.2301306972,27307.1238616222,8589.73365781665,1143494.84002619,3265216.99360053,70401.3520065124,260114.403852725,26395.5308065996,105160.049128066,8799.04995388765,29592.5707124824,1335896.65063535,2118619.73767668,141460.059190638,223591.369333693,234904.264914746,324512.188798256
1500,512637.379915655,81099.9038659076,54859.941466177,26326.2172317981,8180.29276493246,1108849.13885236,3138468.53231123,68932.7815833744,252410.620703376,25724.7070122926,100924.233548794,8483.04684160983,28162.4017614509,1256811.28039567,1987042.38407855,134858.254324317,212576.455950125,214167.372405458,295532.459430261
1550,507317.889995259,80005.4760767261,53413.6214921605,25396.8175350988,7800.22741699658,1075588.03477268,3018164.33282945,67505.1938953123,245010.893171064,25077.0768575025,96920.5382637446,8183.26346566448,26829.0178683051,1183599.02742441,1865687.54757167,128646.732504288,202247.728556836,195640.178370166,269676.321714655
1600,502075.211808384,78931.7502074778,52023.2435262769,24515.3947057756,7446.75765818503,1043643.07368624,2903901.17603799,66117.1605991582,237900.285597482,24451.6299206056,93132.9735519084,7898.62516635393,25584.0716552732,1115738.06878627,1753606.91154212,122797.688240641,192553.740291583,179048.421943699,246551.674610597
1650,496907.926687853,77878.2236694761,50685.9720987095,23678.7153026117,7117.42717794002,1012949.82176506,2795305.68535977,64767.3129128188,231064.737287879,23847.4087141965,89546.8697563965,7628.14403216082,24420.0846409976,1052760.31974945,1649953.96695804,117285.625616195,183447.536366484,164156.51150718,225822.321504057
1700,491814.647838687,76844.4087409692,49399.1486625624,22883.8131393251,6810.0589128536,983447.592722394,2692031.78492731,63454.3387295441,224491.003139349,23263.5054534352,86148.7507798739,7370.91068081473,23330.3418846356,994245.163570543,1553971.64464709,112087.139844037,174886.207875853,150761.444710669,207199.083154627
1750,486794.019495702,75829.8320493746,48160.2785332185,22127.9632488409,6522.71761848147,955079.196019671,2593758.40195133,62176.9798912187,218166.598837714,22699.0590491717,82926.2213345546,7126.08693084626,22308.8011444761,939813.996196258,1464981.61925628,107180.721939377,166830.495144586,138687.77948425,190432.463587407
1800,481844.716106677,74834.0340742321,46967.0189374666,21408.6587561767,6253.67818505943,927790.704221092,2500187.38722959,60934.0296108655,212079.75023071,22153.2523083383,79867.8662788792,6892.89925539551,21350.0143206268,889125.469465432,1382375.0367708,102546.583806668,159244.434551863,127783.458537279,175306.573975734
1850,476965.441540232,73856.5686699404,45817.1680660205,20723.5902947178,6001.39870892752,901531.237873296,2411041.63078841,59724.330035226,206219.346522317,21625.3093256051,76963.160595565,6670.63292458345,20449.0593282631,841871.334482653,1305604.4574879,98166.5013869039,152095.043574893,117916.329826562,161634.079899234
1900,472154.928317556,72897.0026073894,44708.6550343825,20070.6276514176,5764.49751904696,876252.76643904,2326063.35231254,58546.7699388964,200574.896966335,21114.493051659,74202.388755949,6458.62675516192,19601.480855596,797772.801892098,1234176.83940706,94023.6738066421,145352.039490446,108971.236801751,149251.984505317
1950,467411.936867192,71954.9151336423,43639.5306670049,19447.8033695083,5541.73350677423,851909.923949653,2245012.54834775,57400.2825420715,195136.49076721,20620.1030247098,71576.5723785081,6256.26839676933,18803.2387128253,756577.348351119,1167647.41440156,90102.5967264622,138987.587766109,100847.5769003,138018.097115864
2000,462735.254802079,71029.8975488678,42607.9590285516,18853.2980739082,5331.98922569414,828459.838163308,2167665.58029844,56283.84344448,189894.759922958,20141.4732529446,69077.4052293586,6062.99009321662,18050.6626857178,718055.90902698,1105614.33231658,86388.9483082366,132976.076683716,93457.2462711195,127808.066017644
2050,458123.696218121,70121.5527997576,41612.2096339005,18285.4273157086,5134.25632340079,805861.972126189,2093813.88903113,55196.4686685875,184840.844769197,19677.9702366774,66697.194732923,5878.2648650449,17340.4129786383,682000.404773918,1047713.96712902,82869.4864127658,127293.915176857,86722.9042021171,118512.877309473
2100,453576.101013542,69229.495088706,40650.6502754764,17742.6297587922,4947.62294370041,784077.977132815,2023262.82346425,54137.2128055958,179966.362005077,19228.9911198662,64428.8092647594,5701.60306632812,16669.4454736847,648221.56008225,993616.795180553,79531.9558062019,121919.351243434,80576.5030889519,110036.740089769
2150,449091.334228343,68353.3494980612,39721.7404126851,17223.45655447,4771.26279968207,763071.556171199,1955830.57190679,53105.167258196,175263.375001469,18793.9619615146,62265.6305882336,5532.54927450395,16034.9811504593,616546.974163817,943023.768803439,76365.0042988477,116832.308621747,74958.0396847736,102295.292980711
2200,444668.285403189,67492.7516287923,38824.0250737077,16726.5617696436,4604.42566847429,742808.337019293,1891347.18612454,52099.4585744196,170724.366209526,18372.3361182448,60201.5108743599,5370.679477041,15434.4791093228,586819.412843446,895663.119843965,73358.1068664026,112014.239702156,69814.4913341166,95214.07878997
2250,440305.867957071,66647.3472529484,37956.1292248114,16250.6937508739,4446.42909962488,723255.754232154,1829653.6891868,51119.2468673038,166342.211503684,17963.5927300263,58230.733811483,5215.59852310474,14865.6127232154,558895.293423937,851287.537013273,70501.4969141181,107447.992892277,65098.9073226015,88727.2436194007
2300,436003.018583144,65816.7919793148,37116.7525666972,15794.6873213,4296.6511627464,704382.939325262,1770601.25909461,50163.7243154189,162110.156307624,17567.2353016879,56347.9793700033,5066.93781216599,14326.2485121451,532643.33851428,809671.668956722,67786.1039408234,103117.692867286,60769.6306825584,82776.4244176917
2350,431758.696662116,65000.7509317025,36304.6647213005,15357.4567199377,4154.52408780616,686160.618519191,1714050.48103061,49232.1137396282,158021.793364817,17182.7903734198,54548.2918383034,4924.35319478536,13814.4273925179,507943.37806607,770609.911674257,65203.4969442632,99008.6323228368,56789.630029672,77309.7952118875
2400,427571.883692631,64198.8984393292,35518.7007759511,14937.9892037849,4019.52867435145,668561.017465008,1659870.66181432,48323.6672517387,154071.042027103,16809.8062740079,52827.0507904766,4787.52306367461,13328.3480025055,484685.281641603,733914.444645851,62745.8329832696,95107.1740101281,53125.9244610266,72281.2473321119
2450,423441.582738089,63410.9177387824,34757.7571549138,14535.3392426271,3891.18936495665,651557.77241885,1607939.20080545,47437.6649709777,150252.128945498,16447.8519510278,51179.9446852881,4656.14661564001,12866.3518461235,462768.005313823,699413.484883308,60405.8103773398,91400.6619741593,49749.08737341,67649.6830938353
2500,419366.817889349,62636.5006870726,34020.7877911333,14148.6232446613,3769.06989398323,635125.847378778,1558141.01208396,46573.4138044825,146559.570057172,16096.5158726726,49602.9468297846,4529.94226720304,12426.9100339,442098.739635404,666949.732279273,58176.6260813967,87877.3410399241,46632.8173835783,63378.4058038488
2550,415346.633742835,61875.347485313,33306.8005735144,13777.0147582291,3652.7694359373,619241.456737444,1510367.99325605,45730.2462882283,142988.153771381,15755.404996295,48092.2934707574,4408.6462086136,12008.6114279528,422592.146863921,636378.983169649,56051.9368238881,84526.2836996539,43753.5664456986,59434.5917534537
2600,411380.094893502,61127.1664125798,32614.8540473253,13419.7401012071,3541.91918875982,603881.993040994,1464518.53669913,44907.5194850396,139532.925265195,15424.143799121,46644.4638034238,4292.01108265577,11610.1520248399,404169.677135718,607568.892061129,54025.8236408093,81337.323649268,41090.2168422807,55788.8321697291
2650,407466.285442232,60391.6735695311,31944.0543473399,13076.0743750771,3436.17933666883,589025.959478119,1420497.07947209,44104.6139365376,136189.171807165,15102.3733669297,45256.1617096957,4179.80477612762,11230.3254313777,386758.954579327,580397.864079804,52092.7594774664,78300.9953056722,38623.8000351284,52414.7350045931
2700,403604.308517155,59668.5926313796,31293.5523451634,12745.3378254946,3335.2363449972,574652.906753681,1378213.68848626,43320.9326660659,132952.409033734,14789.7505368145,43924.299058667,4071.80931318144,10868.0143073354,370293.225480703,554754.062935531,50247.579564489,75408.4787099979,36337.2514516877,49288.5780251165
