PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,1397753.97770847,152229.289359598,86000.6543651067,27982.5321077892,4390.5842074967,1368632.99426176,3330716.761454,114434.690589517,278219.152317578,32269.5537137264,69246.6208342594,2278.69148315959,3235.12943253456,626156.655341346,958004.268597974,69623.1700531396,106972.360122579,2259.07250694202,3356.36266563189
1050,1362326.73066712,147756.555055446,81380.4817319563,26035.5031077304,4102.67363742476,1282724.08275708,3093805.27096888,108628.54037978,261926.965666249,30207.0005569022,64313.0179693081,2116.78502347742,3023.84157132606,561478.68955984,857776.559521351,63255.9809820476,97047.5882261443,1906.52254696724,2829.87717911018
1100,1328130.69581739,143465.140289609,77111.6776501611,24281.0602093784,3841.50270987248,1203762.71885685,2878495.07364268,103206.521272171,246874.459224773,28318.4672843419,59847.029022153,1970.51295092982,2831.19575998661,504978.810357639,770364.721115789,57601.9185279816,88250.1851494889,1617.80312378103,2399.22740002521
1150,1295111.72373585,139345.717587397,73160.0372615142,22694.8514257827,3603.89954643362,1131066.06998873,2682401.87036498,98137.4853917118,232946.368707922,26585.8648633916,55793.8737027374,1837.98807327409,2655.14044140459,455443.223848908,693847.273038597,52567.1107390059,80429.6863978155,1379.85480707634,2044.69778893179
1200,1263218.53670161,135389.53871168,69495.3810114124,21256.23465415,3387.14566266588,1064029.86148716,2503448.40961962,93393.260818421,220040.02353072,24993.3238347634,52106.3551269273,1717.59418055219,2493.89249696843,411863.646094752,626631.109162834,48071.8053480906,73458.5676658287,1182.58014575422,1751.0692846078
1250,1232402.55089417,131588.392656045,66091.0027038907,19947.6219698757,3188.90072600781,1002118.07009159,2339819.5260099,88948.3255714984,208063.773053115,23526.8820500093,48743.6562390726,1607.941249561,2345.89679563672,373398.42119468,567388.828160571,44047.9920911629,67228.3303203299,1018.10968672718,1506.49888122638
1300,1202617.71114981,127934.567112447,62923.2035031335,18753.9549160295,3007.14144096795,944854.130073959,2189924.52460757,84779.5217354323,196935.633342675,22174.2217290371,45670.3505374696,1507.82897796006,2209.79260529201,339341.732529494,515009.215593349,40437.4663847872,61646.3230088851,880.264460825564,1301.70077051945
1350,1173820.33728206,124420.813091306,59970.8969675131,17662.2817659012,2840.11161678209,891813.407277822,2052365.59132557,80865.804256748,186582.120327316,20924.4472303006,42855.5849867626,1416.21693553842,2084.38557785159,309099.076274232,468557.879161339,37190.2451409171,56633.1486796862,764.158645546059,1129.34217340767
1400,1145968.98105889,121040.312405046,57215.2730447856,16661.4147645911,2686.28114446774,842616.739490516,1925911.16730972,77188.0197557568,176937.240974708,19767.8965656109,40272.4020217738,1332.20000427236,1968.62428390769,282167.612106896,427245.774248136,34263.2649485237,52120.5395687749,665.903248989638,983.593573521181
1450,1119024.29300794,117786.647755314,54639.5112113018,15741.6505445218,2544.31211614705,796924.876499645,1809473.42889838,73728.7113815987,167941.618846992,18695.9809934926,37897.1744832896,1254.98806990435,1861.58047836354,258120.335935049,390403.899800645,31619.3077667086,48049.6081254401,582.383286894782,859.791061944236
1500,1092948.89829243,114653.775190185,52228.5347349956,14894.540774748,2413.03070353147,754433.681580207,1702089.17621296,70471.9463139466,159541.734245095,17701.0480640283,35709.1326933605,1183.88914996782,1762.43243955031,236593.26541629,357462.848379175,29226.1107761128,44369.4013761016,511.088904262052,754.180823853686
1550,1067707.28096502,111635.998720861,49968.7994813585,14112.7030070101,2291.40370608352,714869.979327868,1602903.56219973,67403.1629995845,151689.262339103,16776.2643211522,33689.9670556257,1118.29531393935,1670.45085105658,217275.013727814,327936.196717643,27055.6259552448,41035.701320007,449.986427505603,663.724324439656
1600,1043265.67596531,108727.946908021,47848.1118401757,13389.6638793277,2178.51890543379,677987.953728438,1511156.19705184,64509.0356218992,144340.495309762,15915.5145391525,31823.4928372003,1057.67088327775,1584.98679580382,199898.266652378,301406.951317268,25083.4019024248,38010.0256783006,397.419210230907,585.948712389587
