PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,736044.011331788,109480.969142695,84266.4611043294,41411.0137712862,10832.1485692357,1585297.88576824,4667900.22449845,100830.698077932,352373.249986708,38386.7108247845,136387.180176633,9605.59573832268,28125.4337660616,1901383.21255988,3041557.008051,188370.722779365,298983.757019117,300765.264072005,422799.355637202
1050,726104.380586676,107586.903093596,81245.4147590966,39315.4622548301,10136.3698315237,1522218.70943977,4433178.44078867,98013.6093399882,338826.832635014,36999.9112060676,129219.016089759,9126.02438835132,26359.5487929151,1753577.60771915,2795250.22850321,176702.332067458,279529.690903815,265257.267866329,372288.232990722
1100,716350.919043414,105738.596475092,78381.6699442943,37373.4343861611,9505.86228911629,1462429.19977816,4213816.45479611,95301.1865560654,325969.756772296,35680.7103962892,122559.582235179,8680.1760234988,24746.8664997582,1620067.74840382,2573695.90502023,165940.460194953,261660.699732883,234755.031528631,328982.066032181
1150,706779.177119295,103934.634261435,75664.5696936748,35570.3667317949,8932.69086771591,1405718.16755213,4008583.71543464,92688.5946043434,313758.585113872,34424.9824894372,116363.764324402,8265.02053845913,23270.606807178,1499210.55771894,2373943.71914584,156000.878248368,245222.524008561,208444.00370534,291694.80186329
1200,697384.834346286,102173.654622992,73084.3406918501,33893.3775667197,8410.09232165889,1351890.46147658,3816365.75774675,90171.2646286081,302153.130854232,33228.9028192143,110591.217790908,7877.85683939553,21916.1910006588,1389580.54496226,2193447.91865485,146808.423965251,230078.277387889,185659.012145908,259460.382581886
1250,688163.69497075,100454.346576402,70632.007029758,32331.0395605393,7932.27335975907,1300765.56661217,3636151.65119392,87744.8770562168,291116.176970857,32088.9224482131,105205.785202489,7516.27120685964,20670.9075236493,1289937.33384443,2030004.87657607,138295.896519163,216106.233104888,165853.932164116,231487.573943881
1300,679111.683725183,98775.4477537979,68299.3136039389,30873.1874705213,7494.24823461097,1252176.34091141,3467022.97294097,85405.3458443533,280613.222922578,31001.7451079057,100174.994051472,7178.10164659866,19523.6350828852,1199198.56169768,1881701.32001986,130403.101287793,203197.924095811,148578.082088488,207124.922435919
1350,670224.841764381,97135.7422842759,66078.6579483927,29510.7548192367,7091.70721486307,1205967.87478941,3308144.10106298,83148.8038554183,270612.255768492,29964.3063267855,95469.6226065807,6861.40726779036,18464.6121615917,1116417.17769884,1746871.23591941,123076.022244418,191256.50802829,133457.733600469,185833.387340199
1400,661499.322758842,95534.0587812584,63963.0294560872,28235.6346745479,6720.90940387899,1161996.46041332,3158753.65276361,80971.5892712268,261083.543088156,28973.7545149976,91063.3235788092,6564.44189763034,17485.2443065185,1040762.35859875,1624059.86351387,116266.103236315,180195.356680217,120181.538692043,167164.830832826
1450,652931.389138527,93969.268429789,61945.9550899297,27040.5605550622,6378.59488498337,1120128.65898401,3018156.91804894,78870.2329636441,251999.445392434,28027.4338008015,86932.2970454468,6285.63127810621,16577.9423134353,971503.410840215,1511993.49880713,109929.622404403,169936.835859155,108488.97582794,150745.010058347
1500,644517.408480488,92440.283168168,60021.4508043859,25919.0042068649,6061.91230894586,1080240.45565874,2885719.1606744,76841.4467464963,243334.24598351,27122.8684377912,83055.0054651135,6023.55330193601,15735.9858064603,907996.147253004,1409554.08449819,104027.146474523,160411.24758975,98161.1383780306,136260.051647661
1550,636253.850034122,90946.0539586874,58183.9780024096,24865.0875771023,5768.3588963749,1042216.49296406,2760859.67624545,74882.1124400979,235063.996457557,26257.7486224125,79411.9247607521,5776.92083524887,14953.4077812455,849671.321587835,1315757.75523215,98523.0537070623,151555.910856395,89013.3512021608,123445.636785519
1600,628137.281378166,89485.5691425447,56428.4044407831,23873.5067772778,5495.73047959393,1005949.37459693,2643046.51265715,72989.2716856408,227166.376249168,25429.9175793781,75985.3263933446,5544.56674873713,14224.8965293033,796024.780244423,1229736.66403678,93385.1160043917,143314.360955818,80889.2223799098,112078.308524076
