PhotonEnergy_eV,1s1,2s1,3s1,4s1,5s1,2p1,2p3,3p1,3p3,4p1,4p3,5p1,5p3,3d3,3d5,4d3,4d5,4f5,4f7
1000,1128479.45356787,138540.57698242,91204.0675197357,35843.0107252625,5490.64967775914,1517282.01551853,3961298.69793926,116925.789639572,320477.789691778,39424.8686991809,94232.4402463,4317.24128643744,7760.40555722521,1012388.24860591,1566914.14462095,108989.114503898,168488.230892687,26518.5069794842,38242.7937581198
1050,1105688.05115093,135169.290512092,86907.3953440723,33550.9078990028,5129.60341031761,1435754.02218211,3710802.61339836,112095.455296181,304225.076914574,37289.4186165107,88189.1317561187,4040.65730609297,7253.15469109596,917410.805127521,1416788.42835011,100247.993988968,154605.477264254,22811.6734192256,32856.7296538813
1100,1083530.75726639,131911.738413457,82900.0144197989,31468.4990560149,4802.40680997515,1359906.89326052,3480727.47993433,107527.350788732,289050.999337609,35307.8364010771,82664.2661881885,3788.4678674052,6791.04972016614,833406.587401443,1284342.25848082,92372.9352509051,142134.689106363,19713.7121296256,28362.1321058902
1150,1061985.16881183,128763.034838647,79156.8414994101,29571.1568142544,4504.99390758574,1289257.20555655,3269049.46860148,103203.928287492,274867.637696864,33466.3851782457,77602.6495010935,3557.96232703385,6369.05829832611,758880.686893255,1167123.95655563,85262.4416019966,130906.124250088,17110.5422788159,24590.6939466703
1200,1041029.83980574,125718.548033435,75655.4344071128,27837.7498295003,4233.88825026496,1223369.88278139,3073979.56743955,99109.0299918235,261595.527771456,31752.7824054084,72956.0540894714,3346.790305352,5982.81663181714,692571.367712463,1063070.6993646,78828.6768128534,120773.460922557,14911.9506850071,21409.5883450281
1250,1020644.23352878,122773.884866987,72375.6668284686,26250.0654527352,3986.10357587865,1161852.66261542,2893932.51033868,95227.761374604,249162.727242675,30156.0226343779,68682.2078444015,3152.90633137077,5628.52703997319,633409.299659478,970439.444478825,72995.3981290122,111610.166896261,13046.1042812231,18713.2500375537
1300,1000808.67740138,119924.876438306,69299.4487205666,24792.3404103785,3759.06343135321,1104351.27430067,2727500.30515682,91546.3774642733,237503.998375864,28666.2246090081,64743.9482108847,2974.52408755113,5302.87320329289,580484.653798663,887751.38172513,67696.235291791,103306.491030591,11455.4319847486,16417.2227374079
1350,981504.320421659,117167.564675215,66410.485191001,23450.8770454848,3550.53572248208,1050545.2258987,2573429.61064866,88052.18067525,226560.090604381,27274.4989941636,61108.5114513762,2810.07840853369,5002.94971661844,533020.408489135,813747.026772748,62873.2522864886,95766.960706575,10093.5087015725,14453.5145364252
1400,962713.093000676,114498.189849019,63694.0679285232,22213.7277731646,3358.57911298074,1000144.11599019,2430602.34517692,84733.4288840899,216277.109489261,25972.8336492047,57746.9331988788,2658.19357604895,4726.20327197195,490350.588241749,747349.735872623,58475.7410568356,88908.2922293374,8922.67921061149,12767.0638645035
1450,944417.669043077,111913.178934581,61136.8942708522,21070.434257507,3181.49888734163,952884.397610471,2298019.01798852,81579.2526099742,206605.960532404,24753.9938648233,54633.5410054091,2517.65675216138,4470.38334268004,451902.441408757,687635.920717094,54459.2062848968,82657.6397318204,7912.23288622813,11313.0302970026
1500,926601.430132222,109409.134751513,58726.9098127508,20011.8107437068,3017.81041829122,908526.533080594,2174784.36131133,78579.5802976596,197501.858003519,23611.4353979519,51745.5232478569,2387.39562610933,4233.50066648362,417181.778950883,633810.621919806,50784.5081406776,76951.1226394367,7036.99177258085,10054.7029487485
1550,909248.431688462,106982.825827607,56453.1711269414,19029.7632175542,2866.20878013396,866852.487489206,2060094.91277219,75725.070822024,188923.890357184,22539.2284827121,49062.56165992,2266.45953228694,4013.79215908956,385760.862392316,585187.389564802,47417.1361120161,71732.5832412214,6276.21117130081,8961.87480621851
1600,892343.370978431,104631.176930535,54305.7257207006,18117.1377886103,2725.54335624475,827663.516215702,1953228.25588044,73007.0524384628,180834.635011558,21531.9912796116,46566.5170807547,2154.00344026786,3809.69115253126,357268.357047411,541171.64211959,44326.5919820485,66952.5350367353,5612.71818925988,8009.57113454724
1650,875871.556861557,102351.260218335,52275.506804953,17267.5930302287,2594.79652588822,790778.208311772,1853533.67410604,70417.4674948792,173199.81627153,20584.8314613403,44241.1598744698,2049.27433112438,3619.8020609079,331380.965894069,501246.847266105,41485.8639969094,62567.2698073048,5032.23270658512,7177.04880435136
1700,859818.881167752,100140.28696324,50354.2408285686,16475.4920526256,2473.06569958044,756030.752982293,1760424.01342166,67948.8223007678,165988.001036995,19693.2948303234,42071.9379767834,1951.59956439239,3442.87874179205,307816.436919811,464963.002093353,38870.9774676068,58538.0971926837,4522.8290896541,6447.00426921227
1750,844171.791607449,97995.5998071133,48534.3660428673,15735.8109038907,2359.5481160538,723269.400995564,1673368.58067396,65594.1416185394,159170.327666309,18853.3200276968,40045.7767412939,1860.37691200265,3277.80595414273,286327.697492464,431926.994712263,36460.6096380132,54830.695246602,4074.50716166291,5804.9432382106
1800,828917.266121742,95914.6655101229,46808.9606216624,15044.0605400921,2253.52792698001,692355.09674528,1591886.93207875,63346.9273031626,152720.263986755,18061.1985312981,38150.9057463983,1775.06599326181,3123.58342007278,266697.917154723,401794.511510882,34235.758751022,51414.5542346826,3678.84848437081,5238.67639935046
1850,814042.788586597,93895.0681573511,45171.6790798868,14396.220118551,2154.36518502166,663160.259996129,1515543.42851958,61201.1206695716,146613.390974948,17313.5392562251,36376.708530678,1695.18089154007,2979.3120837912,248736.33812072,374263.219101736,32179.4589553209,48262.4990110344,3328.73962544093,4737.91396419293
1900,799536.325790758,91934.5027908394,43616.6959164752,13788.6797775782,2061.48642185727,635567.699165281,1443942.45299448,59151.0682141291,140827.209084823,16607.2371692744,34713.5918855012,1620.28377103725,2844.18223073368,232274.742876373,349067.001414533,30276.534093142,45350.277810338,3018.14830329446,4293.93810580164
1950,785386.305612287,90030.7694371233,42138.6555608344,13218.191394055,1974.37655960879,609469.640401129,1376724.20116285,57191.4903575979,135340.964591077,15939.4454112179,33152.871877012,1549.97934267018,2717.46318662279,217164.452346541,325971.073322312,28513.3845557408,42656.2073342165,2741.94148608969,3899.33711212309
2000,771581.596323576,88181.7675026491,40732.6278318994,12681.826074549,1892.57194469035,584766.858782908,1313560.96903307,55317.4529133049,130135.493651351,15307.5504909052,31686.6742180565,1483.91005316672,2598.49436255861,203273.767391775,304767.824929391,26877.8023365724,40160.8656839464,2495.73694089752,3547.78867939835
2050,758111.486959222,86385.4905116014,39394.0682284864,12176.9373495416,1815.65432986978,561367.899733975,1254153.87283684,53524.3410161175,125193.082079569,14709.1501746912,30307.8469818268,1421.75189197882,2486.6774502705,190485.78194099,285273.276944437,25358.8101906518,37846.8260672082,2275.78157796532,3233.88251851152
2100,744965.668685386,84640.0211626236,38118.7824627474,11701.1292141882,1743.24566013,539188.380262491,1198229.94541554,51807.8352760453,120497.339072312,14142.033745362,29009.8839573535,1363.21072751566,2381.46960297279,178696.508633557,267324.048764897,23946.5214531387,35698.4253411697,2078.85135562569,2952.97455572013
2150,732134.217113196,82943.526682706,36902.8947277213,11252.2283009165,1675.00354216229,518150.360953322,1145539.561287,50163.8899451957,116033.08334602,13604.1643479987,27786.8572039282,1308.01909814251,2282.37746313957,167813.268043511,250774.75806205,22632.0176054172,33701.5623928783,1902.16860892072,2701.06663569643
2200,719607.575502395,81294.2544581568,35742.8192575175,10828.2595854424,1610.61729713381,498181.780765831,1095854.14920775,48588.7129088737,111786.240329828,13093.6631772362,26633.3575762977,1255.93339494558,2188.95191996355,157753.300866051,235495.784600458,21407.2411226748,31843.5221368603,1743.33351724504,2474.70689597988
2250,707376.538804851,79690.5279240758,34635.2347964058,10427.4251234279,1549.80451262296,479215.947670104,1048964.15669157,47078.7473311638,107743.749221273,12608.7952921177,25544.4421725134,1206.7313828689,2100.78349710729,148442.569236931,221371.342395896,20264.9015092237,30112.8215580611,1600.26709135101,2270.90696474424
2300,695432.238500698,78130.7426951328,33577.0616425768,10048.0853939812,1492.30802299844,461191.079001414,1004677.23575215,45630.6548026872,103893.478853348,12147.9568720292,24515.5878076767,1160.21001484052,2017.49828624363,139814.71892463,208297.813619287,19198.3927395147,28499.0747692594,1471.16358149089,2087.07290334431
2350,683766.128182825,76613.3629217217,32565.4409748359,9688.74289164009,1437.89325857812,444049.886148132,962816.623240297,44241.2998536435,100224.151444452,11709.6637506889,23542.6497444326,1116.18350020816,1938.75435434558,131810.178717921,196182.305292056,18201.7205844982,26992.8745048128,1354.45061917515,1920.94742048241
