PhotonEnergy_eV,1s1/2,2s1/2,3s1/2,4s1/2,5s1/2,2p1/2,2p3/2,3p1/2,3p3/2,4p1/2,4p3/2,5p1/2,5p3/2,3d3/2,3d5/2,4d3/2,4d5/2,4f5/2,4f7/2
11.2733256371049,-1.3591690151978e+17,-0.00296791898021078,-0.00116379076012091,-0.00487270273317923,-0.0027954748036205,-0.337447019779497,-0.135908806011568,-0.174411162497149,-0.057697353861772,-0.0112583978387849,-0.0122045852506485,0.0127333783498089,-0.0187999115572456,-0.195941574416189,-0.452179780316349,-0.141309344607886,-0.111727972621169,-0.188974652119669,-0.0625169517545216
11.3777413322149,-1.36011238435891e+17,-0.00296792229754693,-0.00116385685187374,-0.00487252905520016,-0.00279479052391524,-0.337053019819729,-0.135632269855535,-0.174239500942278,-0.0576402140907944,-0.011276011124488,-0.0122496913397082,0.0126840438394598,-0.0187932338090037,-0.195565690286227,-0.451498529681269,-0.141118002360061,-0.111621647525824,-0.188671142111735,-0.0624734035193632
11.4831241454351,-1.36106449409676e+17,-0.002967925639685,-0.00116392350894448,-0.00487235470803314,-0.00279410152946626,-0.336659017042403,-0.135355735158773,-0.174067836797177,-0.0575830692727956,-0.0112936214306599,-0.0122947860951449,0.0126347132053151,-0.0187865512659086,-0.195189800758059,-0.450817271528626,-0.140926646714578,-0.111515302045473,-0.188367621682457,-0.0624298398338984
11.5894830343981,-1.36202542542243e+17,-0.00296792900683762,-0.0011639907364171,-0.00487217968644771,-0.00279340777152893,-0.336265011421966,-0.135079201937775,-0.173896170034452,-0.0575259193603986,-0.0113112287261532,-0.0123398694063951,0.0125853864855783,-0.0187798638818266,-0.194813905783865,-0.450136005789917,-0.140735277544703,-0.111408935985681,-0.188064090733535,-0.0623862605469426
11.6968270397039,-1.36299526009835e+17,-0.00296793239921932,-0.00116405853942205,-0.00487200398513096,-0.0027927092006921,-0.335871002932631,-0.134802670209199,-0.173724500626437,-0.0574687643057816,-0.0113288329794869,-0.0123849411617834,0.0125360637188222,-0.0187731716101854,-0.194438005315394,-0.449454732396012,-0.14054389472249,-0.11130254915013,-0.187760549165733,-0.062342665505777
11.805165285688,-1.36397408064528e+17,-0.00296793581704656,-0.00116412692313667,-0.00487182759868604,-0.00279200576686731,-0.335476991548375,-0.134526139989871,-0.17355282854519,-0.0574116040606741,-0.0113464341588426,-0.0124300012485115,0.0124867449439923,-0.0187664744039703,-0.194062099303958,-0.448773451277146,-0.140352498118767,-0.111196141340599,-0.187456996878868,-0.0622990545561311
11.9145069811978,-1.36496197034935e+17,-0.00296793926053773,-0.00116419589278566,-0.00487165052163049,-0.00279129741927781,-0.335082977242935,-0.134249611296785,-0.17338115376249,-0.0573544385763528,-0.0113640322320606,-0.0124750495526455,0.01243743020041,-0.0187597722157191,-0.193686187700432,-0.448092162362911,-0.140161087603125,-0.111089712356943,-0.187153433771802,-0.0622554275421662
12.0248614203741,-1.36595901326915e+17,-0.00296794272991316,-0.00116426545364147,-0.00487147274839465,-0.00279058410644734,-0.334688959989807,-0.133973084147105,-0.173209476249839,-0.0572972678036368,-0.0113816271666361,-0.0125200859591044,0.0123881195277771,-0.018753064997519,-0.193310270455248,-0.447410865582253,-0.139969663043909,-0.110983261997077,-0.18684985974243,-0.062211784306458
12.1362379834424,-1.36696529424294e+17,-0.00296794622539516,-0.0011643356110248,-0.00487129427331999,-0.00278986577618878,-0.334294939762247,-0.133696558558169,-0.173037795978451,-0.0572400916928839,-0.0113992189297152,-0.0125651103516479,0.0123388129661785,-0.0187463527010012,-0.192934347518389,-0.446729560863468,-0.139778224308199,-0.110876790056953,-0.186546274687674,-0.0621681246899792
12.2486461375093,-1.36798089889588e+17,-0.002967949747208,-0.00116440637030497,-0.00487111509065741,-0.00278914237559253,-0.333900916533261,-0.133420034547487,-0.172866112919258,-0.0571829101939857,-0.0114168074880909,-0.0126101226128634,0.0122895105560868,-0.0187396352773373,-0.192558418839388,-0.44604824813419,-0.139586771261806,-0.110770296330545,-0.186242678503472,-0.0621244485320821
12.3620954373677,-1.36900591364732e+17,-0.00296795329557799,-0.00116447773690045,-0.00487093519456552,-0.00278841385101469,-0.33350689027561,-0.133143512132747,-0.172694427042902,-0.0571257232563637,-0.011434392808199,-0.0126551226241544,0.0122402123383656,-0.0187329126772347,-0.192182484367325,-0.44536692732139,-0.139395303769251,-0.110663780609824,-0.185939071084767,-0.0620807556704807
12.4765955263087,-1.37004042571819e+17,-0.00296795687073344,-0.00116454971627923,-0.00487075457910884,-0.00278768014806508,-0.333112860961804,-0.132866991331811,-0.172522738319732,-0.0570685308289644,-0.0114519748561142,-0.012700110265727,0.0121909183542732,-0.018726184850932,-0.191806544050816,-0.444685598351367,-0.13920382169376,-0.11055724268474,-0.1856354523255,-0.0620370459412328
12.5921561369415,-1.37108452313845e+17,-0.0029679604729047,-0.00116462231395935,-0.0048705732382561,-0.00278694121159492,-0.332718828564103,-0.132590472162723,-0.172351046719804,-0.0570113328602553,-0.0114695535975456,-0.0127450854165778,0.0121416286454668,-0.0187194517481946,-0.191430597838019,-0.444004261149745,-0.139012324897245,-0.110450682343203,-0.185331822118597,-0.0619933191787215
12.7087870920206,-1.37213829475461e+17,-0.00296796410232418,-0.0011646955355093,-0.00487039116587828,-0.00278619698568445,-0.332324793054509,-0.132313954643706,-0.172179352212875,-0.0569541292982198,-0.011487128997833,-0.0127900479544804,0.0120923432540061,-0.0187127133183103,-0.19105464567662,-0.443322915641461,-0.138820813240294,-0.110344099371061,-0.185028180355963,-0.0619495752156371
12.8264983052806,-1.3732018302373e+17,-0.00296796775922636,-0.00116476938654852,-0.00487020835574687,-0.00278544741363013,-0.331930754404768,-0.132037438793167,-0.172007654768402,-0.0568969200903533,-0.0115047010219419,-0.0128349977559729,0.0120430622223573,-0.0187059695100847,-0.190678687513837,-0.442641561750768,-0.138629286582161,-0.110237493552081,-0.184724526928468,-0.0619058138829579
12.9452997822792,-1.37427522008891e+17,-0.00296797144384783,-0.00116484387274788,-0.00487002480153187,-0.0027846924379318,-0.33153671258637,-0.131760924629696,-0.17183595435554,-0.056839705183658,-0.01152226963446,-0.012879934696344,0.0119937855933972,-0.0186992202718366,-0.190302723296407,-0.441960199401217,-0.138437744780745,-0.110130864667923,-0.18442086172594,-0.0618620350099317
13.0652016212472,-1.37535855565139e+17,-0.00296797515642729,-0.00116491899983011,-0.00486984049679992,-0.00278393200027944,-0.331142667570539,-0.131484412172069,-0.171664250943135,-0.0567824845246385,-0.0115398347995923,-0.01292485864962,0.0119445134104168,-0.0186924655513931,-0.189926752970592,-0.441278828515661,-0.138246187692584,-0.110024212498125,-0.184117184637152,-0.0618182384240564
13.1862140139475,-1.37645192911394e+17,-0.00296797889720556,-0.00116499477357031,-0.00486965543501228,-0.00278316604153978,-0.330748619328237,-0.131207901439252,-0.171492544499727,-0.0567252580592972,-0.0115573964811568,-0.0129697694885513,0.0118952457171259,-0.0186857052960853,-0.189550776482166,-0.440597449016243,-0.138054615172838,-0.109917536820078,-0.183813495549815,-0.0617744239510606
13.3083472465408,-1.37755543352098e+17,-0.00296798266642562,-0.00116507119979643,-0.00486946960952284,-0.00278239450174266,-0.330354567830159,-0.130931392450397,-0.171320834993539,-0.0566680257331294,-0.0115749546425802,-0.0130146670845983,0.0118459825576565,-0.0186789394527433,-0.189174793776415,-0.43991606082439,-0.137863027075278,-0.109810837409006,-0.183509794350563,-0.061730591414884
13.4316117004602,-1.37866916278004e+17,-0.00296798646433264,-0.00116514828438976,-0.00486928301357607,-0.00278161732006706,-0.329960513046732,-0.130654885224853,-0.171149122392483,-0.0566107874911186,-0.0115925092468931,-0.0130595513079178,0.0117967239765675,-0.0186721679676914,-0.188798804798131,-0.439234663860807,-0.137671423252267,-0.109704114037943,-0.183206080924949,-0.0616867406376573
13.5560178532937,-1.37979321166981e+17,-0.00296799029117395,-0.00116522603328539,-0.00486909564030489,-0.00278083443482694,-0.32956645494811,-0.130378379782157,-0.17097740666415,-0.0565535432777316,-0.0116100602567256,-0.0131044220273489,0.0117474700188485,-0.0186653907867434,-0.188422809491609,-0.438553258045473,-0.137479803554752,-0.10959736647771,-0.182902355157426,-0.0616428714396822
13.6815762796747,-1.38092767584819e+17,-0.00296799414719911,-0.00116530445247275,-0.00486890748272858,-0.00278004578345685,-0.329172393504174,-0.130101876142045,-0.170805687775808,-0.0564962930369136,-0.0116276076343024,-0.0131492791103988,0.0116982207299242,-0.0186586078551976,-0.18804680780064,-0.437871843297629,-0.137288167832247,-0.109490594496894,-0.182598616931344,-0.0615989836394109
13.8082976521809,-1.38207265186051e+17,-0.00296799803265991,-0.00116538354799609,-0.00486871853375061,-0.00277925130249715,-0.328778328684529,-0.129825374324449,-0.170633965694402,-0.0564390367120834,-0.0116451513414384,-0.0131941224232282,0.0116489761556584,-0.0186518191178321,-0.187670799668509,-0.437190419535774,-0.137096515932821,-0.109383797861827,-0.182294866128935,-0.0615550770534256
13.9361927422414,-1.38322823714774e+17,-0.0029680019478104,-0.00116546332595497,-0.00486852878615634,-0.00277845092757907,-0.328384260458499,-0.1295488743495,-0.170462240386549,-0.0563817742461283,-0.0116626913395338,-0.0132389518306371,0.0115997363423586,-0.0186450245188994,-0.187294785037991,-0.43650898667766,-0.136904847703079,-0.109276976336559,-0.181991102631303,-0.0615111514964169
14.0652724210524,-1.38439453005485e+17,-0.00296800589290687,-0.00116554379250479,-0.00486833823261088,-0.00277764459340941,-0.327990188795129,-0.12927237623753,-0.170290511818533,-0.0563245055813992,-0.011680227589569,-0.0132837671960498,0.0115505013367801,-0.0186382240021216,-0.186918763851342,-0.435827544640283,-0.136713162988154,-0.109170129682838,-0.181687326318412,-0.0614672067811634
14.195547660501,-1.38557162983915e+17,-0.00296800986820794,-0.00116562495385732,-0.00486814686565671,-0.00277683223375505,-0.327596113663178,-0.128995880009077,-0.170118779956304,-0.0562672306597053,-0.0116977600521002,-0.0133285683814999,0.0115012711861302,-0.0186314175106856,-0.186542736050299,-0.435146093339874,-0.136521461631686,-0.109063257660086,-0.181383537069076,-0.0614232427185096
14.3270295340983,-1.38675963667884e+17,-0.00296801387397451,-0.00116570681628117,-0.00486795467771132,-0.00277601378142703,-0.32720203503112,-0.128719385684879,-0.169947044765473,-0.0562099494223093,-0.0117152886872541,-0.0133733552476155,0.0114520459380732,-0.0186246049872373,-0.186166701576073,-0.434464632691898,-0.136329743475813,-0.108956360025374,-0.181079734760947,-0.0613792591173444
14.4597292179202,-1.3879586516815e+17,-0.00296801791046985,-0.00116578938610236,-0.00486776166106486,-0.00277518916826446,-0.326807952867137,-0.128442893285886,-0.169775306211312,-0.056152661809922,-0.0117328134547228,-0.0134181276536039,0.0114028256407342,-0.0186177863738772,-0.185790660369344,-0.433783162611039,-0.136138008361151,-0.108849436533401,-0.180775919270504,-0.0613352557845789
14.5936579915576,-1.38916877689278e+17,-0.00296802197795956,-0.00116587266970482,-0.0048675678078777,-0.00277435832511808,-0.326413867139121,-0.128166402833254,-0.169603564258746,-0.0560953677626972,-0.0117503343137589,-0.0134628854572358,0.0113536103427039,-0.0186109616121546,-0.185414612370259,-0.433101683011202,-0.135946256126783,-0.108742486936465,-0.180472090473042,-0.0612912325251239
14.728827239075,-1.39039011530508e+17,-0.00296802607671161,-0.00116595667353096,-0.00486737311017789,-0.00277352118183346,-0.326019777814669,-0.127889914348351,-0.169431818872351,-0.0560380672202263,-0.0117678512231704,-0.01350762851483,0.0113044000930432,-0.0186041306430626,-0.185038557518423,-0.432420193805496,-0.135754486610241,-0.108635510984445,-0.180168248242657,-0.0612471891418677
14.8652484499786,-1.39162277086638e+17,-0.00296803020699639,-0.00116604140408216,-0.00486717755985867,-0.00277267766723397,-0.32562568486108,-0.127613427852759,-0.169260070016355,-0.0559807601215331,-0.0117853641413151,-0.0135523566812376,0.0112551949412876,-0.0185972934070324,-0.184662495752897,-0.431738694906234,-0.135562699647493,-0.108528508424771,-0.17986439245224,-0.0612031254356527
15.0029332201922,-1.39286684848909e+17,-0.00296803436908669,-0.00116612686791935,-0.00486698114867586,-0.00277182770910336,-0.325231588245352,-0.127336943368275,-0.169088317654628,-0.0559234464050684,-0.0118028730260959,-0.0135970698098255,0.0112059949374521,-0.0185904498439286,-0.184286427012193,-0.431057186224924,-0.135370895072925,-0.1084214790024,-0.179560522973459,-0.0611590412052523
15.1418932530435,-1.39412245405905e+17,-0.00296803856325775,-0.00116621307166355,-0.00486678386824524,-0.00277097123416805,-0.324837487934182,-0.127060460916912,-0.168916561750681,-0.0558661260087047,-0.0118203778349547,-0.0136417677524607,0.0111568001320356,-0.018583599893043,-0.183910351234269,-0.430375667672259,-0.135179072719326,-0.108314422459795,-0.179256639676751,-0.0611149362473474
15.2821403602587,-1.39538969444454e+17,-0.00296804278978728,-0.0011663000219964,-0.00486658571003984,-0.00277010816807904,-0.324443383893959,-0.126783980520905,-0.168744802267665,-0.0558087988697306,-0.0118378785248677,-0.0136864503594938,0.0111076105760258,-0.0185767434930898,-0.18353426835652,-0.429694139158113,-0.134987232417874,-0.108207338536893,-0.178952742431308,-0.0610708103565024
15.4236864629663,-1.39666867750542e+17,-0.00296804704895546,-0.00116638772566078,-0.00486638666538722,-0.00276923843539355,-0.324049276090766,-0.12650750220271,-0.168573039168364,-0.055751464924845,-0.0118553750523392,-0.0137311174797421,0.0110584263209038,-0.0185698805821994,-0.183158178315781,-0.42901260059153,-0.134795373998117,-0.108100226971083,-0.178648831105065,-0.0610266633251413
15.5665435927106,-1.3979595121024e+17,-0.00296805134104499,-0.0011664761894613,-0.00486618672546665,-0.00276836195955619,-0.323655164490373,-0.126231025985004,-0.168401272415193,-0.0556941241101522,-0.0118728673733965,-0.013775768960473,0.0110092474186493,-0.0185630110979132,-0.182782081048314,-0.428331051880719,-0.134603497287959,-0.10799308749718,-0.178344905564689,-0.0609824949435226
15.7107238924745,-1.39926230810624e+17,-0.0029680556663411,-0.00116656542026492,-0.00486598588130631,-0.00276747866287993,-0.323261049058234,-0.125954551890695,-0.168229501970193,-0.0556367763611556,-0.0118903554435841,-0.0138204046473869,0.0109600739217449,-0.018556134977178,-0.182405976489808,-0.427649492933047,-0.134411602113643,-0.107885919847398,-0.178040965675564,-0.0609383049997153
15.8562396177114,-1.40057717640723e+17,-0.00296806002513156,-0.00116665542500151,-0.00486578412378032,-0.00276658846652652,-0.32286692975949,-0.125678079942914,-0.168057727795028,-0.0555794216127524,-0.0119078392179581,-0.0138650243846002,0.0109109058831816,-0.01854925215634,-0.18202986457537,-0.426967923655027,-0.134219688299733,-0.107778723751323,-0.177737011301779,-0.0608940932795729
16.003103137387,-1.40190422892465e+17,-0.00296806441770672,-0.00116674621066442,-0.00486558144360582,-0.00276569129048672,-0.322472806558958,-0.125401610165027,-0.167885949850984,-0.055522059799228,-0.0119253186510799,-0.0139096280146274,0.0108617433564636,-0.0185423625711392,-0.181653745239525,-0.426286343952314,-0.1340277556691,-0.107671498935886,-0.177433042306117,-0.0608498595667085
16.1513269350309,-1.40324357861629e+17,-0.00296806884435955,-0.00116683778431108,-0.00486537783133994,-0.00276478705355999,-0.322078679421134,-0.125125142580631,-0.167714168098961,-0.0554646908542494,-0.011942793697011,-0.0139542153783637,0.0108125863956129,-0.0185354661567037,-0.181277618416203,-0.425604753729697,-0.133835804042903,-0.107564245125337,-0.17712905855004,-0.0608056036424685
16.3009236097974,-1.40459533948815e+17,-0.00296807330538562,-0.0011669301530636,-0.00486517327737674,-0.0027638756733339,-0.321684548310188,-0.124848677213556,-0.16754238249947,-0.0554073147108605,-0.0119602643093064,-0.0139987863150674,0.0107634350551749,-0.0185285628475434,-0.180901484038743,-0.424923152891089,-0.133643833240572,-0.107456962041215,-0.176825059893676,-0.0607613252859068
16.4519058775366,-1.40595962660417e+17,-0.00296807780108315,-0.00116702332410933,-0.00486496777194402,-0.0027629570661631,-0.32129041318996,-0.124572214087873,-0.167370593012633,-0.0553499313014753,-0.0119777304410092,-0.0140433406623411,0.0107142893902235,-0.0185216525775446,-0.18052534203988,-0.42424154133952,-0.133451843079792,-0.107349649402322,-0.176521046195807,-0.0607170242737581
16.6042865718753,-1.40733655609607e+17,-0.00296808233175304,-0.00116711730470149,-0.0048647613051002,-0.00276203114714785,-0.320896274023958,-0.124295753227889,-0.167198799598172,-0.0552925405578722,-0.0119951920446438,-0.0140878782561142,0.0106651494563659,-0.0185147352799635,-0.180149192351743,-0.423559918977128,-0.133259833376483,-0.107242306924695,-0.176217017313854,-0.0606727003804107
16.7580786453077,-1.40872624517327e+17,-0.00296808689769888,-0.00116721210215978,-0.00486455386673098,-0.00276109783011223,-0.320502130775356,-0.124019294658156,-0.167027002215413,-0.0552351424111883,-0.0120126490722102,-0.0141323989306236,0.010616015309748,-0.0185078108874206,-0.179773034905848,-0.422878285705154,-0.133067803944786,-0.107134934321577,-0.175912973103866,-0.0606283533778797
16.9132951702965,-1.41012881213293e+17,-0.00296809149922697,-0.00116730772387097,-0.00486434544654605,-0.00276015702758178,-0.320107983406989,-0.123742838403469,-0.166855200823277,-0.0551777367919128,-0.0120301014751775,-0.0141769025183955,0.0105668870070601,-0.0185008793318942,-0.179396869633095,-0.422196641423928,-0.132875754597043,-0.107027531303387,-0.175608913420504,-0.0605839830357789
17.0699493403841,-1.41154437637003e+17,-0.00296809613664637,-0.00116740417728956,-0.00486413603407569,-0.00275920865076088,-0.319713831881351,-0.123466384488868,-0.166683395380277,-0.0551203236298812,-0.0120475492044775,-0.0142213888502259,0.0105177646055414,-0.0184939405447143,-0.17902069646376,-0.421514986032868,-0.132683685143779,-0.106920097577693,-0.175304838117025,-0.0605395891212931
17.2280544713139,-1.41297305838762e+17,-0.00296810081026891,-0.00116750146993834,-0.00486392561866735,-0.00275825260950956,-0.319319676160591,-0.123189932939646,-0.166511585844515,-0.0550629028542691,-0.0120649922104984,-0.0142658577551619,0.0104686481629861,-0.0184869944565568,-0.178644515327491,-0.420833319430463,-0.132491595393682,-0.106812632849182,-0.175000747045276,-0.0604951713991496
17.3876240021625,-1.41441497980707e+17,-0.00296810552040918,-0.00116759960940909,-0.00486371418948204,-0.00275728881231985,-0.31892551620651,-0.122913483781344,-0.166339772173675,-0.0550054743935858,-0.012082430443078,-0.0143103090604817,0.0104195377377486,-0.0184800409974364,-0.178268326153301,-0.420151641514274,-0.132299485153588,-0.106705136819628,-0.174696640055671,-0.0604507296315892
17.5486714964815,-1.41587026337853e+17,-0.00296811026738462,-0.00116769860336318,-0.00486350173549082,-0.00275631716629182,-0.318531351980561,-0.122637037039759,-0.166167954325023,-0.0549480381756679,-0.0120998638514973,-0.014354742591675,0.010370433388749,-0.0184730800967009,-0.177892128869562,-0.419469952180916,-0.132107354228463,-0.106597609187865,-0.174392516997182,-0.0604062635783371
17.7112106434509,-1.41733903299139e+17,-0.00296811505151552,-0.00116779845953219,-0.00486328824547107,-0.00275533757710895,-0.318137183443839,-0.122360592740944,-0.165996132255402,-0.0548905941276734,-0.0121172923844737,-0.0143991581724233,0.0103213351754786,-0.0184661116830245,-0.177515923404003,-0.418788251326057,-0.131915202421377,-0.106490049649753,-0.174088377717322,-0.0603617729965735
17.8752552590424,-1.41882141368489e+17,-0.00296811987312501,-0.00116789918571863,-0.00486307370800282,-0.00275434994901314,-0.317743010557085,-0.12208415091121,-0.165824305921224,-0.0548331421760746,-0.0121347159901541,-0.0144435556245792,0.0102722431580057,-0.0184591356844013,-0.177139709683699,-0.418106538844404,-0.131723029533495,-0.106382457898152,-0.173784222062133,-0.0603172576409032
18.0408192871938,-1.42031753165878e+17,-0.00296812473253913,-0.00116800078979651,-0.00486285811146486,-0.00275335418477924,-0.317348833280677,-0.12180771157713,-0.16565247527847,-0.0547756822466523,-0.012152134616108,-0.0144879347681463,0.0102231573969809,-0.0184521520281388,-0.176763487635068,-0.417424814629697,-0.131530835364049,-0.106274833622886,-0.173480049876169,-0.0602727172633254
18.2079168009946,-1.42182751428419e+17,-0.00296812963008684,-0.00116810327971205,-0.00486264144403091,-0.00275235018568898,-0.316954651574631,-0.121531274765543,-0.165480640282682,-0.0547182142644885,-0.0121695482093205,-0.0145322954212582,0.0101740779536433,-0.0184451606408514,-0.176387257183864,-0.4167430785747,-0.131338619710325,-0.106167176510714,-0.173175861002481,-0.0602281516132026
18.3765620038817,-1.42335149011443e+17,-0.00296813456610006,-0.00116820666348434,-0.00486242369366563,-0.00275133785150446,-0.316560465398594,-0.121254840503553,-0.165308800888964,-0.0546607381539603,-0.0121869567161855,-0.0145766374001577,0.010125004889826,-0.0184381614484533,-0.176011018255174,-0.416061330571191,-0.13114638236764,-0.106059486245298,-0.172871655282604,-0.0601835604372298
18.546769230847,-1.42488958889606e+17,-0.00296813954091367,-0.001168310949206,-0.0048622048481206,-0.00275031708044111,-0.316166274711844,-0.120978408818532,-0.165136957051971,-0.0546032538387333,-0.012204360082498,-0.0146209605191752,0.0100759382679619,-0.0184311543761524,-0.175634770773406,-0.415379570509952,-0.13095412312932,-0.10595176250717,-0.172567432556542,-0.060138943479402
18.7185529496558,-1.42644194157995e+17,-0.00296814455486555,-0.00116841614504389,-0.00486198489493019,-0.0027492877691401,-0.315772079473283,-0.120701979738125,-0.16496510872591,-0.0545457612417543,-0.0122217582534469,-0.0146652645907076,0.0100268781510899,-0.0184241393484427,-0.17525851466229,-0.414697798280763,-0.130761841786687,-0.105844004973701,-0.172263192662747,-0.0600943004809826
18.8919277620767,-1.42800868033249e+17,-0.00296814960829662,-0.00116852225923973,-0.00486176382140733,-0.0027482498126402,-0.315377879641438,-0.120425553290254,-0.164793255864534,-0.0544882602852448,-0.0122391511736081,-0.0147095494251959,0.00997782460286052,-0.0184171162890981,-0.174882249844866,-0.41401601377239,-0.130569538129032,-0.105736213319064,-0.171958935438113,-0.0600496311804704
19.0669084051225,-1.42958993854692e+17,-0.00296815470155085,-0.00116862930011087,-0.00486154161463928,-0.00274720310434905,-0.314983675174454,-0.120149129503114,-0.164621398421134,-0.0544307508906944,-0.0122565387869363,-0.0147538148311038,0.00992877768754213,-0.018410085121165,-0.174505976243482,-0.413334216872577,-0.130377211943596,-0.105628387214206,-0.171654660717951,-0.0600049353135666
19.2435097523033,-1.43118585085472e+17,-0.00296815983497528,-0.00116873727605093,-0.00486131826148321,-0.00274614753601396,-0.31458946603009,-0.119872708405182,-0.16444953634854,-0.0543732329788532,-0.0122739210367579,-0.0147980606148946,0.00987973747002701,-0.0184030457669555,-0.174129693779785,-0.412652407468036,-0.130184863015552,-0.105520526326811,-0.171350368335978,-0.0599602126131413
