PhotonEnergy_eV,1s1/2,2s1/2,3s1/2,4s1/2,5s1/2,2p1/2,2p3/2,3p1/2,3p3/2,4p1/2,4p3/2,5p1/2,5p3/2,3d3/2,3d5/2,4d3/2,4d5/2,4f5/2,4f7/2
10,-1.42398841220258e+17,-0.00288374589358087,-0.00116987182552324,-0.00503008511662298,-0.00290153577321289,-0.344598657990412,-0.139597206917276,-0.177981524782316,-0.0587791360448225,-0.0112726570657689,-0.0120751070421955,0.0132249196382799,-0.0190794725937559,-0.20154302335862,-0.463764848380933,-0.144583808620007,-0.114003933954018,-0.193534309757723,-0.0637778923612095
10.0926219098705,-1.424872892221e+17,-0.00288374858985768,-0.00116993119999744,-0.00502993452997685,-0.00290094994936495,-0.344204690334377,-0.139320657844926,-0.177809888596117,-0.0587220526268827,-0.0112903029019076,-0.0121203411981313,0.0131755442611756,-0.0190728466157222,-0.201167202299085,-0.463083683468079,-0.14439262436727,-0.113897849590097,-0.193230920766993,-0.0637345345167733
10.1861017015598,-1.42576556726931e+17,-0.00288375130548594,-0.00116999108009365,-0.00502978345895948,-0.00290036036938884,-0.343810720150336,-0.139044110061408,-0.177638250108414,-0.0586649646930179,-0.01130794610877,-0.012165565278155,0.0131261723472523,-0.0190662163476672,-0.20079137639153,-0.462402511814004,-0.144201428214605,-0.113791747144524,-0.192927522497677,-0.0636911630901387
10.2804473209331,-1.42666651330369e+17,-0.00288375404062898,-0.00117005147035298,-0.00502963190049115,-0.00289976699660687,-0.343416747415379,-0.138767563581426,-0.177466609294764,-0.0586078722008479,-0.0113255866590419,-0.0122107791844574,0.0130768039306796,-0.0190595817482831,-0.200415545593061,-0.461721333357317,-0.144010220049642,-0.113685626445266,-0.192624114862387,-0.0636477779491332
10.3756667874519,-1.42757580698483e+17,-0.00288375679545159,-0.00117011237535808,-0.00502947985144123,-0.00289916979385681,-0.343022772106387,-0.138491018419832,-0.177294966130479,-0.0585507751075949,-0.0113432245251204,-0.0122559828182546,0.0130274390459566,-0.0190529427758697,-0.200039709860395,-0.461040148036066,-0.143818999758941,-0.113579487318633,-0.192320697772905,-0.0636043789602574
10.4717681948552,-1.42849352568443e+17,-0.00288375957012001,-0.00117017379973345,-0.00502932730862709,-0.00289856872348419,-0.34262879420003,-0.138214474591627,-0.177123320590625,-0.0584936733700803,-0.0113608596791102,-0.0123011760797785,0.0129780777279153,-0.0190462993883305,-0.19966386914986,-0.460358955787726,-0.143627767227981,-0.113473329589257,-0.192017271140176,-0.063560965988671
10.568759711848,-1.42941974749185e+17,-0.00288376236480196,-0.00117023574814584,-0.00502917426881306,-0.00289796374733456,-0.342234813672763,-0.137937932111964,-0.176951672650021,-0.0584365669447206,-0.0113784920928206,-0.0123463588682657,0.0129287200117239,-0.0190396515431693,-0.19928802341739,-0.459677756549202,-0.143436522341146,-0.113367153080082,-0.191713834874295,-0.0635175388981788
10.6666495827954,-1.43035455122075e+17,-0.00288376517966665,-0.00117029822530469,-0.00502902072870932,-0.00289735482674551,-0.341840830500826,-0.137661390996146,-0.176780022283238,-0.0583794557875234,-0.0113961217377625,-0.0123915310819476,0.0128793659328897,-0.0190329991974861,-0.198912172618521,-0.458996550256816,-0.14324526498172,-0.113260957612338,-0.191410388884504,-0.0634740975512153
10.7654461284232,-1.43129801641581e+17,-0.00288376801488479,-0.00117036123596245,-0.00502886668497081,-0.00289674192253866,-0.341446844660239,-0.137384851259632,-0.17660836946459,-0.0583223398540842,-0.0114137485851443,-0.0124366926180398,0.0128300155272627,-0.0190263423079737,-0.198536316708388,-0.458315336846308,-0.143053995031871,-0.113154743005534,-0.191106933079181,-0.063430641808831
10.8651577465254,-1.43225022335957e+17,-0.0028837708706286,-0.00117042478491504,-0.00502871213419607,-0.00289612499501138,-0.341052856126803,-0.137108312918035,-0.176436714168141,-0.0582652190995817,-0.0114313726058691,-0.0124818433727313,0.0127806688310388,-0.019019680830913,-0.19816045564172,-0.457634116252827,-0.142862712372644,-0.113048509077433,-0.190803467365832,-0.063387171530677
