Shell,Cr,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
2s1/2,?,5.147E+01,3.001E+01,1.313E+01,7.010E+00,4.211E+00,2.738E+00,1.884E+00,1.354E+00,1.006E+00,7.688E-01,,,,
Eb=,?,1.999E+00,1.999E+00,1.996E+00,1.989E+00,1.981E+00,1.973E+00,1.964E+00,1.955E+00,1.945E+00,1.936E+00,,,,
694.6 eV,?,-4.860E-02,4.940E-02,3.160E-01,5.680E-01,7.930E-01,9.930E-01,1.170E+00,1.340E+00,1.490E+00,1.630E+00,,,,
,?,-1.440E-05,-1.250E-05,-1.080E-05,-9.290E-06,-8.170E-06,-6.930E-06,-5.360E-06,-3.600E-06,-1.620E-06,9.050E-07,,,,
2p1/2,?,4.904E+01,2.145E+01,6.325E+00,2.564E+00,1.247E+00,6.830E-01,4.070E-01,2.584E-01,1.722E-01,1.194E-01,,,,
Eb=,?,1.435E+00,1.359E+00,1.194E+00,1.052E+00,9.340E-01,8.350E-01,7.510E-01,6.790E-01,6.160E-01,5.600E-01,,,,
583.7 eV,?,3.830E-01,5.660E-01,7.990E-01,9.460E-01,1.050E+00,1.120E+00,1.180E+00,1.230E+00,1.270E+00,1.300E+00,,,,
,?,2.940E-02,4.100E-02,6.460E-02,8.970E-02,1.150E-01,1.390E-01,1.620E-01,1.840E-01,2.050E-01,2.250E-01,,,,
2p3/2,?,9.483E+01,4.124E+01,1.208E+01,4.875E+00,2.362E+00,1.289E+00,7.657E-01,4.845E-01,3.220E-01,2.226E-01,,,,
Eb=,?,1.451E+00,1.376E+00,1.211E+00,1.070E+00,9.520E-01,8.540E-01,7.700E-01,6.990E-01,6.370E-01,5.820E-01,,,,
574.5 eV,?,3.930E-01,5.780E-01,8.120E-01,9.590E-01,1.060E+00,1.140E+00,1.190E+00,1.240E+00,1.270E+00,1.300E+00,,,,
,?,2.950E-02,4.080E-02,6.380E-02,8.860E-02,1.130E-01,1.370E-01,1.600E-01,1.810E-01,2.030E-01,2.220E-01,,,,
3s1/2,?,7.446E+00,4.155E+00,1.755E+00,9.242E-01,5.518E-01,3.577E-01,2.458E-01,1.765E-01,1.311E-01,1.001E-01,,,,
Eb=,?,1.999E+00,1.998E+00,1.993E+00,1.986E+00,1.979E+00,1.970E+00,1.961E+00,1.952E+00,1.943E+00,1.933E+00,,,,
74.1 eV,?,5.160E-02,1.760E-01,4.290E-01,6.610E-01,8.700E-01,1.060E+00,1.230E+00,1.390E+00,1.540E+00,1.670E+00,,,,
,?,-6.640E-06,-6.730E-06,-6.750E-06,-6.290E-06,-5.620E-06,-4.590E-06,-3.230E-06,-1.490E-06,6.690E-07,3.190E-06,,,,
3p1/2,?,4.784E+00,2.187E+00,6.812E-01,2.851E-01,1.415E-01,7.862E-02,4.733E-02,3.027E-02,2.030E-02,1.414E-02,,,,
Eb=,?,1.419E+00,1.311E+00,1.132E+00,9.950E-01,8.830E-01,7.900E-01,7.100E-01,6.420E-01,5.820E-01,5.290E-01,,,,
45.9 eV,?,4.770E-01,6.130E-01,8.050E-01,9.360E-01,1.030E+00,1.100E+00,1.160E+00,1.210E+00,1.250E+00,1.280E+00,,,,
,?,2.550E-02,3.750E-02,6.380E-02,9.010E-02,1.150E-01,1.400E-01,1.630E-01,1.850E-01,2.060E-01,2.260E-01,,,,
3p3/2,?,9.141E+00,4.158E+00,1.287E+00,5.356E-01,2.647E-01,1.465E-01,8.787E-02,5.602E-02,3.745E-02,2.601E-02,,,,
Eb=,?,1.434E+00,1.326E+00,1.149E+00,1.012E+00,9.000E-01,8.080E-01,7.290E-01,6.620E-01,6.030E-01,5.510E-01,,,,
39.9 eV,?,4.840E-01,6.220E-01,8.150E-01,9.450E-01,1.040E+00,1.110E+00,1.170E+00,1.210E+00,1.250E+00,1.280E+00,,,,
,?,2.530E-02,3.700E-02,6.270E-02,8.860E-02,1.140E-01,1.380E-01,1.610E-01,1.830E-01,2.040E-01,2.240E-01,,,,
3d3/2,?,5.225E-01,1.764E-01,3.609E-02,1.120E-02,4.398E-03,2.014E-03,1.029E-03,5.708E-04,3.375E-04,2.102E-04,,,,
Eb=,?,7.770E-01,6.650E-01,5.240E-01,4.380E-01,3.730E-01,3.210E-01,2.750E-01,2.340E-01,1.980E-01,1.650E-01,,,,
2.9 eV,?,5.710E-01,6.290E-01,7.090E-01,7.650E-01,8.030E-01,8.270E-01,8.410E-01,8.470E-01,8.470E-01,8.420E-01,,,,
,?,1.190E-01,1.530E-01,2.150E-01,2.700E-01,3.200E-01,3.660E-01,4.080E-01,4.470E-01,4.830E-01,5.160E-01,,,,
3d5/2,?,7.458E-01,2.509E-01,5.111E-02,1.581E-02,6.189E-03,2.828E-03,1.441E-03,7.977E-04,4.710E-04,2.927E-04,,,,
Eb=,?,7.740E-01,6.650E-01,5.320E-01,4.530E-01,3.940E-01,3.470E-01,3.060E-01,2.710E-01,2.380E-01,2.100E-01,,,,
2.2 eV,?,5.700E-01,6.290E-01,7.120E-01,7.720E-01,8.140E-01,8.420E-01,8.610E-01,8.720E-01,8.760E-01,8.780E-01,,,,
,?,1.200E-01,1.540E-01,2.150E-01,2.700E-01,3.200E-01,3.650E-01,4.060E-01,4.440E-01,4.790E-01,5.130E-01,,,,
4s1/2,?,2.903E-01,1.609E-01,6.747E-02,3.540E-02,2.109E-02,1.365E-02,9.375E-03,6.727E-03,4.996E-03,3.815E-03,,,,
Eb=,?,1.999E+00,1.998E+00,1.993E+00,1.986E+00,1.978E+00,1.970E+00,1.961E+00,1.952E+00,1.942E+00,1.933E+00,,,,
1.0 eV,?,6.130E-02,1.880E-01,4.400E-01,6.700E-01,8.770E-01,1.060E+00,1.230E+00,1.390E+00,1.540E+00,1.680E+00,,,,
,?,-6.220E-06,-6.120E-06,-6.030E-06,-5.800E-06,-5.160E-06,-4.440E-06,-3.180E-06,-1.430E-06,9.540E-07,2.920E-06,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
