Shell,Y,k / eV,,,,,,,,,,
Eb=,?,1.161E+00,1.075E+00,9.170E-01,7.930E-01,6.990E-01,6.240E-01,5.630E-01,5.120E-01,4.690E-01,4.300E-01,
157.4 eV,?,4.610E-01,6.090E-01,8.160E-01,9.500E-01,1.040E+00,1.110E+00,1.160E+00,1.200E+00,1.230E+00,1.250E+00,
,?,7.340E-02,9.420E-02,1.370E-01,1.790E-01,2.190E-01,2.560E-01,2.920E-01,3.250E-01,3.560E-01,3.860E-01,
4s1/2,?,3.783E+00,2.247E+00,1.042E+00,5.878E-01,3.709E-01,2.520E-01,1.804E-01,1.344E-01,1.032E-01,8.121E-02,
Eb=,?,1.994E+00,1.995E+00,1.997E+00,1.997E+00,1.994E+00,1.990E+00,1.985E+00,1.980E+00,1.973E+00,1.966E+00,
45.4 eV,?,-6.290E-02,-8.580E-02,-2.700E-02,9.710E-02,2.450E-01,4.000E-01,5.530E-01,7.020E-01,8.460E-01,9.830E-01,
,?,-5.860E-05,-6.760E-05,-7.770E-05,-8.360E-05,-8.560E-05,-8.660E-05,-8.620E-05,-8.520E-05,-8.310E-05,-8.080E-05,
4p1/2,?,3.508E+00,1.901E+00,7.397E-01,3.582E-01,1.982E-01,1.201E-01,7.767E-02,5.283E-02,3.737E-02,2.729E-02,
Eb=,?,1.639E+00,1.588E+00,1.486E+00,1.392E+00,1.307E+00,1.229E+00,1.159E+00,1.094E+00,1.035E+00,9.810E-01,
25.1 eV,?,1.100E-01,2.520E-01,5.220E-01,7.450E-01,9.240E-01,1.070E+00,1.190E+00,1.290E+00,1.380E+00,1.450E+00,
,?,3.640E-03,7.590E-03,1.860E-02,3.220E-02,4.720E-02,6.270E-02,7.830E-02,9.390E-02,1.090E-01,1.250E-01,
4p3/2,?,6.828E+00,3.651E+00,1.395E+00,6.664E-01,3.649E-01,2.191E-01,1.407E-01,9.504E-02,6.683E-02,4.853E-02,
Eb=,?,1.665E+00,1.621E+00,1.525E+00,1.433E+00,1.350E+00,1.274E+00,1.203E+00,1.140E+00,1.080E+00,1.026E+00,
22.8 eV,?,1.160E-01,2.640E-01,5.430E-01,7.730E-01,9.570E-01,1.110E+00,1.230E+00,1.330E+00,1.420E+00,1.490E+00,
,?,5.300E-03,9.070E-03,1.910E-02,3.160E-02,4.540E-02,5.980E-02,7.450E-02,8.930E-02,1.040E-01,1.180E-01,
4d3/2,?,1.174E+00,4.745E-01,1.207E-01,4.306E-02,1.881E-02,9.409E-03,5.182E-03,3.068E-03,1.922E-03,1.259E-03,
Eb=,?,1.178E+00,1.082E+00,9.230E-01,7.980E-01,6.970E-01,6.160E-01,5.480E-01,4.900E-01,4.400E-01,3.950E-01,
2.4 eV,?,4.710E-01,6.160E-01,8.240E-01,9.580E-01,1.050E+00,1.110E+00,1.160E+00,1.190E+00,1.210E+00,1.230E+00,
,?,6.840E-02,8.960E-02,1.330E-01,1.750E-01,2.150E-01,2.520E-01,2.880E-01,3.210E-01,3.530E-01,3.830E-01,
5s1/2,?,2.784E-01,1.645E-01,7.590E-02,4.270E-02,2.690E-02,1.825E-02,1.306E-02,9.719E-03,7.460E-03,5.869E-03,
Eb=,?,1.994E+00,1.995E+00,1.997E+00,1.997E+00,1.994E+00,1.990E+00,1.985E+00,1.979E+00,1.973E+00,1.966E+00,
6.0 eV,?,-6.550E-02,-8.640E-02,-2.530E-02,9.980E-02,2.480E-01,4.020E-01,5.550E-01,7.030E-01,8.450E-01,9.810E-01,
,?,-5.780E-05,-6.690E-05,-7.750E-05,-8.270E-05,-8.500E-05,-8.620E-05,-8.650E-05,-8.500E-05,-8.410E-05,-7.980E-05,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
