Shell,Zn,k / eV,,,,,,,,,,
3s1/2,?,1.341E+01,7.764E+00,3.440E+00,1.874E+00,1.151E+00,7.642E-01,5.363E-01,3.922E-01,2.963E-01,2.297E-01,
Eb=,?,1.998E+00,1.999E+00,1.997E+00,1.993E+00,1.987E+00,1.980E+00,1.973E+00,1.965E+00,1.956E+00,1.948E+00,
135.9 eV,?,-6.240E-02,-3.450E-03,1.850E-01,3.900E-01,5.870E-01,7.710E-01,9.440E-01,1.110E+00,1.260E+00,1.400E+00,
,?,-1.900E-05,-2.080E-05,-2.210E-05,-2.220E-05,-2.170E-05,-2.080E-05,-1.930E-05,-1.750E-05,-1.530E-05,-1.260E-05,
3p1/2,?,1.210E+01,5.939E+00,2.023E+00,8.993E-01,4.676E-01,2.698E-01,1.676E-01,1.101E-01,7.561E-02,5.376E-02,
Eb=,?,1.540E+00,1.461E+00,1.317E+00,1.196E+00,1.093E+00,1.004E+00,9.250E-01,8.560E-01,7.930E-01,7.350E-01,
88.6 eV,?,3.120E-01,4.780E-01,7.290E-01,9.070E-01,1.040E+00,1.140E+00,1.230E+00,1.290E+00,1.350E+00,1.400E+00,
,?,1.370E-02,2.180E-02,4.110E-02,6.200E-02,8.290E-02,1.040E-01,1.240E-01,1.430E-01,1.620E-01,1.800E-01,
3p3/2,?,2.329E+01,1.134E+01,3.820E+00,1.684E+00,8.698E-01,4.990E-01,3.085E-01,2.018E-01,1.380E-01,9.771E-02,
Eb=,?,1.560E+00,1.485E+00,1.343E+00,1.223E+00,1.120E+00,1.032E+00,9.530E-01,8.830E-01,8.210E-01,7.640E-01,
85.6 eV,?,3.200E-01,4.890E-01,7.450E-01,9.250E-01,1.060E+00,1.160E+00,1.240E+00,1.310E+00,1.370E+00,1.410E+00,
,?,1.410E-02,2.180E-02,4.030E-02,6.040E-02,8.070E-02,1.010E-01,1.200E-01,1.400E-01,1.580E-01,1.760E-01,
3d3/2,?,3.676E+00,1.310E+00,2.884E-01,9.481E-02,3.910E-02,1.868E-02,9.894E-03,5.660E-03,3.437E-03,2.190E-03,
Eb=,?,9.860E-01,8.640E-01,6.900E-01,5.770E-01,4.960E-01,4.320E-01,3.800E-01,3.340E-01,2.940E-01,2.570E-01,
7.9 eV,?,5.810E-01,6.780E-01,7.960E-01,8.680E-01,9.180E-01,9.550E-01,9.810E-01,1.000E+00,1.010E+00,1.020E+00,
,?,9.570E-02,1.240E-01,1.770E-01,2.270E-01,2.730E-01,3.160E-01,3.560E-01,3.920E-01,4.270E-01,4.600E-01,
3d5/2,?,5.350E+00,1.901E+00,4.166E-01,1.364E-01,5.606E-02,2.670E-02,1.410E-02,8.046E-03,4.875E-03,3.099E-03,
Eb=,?,9.750E-01,8.560E-01,6.890E-01,5.830E-01,5.090E-01,4.520E-01,4.050E-01,3.650E-01,3.300E-01,2.980E-01,
8.0 eV,?,5.780E-01,6.750E-01,7.940E-01,8.700E-01,9.240E-01,9.650E-01,9.960E-01,1.020E+00,1.040E+00,1.050E+00,
,?,9.700E-02,1.250E-01,1.790E-01,2.290E-01,2.750E-01,3.170E-01,3.560E-01,3.920E-01,4.250E-01,4.580E-01,
4s1/2,?,5.706E-01,3.273E-01,1.435E-01,7.781E-02,4.763E-02,3.156E-02,2.212E-02,1.616E-02,1.220E-02,9.451E-03,
Eb=,?,1.999E+00,1.999E+00,1.997E+00,1.993E+00,1.987E+00,1.980E+00,1.972E+00,1.964E+00,1.956E+00,1.947E+00,
1.3 eV,?,-5.630E-02,9.860E-03,2.020E-01,4.060E-01,6.020E-01,7.850E-01,9.560E-01,1.110E+00,1.260E+00,1.400E+00,
,?,-1.790E-05,-1.950E-05,-2.080E-05,-2.090E-05,-2.040E-05,-1.970E-05,-1.860E-05,-1.690E-05,-1.480E-05,-1.240E-05,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
