Shell,Te,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
3s1/2,?,4.562E+01,2.969E+01,1.514E+01,9.043E+00,5.957E+00,4.189E+00,3.087E+00,2.356E+00,1.849E+00,1.483E+00,,,,
Eb=,?,1.968E+00,1.972E+00,1.979E+00,1.985E+00,1.989E+00,1.991E+00,1.991E+00,1.990E+00,1.988E+00,1.985E+00,,,,
1006.0 eV,?,4.650E-01,2.090E-01,-3.910E-02,-1.130E-01,-1.030E-01,-4.720E-02,3.400E-02,1.300E-01,2.340E-01,3.430E-01,,,,
,?,-1.100E-04,-2.210E-04,-3.160E-04,-3.620E-04,-3.900E-04,-4.090E-04,-4.230E-04,-4.330E-04,-4.410E-04,-4.460E-04,,,,
3p1/2,?,6.567E+01,4.105E+01,1.885E+01,1.015E+01,6.072E+00,3.911E+00,2.660E+00,1.886E+00,1.383E+00,1.042E+00,,,,
Eb=,?,1.487E+00,1.588E+00,1.604E+00,1.565E+00,1.514E+00,1.461E+00,1.410E+00,1.360E+00,1.312E+00,1.265E+00,,,,
869.7 eV,?,8.630E-02,-2.170E-02,9.640E-02,3.070E-01,5.140E-01,7.040E-01,8.720E-01,1.020E+00,1.160E+00,1.270E+00,,,,
,?,8.960E-03,1.750E-03,4.120E-03,9.880E-03,1.730E-02,2.590E-02,3.560E-02,4.580E-02,5.640E-02,6.710E-02,,,,
3p3/2,?,1.358E+02,8.167E+01,3.590E+01,1.882E+01,1.104E+01,6.999E+00,4.697E+00,3.293E+00,2.390E+00,1.784E+00,,,,
Eb=,?,1.521E+00,1.625E+00,1.655E+00,1.625E+00,1.581E+00,1.532E+00,1.483E+00,1.435E+00,1.388E+00,1.343E+00,,,,
818.7 eV,?,3.850E-02,-3.360E-02,1.140E-01,3.410E-01,5.610E-01,7.610E-01,9.400E-01,1.100E+00,1.240E+00,1.360E+00,,,,
,?,7.070E-03,4.480E-03,8.740E-03,1.400E-02,2.010E-02,2.720E-02,3.520E-02,4.370E-02,5.270E-02,6.190E-02,,,,
3d3/2,?,1.567E+02,6.820E+01,1.956E+01,7.646E+00,3.583E+00,1.892E+00,1.089E+00,6.688E-01,4.321E-01,2.910E-01,,,,
Eb=,?,1.201E+00,1.237E+00,1.176E+00,1.083E+00,9.930E-01,9.090E-01,8.340E-01,7.660E-01,7.040E-01,6.480E-01,,,,
582.5 eV,?,1.240E-01,3.240E-01,6.400E-01,8.660E-01,1.040E+00,1.170E+00,1.270E+00,1.350E+00,1.410E+00,1.460E+00,,,,
,?,4.730E-02,6.440E-02,9.290E-02,1.210E-01,1.510E-01,1.800E-01,2.080E-01,2.350E-01,2.610E-01,2.870E-01,,,,
3d5/2,?,2.253E+02,9.747E+01,2.771E+01,1.077E+01,5.016E+00,2.636E+00,1.510E+00,9.232E-01,5.941E-01,3.984E-01,,,,
Eb=,?,1.205E+00,1.222E+00,1.145E+00,1.048E+00,9.580E-01,8.780E-01,8.070E-01,7.430E-01,6.870E-01,6.370E-01,,,,
572.1 eV,?,1.390E-01,3.390E-01,6.460E-01,8.630E-01,1.030E+00,1.150E+00,1.250E+00,1.330E+00,1.390E+00,1.450E+00,,,,
,?,4.670E-02,6.470E-02,9.570E-02,1.260E-01,1.580E-01,1.880E-01,2.180E-01,2.460E-01,2.720E-01,2.980E-01,,,,
4s1/2,?,1.128E+01,6.800E+00,3.245E+00,1.886E+00,1.225E+00,8.539E-01,6.257E-01,4.756E-01,3.719E-01,2.976E-01,,,,
Eb=,?,1.978E+00,1.980E+00,1.985E+00,1.988E+00,1.990E+00,1.991E+00,1.990E+00,1.989E+00,1.986E+00,1.983E+00,,,,
168.3 eV,?,8.710E-02,-8.510E-03,-9.940E-02,-1.050E-01,-6.220E-02,9.200E-03,9.800E-02,1.970E-01,3.030E-01,4.110E-01,,,,
,?,-1.920E-04,-2.410E-04,-3.020E-04,-3.390E-04,-3.640E-04,-3.820E-04,-3.970E-04,-4.080E-04,-4.160E-04,-4.200E-04,,,,
4p1/2,?,1.296E+01,7.607E+00,3.353E+00,1.789E+00,1.070E+00,6.903E-01,4.705E-01,3.344E-01,2.457E-01,1.855E-01,,,,
Eb=,?,1.693E+00,1.682E+00,1.628E+00,1.567E+00,1.506E+00,1.449E+00,1.395E+00,1.344E+00,1.295E+00,1.249E+00,,,,
116.8 eV,?,-2.390E-02,1.800E-02,1.980E-01,4.000E-01,5.920E-01,7.670E-01,9.240E-01,1.060E+00,1.190E+00,1.300E+00,,,,
,?,-1.010E-03,-2.160E-04,3.230E-03,8.920E-03,1.640E-02,2.520E-02,3.480E-02,4.520E-02,5.590E-02,6.680E-02,,,,
4p3/2,?,2.570E+01,1.472E+01,6.281E+00,3.277E+00,1.925E+00,1.224E+00,8.243E-01,5.796E-01,4.218E-01,3.156E-01,,,,
Eb=,?,1.715E+00,1.717E+00,1.679E+00,1.627E+00,1.573E+00,1.520E+00,1.468E+00,1.419E+00,1.371E+00,1.326E+00,,,,
96.9 eV,?,-2.920E-02,2.340E-02,2.190E-01,4.340E-01,6.370E-01,8.220E-01,9.880E-01,1.140E+00,1.270E+00,1.380E+00,,,,
,?,1.690E-03,3.500E-03,7.420E-03,1.240E-02,1.860E-02,2.590E-02,3.400E-02,4.270E-02,5.190E-02,6.130E-02,,,,
4d3/2,?,1.767E+01,8.155E+00,2.514E+00,1.027E+00,4.955E-01,2.670E-01,1.559E-01,9.682E-02,6.309E-02,4.277E-02,,,,
Eb=,?,1.342E+00,1.293E+00,1.174E+00,1.065E+00,9.700E-01,8.860E-01,8.110E-01,7.450E-01,6.840E-01,6.290E-01,,,,
40.8 eV,?,2.540E-01,4.210E-01,6.870E-01,8.870E-01,1.040E+00,1.170E+00,1.260E+00,1.340E+00,1.400E+00,1.450E+00,,,,
