Shell,Cl,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
2s1/2,?,2.220E+01,1.193E+01,4.689E+00,2.325E+00,1.322E+00,8.228E-01,5.466E-01,3.813E-01,2.764E-01,2.066E-01,,,,
Eb=,?,1.998E+00,1.995E+00,1.987E+00,1.977E+00,1.968E+00,1.958E+00,1.948E+00,1.938E+00,1.929E+00,1.919E+00,,,,
270.2 eV,?,2.390E-01,4.120E-01,7.110E-01,9.590E-01,1.170E+00,1.360E+00,1.520E+00,1.680E+00,1.810E+00,1.940E+00,,,,
,?,-2.380E-06,-1.870E-06,-1.350E-06,-8.310E-07,-5.940E-08,8.390E-07,1.990E-06,3.420E-06,5.120E-06,7.090E-06,,,,
2p1/2,?,9.318E+00,3.786E+00,1.006E+00,3.788E-01,1.742E-01,9.130E-02,5.249E-02,3.234E-02,2.101E-02,1.425E-02,,,,
Eb=,?,1.195E+00,1.060E+00,8.490E-01,6.970E-01,5.820E-01,4.940E-01,4.240E-01,3.660E-01,3.170E-01,2.760E-01,,,,
201.6 eV,?,5.700E-01,6.690E-01,7.950E-01,8.710E-01,9.230E-01,9.620E-01,9.930E-01,1.020E+00,1.040E+00,1.060E+00,,,,
,?,4.920E-02,6.710E-02,1.020E-01,1.350E-01,1.650E-01,1.930E-01,2.180E-01,2.420E-01,2.640E-01,2.850E-01,,,,
2p3/2,?,1.808E+01,7.335E+00,1.944E+00,7.298E-01,3.347E-01,1.750E-01,1.004E-01,6.167E-02,3.998E-02,2.705E-02,,,,
Eb=,?,1.203E+00,1.068E+00,8.580E-01,7.070E-01,5.940E-01,5.080E-01,4.390E-01,3.830E-01,3.370E-01,2.970E-01,,,,
200.0 eV,?,5.750E-01,6.740E-01,7.980E-01,8.730E-01,9.230E-01,9.600E-01,9.900E-01,1.010E+00,1.030E+00,1.050E+00,,,,
,?,4.920E-02,6.690E-02,1.020E-01,1.340E-01,1.640E-01,1.920E-01,2.170E-01,2.410E-01,2.630E-01,2.840E-01,,,,
3s1/2,?,2.072E+00,1.101E+00,4.294E-01,2.123E-01,1.205E-01,7.498E-02,4.980E-02,3.474E-02,2.518E-02,1.882E-02,,,,
Eb=,?,1.997E+00,1.994E+00,1.986E+00,1.976E+00,1.967E+00,1.957E+00,1.947E+00,1.937E+00,1.927E+00,1.918E+00,,,,
17.5 eV,?,2.970E-01,4.600E-01,7.450E-01,9.860E-01,1.190E+00,1.380E+00,1.540E+00,1.690E+00,1.830E+00,1.960E+00,,,,
,?,-1.180E-06,-1.140E-06,-9.120E-07,-4.230E-07,3.140E-07,1.240E-06,2.420E-06,3.860E-06,5.550E-06,7.490E-06,,,,
3p1/2,?,6.130E-01,2.546E-01,6.914E-02,2.628E-02,1.214E-02,6.385E-03,3.678E-03,2.269E-03,1.476E-03,1.002E-03,,,,
Eb=,?,1.154E+00,1.018E+00,8.180E-01,6.750E-01,5.670E-01,4.830E-01,4.150E-01,3.580E-01,3.110E-01,2.700E-01,,,,
6.7 eV,?,5.690E-01,6.630E-01,7.860E-01,8.630E-01,9.160E-01,9.560E-01,9.880E-01,1.020E+00,1.040E+00,1.060E+00,,,,
,?,4.830E-02,6.680E-02,1.030E-01,1.360E-01,1.660E-01,1.940E-01,2.200E-01,2.430E-01,2.650E-01,2.860E-01,,,,
3p3/2,?,1.202E+00,4.980E-01,1.346E-01,5.099E-02,2.349E-02,1.231E-02,7.075E-03,4.353E-03,2.825E-03,1.913E-03,,,,
Eb=,?,1.163E+00,1.026E+00,8.260E-01,6.860E-01,5.790E-01,4.970E-01,4.300E-01,3.760E-01,3.300E-01,2.920E-01,,,,
6.7 eV,?,5.730E-01,6.660E-01,7.880E-01,8.640E-01,9.150E-01,9.540E-01,9.840E-01,1.010E+00,1.030E+00,1.050E+00,,,,
,?,4.800E-02,6.630E-02,1.020E-01,1.350E-01,1.660E-01,1.930E-01,2.190E-01,2.420E-01,2.640E-01,2.850E-01,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
