Shell,V,k / eV,,,,,,,,,,
,?,2.740E-02,4.070E-02,6.800E-02,9.490E-02,1.210E-01,1.460E-01,1.690E-01,1.910E-01,2.130E-01,2.330E-01,
3d3/2,?,4.046E-01,1.357E-01,2.742E-02,8.413E-03,3.271E-03,1.486E-03,7.542E-04,4.161E-04,2.450E-04,1.520E-04,
Eb=,?,7.350E-01,6.250E-01,4.990E-01,4.190E-01,3.560E-01,3.040E-01,2.580E-01,2.180E-01,1.820E-01,1.490E-01,
2.2 eV,?,5.580E-01,6.130E-01,6.930E-01,7.480E-01,7.830E-01,8.040E-01,8.150E-01,8.180E-01,8.160E-01,8.090E-01,
,?,1.230E-01,1.580E-01,2.210E-01,2.780E-01,3.290E-01,3.750E-01,4.170E-01,4.560E-01,4.920E-01,5.250E-01,
4s1/2,?,3.603E-01,1.986E-01,8.256E-02,4.303E-02,2.550E-02,1.643E-02,1.124E-02,8.035E-03,5.949E-03,4.529E-03,
Eb=,?,1.999E+00,1.998E+00,1.992E+00,1.985E+00,1.977E+00,1.968E+00,1.959E+00,1.950E+00,1.940E+00,1.931E+00,
1.7 eV,?,9.190E-02,2.250E-01,4.810E-01,7.130E-01,9.210E-01,1.110E+00,1.280E+00,1.440E+00,1.590E+00,1.730E+00,
,?,-4.870E-06,-4.800E-06,-4.800E-06,-4.520E-06,-3.880E-06,-2.950E-06,-1.660E-06,9.170E-08,2.470E-06,4.290E-06,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
