Shell,Pr,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
3p1/2,?,7.420E+01,5.243E+01,2.663E+01,1.517E+01,9.441E+00,6.269E+00,4.371E+00,3.167E+00,2.365E+00,1.811E+00,,,,
Eb=,?,9.590E-01,1.446E+00,1.596E+00,1.601E+00,1.574E+00,1.537E+00,1.496E+00,1.454E+00,1.413E+00,1.373E+00,,,,
1337.4 eV,?,3.480E-01,1.550E-01,-1.720E-02,1.000E-01,2.800E-01,4.640E-01,6.370E-01,7.970E-01,9.420E-01,1.070E+00,,,,
,?,1.210E-01,1.670E-02,1.580E-03,3.690E-03,8.340E-03,1.420E-02,2.100E-02,2.840E-02,3.630E-02,4.470E-02,,,,
3p3/2,?,1.695E+02,1.104E+02,5.223E+01,2.860E+01,1.731E+01,1.125E+01,7.706E+00,5.498E+00,4.053E+00,3.067E+00,,,,
Eb=,?,1.121E+00,1.492E+00,1.649E+00,1.666E+00,1.649E+00,1.618E+00,1.582E+00,1.545E+00,1.506E+00,1.468E+00,,,,
1242.2 eV,?,3.180E-01,6.770E-02,-2.430E-02,1.250E-01,3.250E-01,5.250E-01,7.120E-01,8.830E-01,1.040E+00,1.180E+00,,,,
,?,6.930E-02,1.140E-02,6.910E-03,1.080E-02,1.510E-02,1.980E-02,2.490E-02,3.040E-02,3.650E-02,4.290E-02,,,,
3d3/2,?,2.939E+02,1.336E+02,4.040E+01,1.642E+01,7.941E+00,4.305E+00,2.533E+00,1.586E+00,1.042E+00,7.117E-01,,,,
Eb=,?,9.900E-01,1.182E+00,1.235E+00,1.184E+00,1.112E+00,1.038E+00,9.690E-01,9.040E-01,8.440E-01,7.880E-01,,,,
951.1 eV,?,-9.710E-02,7.830E-02,4.400E-01,7.220E-01,9.360E-01,1.100E+00,1.240E+00,1.350E+00,1.440E+00,1.510E+00,,,,
,?,2.170E-02,4.770E-02,7.760E-02,1.020E-01,1.260E-01,1.490E-01,1.730E-01,1.970E-01,2.210E-01,2.440E-01,,,,
3d5/2,?,4.254E+02,1.910E+02,5.700E+01,2.298E+01,1.104E+01,5.947E+00,3.481E+00,2.168E+00,1.418E+00,9.643E-01,,,,
Eb=,?,1.038E+00,1.192E+00,1.210E+00,1.144E+00,1.066E+00,9.910E-01,9.230E-01,8.610E-01,8.040E-01,7.530E-01,,,,
931.0 eV,?,-8.490E-02,1.020E-01,4.630E-01,7.340E-01,9.370E-01,1.090E+00,1.220E+00,1.330E+00,1.410E+00,1.480E+00,,,,
,?,2.110E-02,4.650E-02,7.850E-02,1.060E-01,1.320E-01,1.580E-01,1.840E-01,2.100E-01,2.350E-01,2.590E-01,,,,
4s1/2,?,1.651E+01,1.015E+01,4.936E+00,2.898E+00,1.897E+00,1.333E+00,9.841E-01,7.535E-01,5.935E-01,4.780E-01,,,,
Eb=,?,1.962E+00,1.965E+00,1.971E+00,1.976E+00,1.979E+00,1.982E+00,1.984E+00,1.984E+00,1.984E+00,1.983E+00,,,,
304.5 eV,?,2.160E-01,9.910E-02,-5.020E-02,-1.150E-01,-1.250E-01,-9.980E-02,-5.110E-02,1.330E-02,8.840E-02,1.710E-01,,,,
,?,-2.960E-04,-4.010E-04,-5.360E-04,-6.190E-04,-6.780E-04,-7.220E-04,-7.560E-04,-7.820E-04,-8.060E-04,-8.260E-04,,,,
