Shell,Re,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
4s1/2,?,2.414E+01,1.599E+01,8.450E+00,5.196E+00,3.505E+00,2.516E+00,1.890E+00,1.468E+00,1.171E+00,9.544E-01,,,,
Eb=,?,1.874E+00,1.888E+00,1.902E+00,1.912E+00,1.920E+00,1.926E+00,1.932E+00,1.937E+00,1.942E+00,1.945E+00,,,,
625.0 eV,?,5.740E-01,4.530E-01,2.420E-01,8.330E-02,-2.800E-02,-1.010E-01,-1.450E-01,-1.650E-01,-1.670E-01,-1.540E-01,,,,
,?,-7.970E-05,-6.750E-04,-1.360E-03,-1.780E-03,-2.090E-03,-2.320E-03,-2.510E-03,-2.660E-03,-2.800E-03,-2.900E-03,,,,
4p1/2,?,2.803E+01,1.949E+01,1.057E+01,6.441E+00,4.252E+00,2.972E+00,2.168E+00,1.635E+00,1.266E+00,1.002E+00,,,,
Eb=,?,1.487E+00,1.606E+00,1.678E+00,1.687E+00,1.675E+00,1.655E+00,1.629E+00,1.602E+00,1.573E+00,1.544E+00,,,,
517.9 eV,?,3.710E-01,1.960E-01,8.570E-03,-9.700E-03,5.580E-02,1.610E-01,2.830E-01,4.110E-01,5.380E-01,6.620E-01,,,,
,?,8.300E-03,-7.970E-04,-4.460E-03,-4.720E-03,-3.900E-03,-2.180E-03,3.640E-04,3.570E-03,7.340E-03,1.160E-02,,,,
4p3/2,?,7.025E+01,4.500E+01,2.217E+01,1.273E+01,8.046E+00,5.434E+00,3.854E+00,2.837E+00,2.152E+00,1.671E+00,,,,
Eb=,?,1.476E+00,1.604E+00,1.708E+00,1.743E+00,1.751E+00,1.745E+00,1.732E+00,1.713E+00,1.692E+00,1.669E+00,,,,
444.4 eV,?,2.300E-01,8.820E-02,-4.070E-02,-2.090E-02,7.340E-02,2.030E-01,3.470E-01,4.950E-01,6.400E-01,7.800E-01,,,,
,?,5.970E-03,8.700E-04,2.870E-03,6.620E-03,9.840E-03,1.270E-02,1.530E-02,1.790E-02,2.040E-02,2.310E-02,,,,
4d3/2,?,9.141E+01,5.200E+01,2.058E+01,9.855E+00,5.350E+00,3.172E+00,2.008E+00,1.336E+00,9.254E-01,6.621E-01,,,,
Eb=,?,1.213E+00,1.324E+00,1.380E+00,1.361E+00,1.316E+00,1.263E+00,1.207E+00,1.152E+00,1.100E+00,1.050E+00,,,,
273.7 eV,?,-4.500E-02,-1.650E-02,1.940E-01,4.450E-01,6.780E-01,8.810E-01,1.050E+00,1.200E+00,1.330E+00,1.450E+00,,,,
,?,7.650E-03,1.970E-02,4.170E-02,6.040E-02,7.800E-02,9.470E-02,1.110E-01,1.270E-01,1.430E-01,1.600E-01,,,,
4d5/2,?,1.315E+02,7.349E+01,2.848E+01,1.344E+01,7.219E+00,4.240E+00,2.662E+00,1.759E+00,1.210E+00,8.601E-01,,,,
Eb=,?,1.282E+00,1.349E+00,1.353E+00,1.304E+00,1.242E+00,1.177E+00,1.115E+00,1.057E+00,1.003E+00,9.530E-01,,,,
260.2 eV,?,-4.740E-02,2.450E-03,2.340E-01,4.860E-01,7.110E-01,9.010E-01,1.060E+00,1.200E+00,1.320E+00,1.420E+00,,,,
,?,8.100E-03,1.870E-02,4.010E-02,6.100E-02,8.190E-02,1.020E-01,1.220E-01,1.420E-01,1.610E-01,1.810E-01,,,,
4f5/2,?,5.910E+01,2.299E+01,5.486E+00,1.863E+00,7.817E-01,3.778E-01,2.019E-01,1.163E-01,7.100E-02,4.540E-02,,,,
Eb=,?,1.056E+00,1.048E+00,9.700E-01,8.760E-01,7.910E-01,7.160E-01,6.530E-01,5.970E-01,5.480E-01,5.020E-01,,,,
48.1 eV,?,2.840E-01,4.430E-01,7.080E-01,8.980E-01,1.040E+00,1.140E+00,1.220E+00,1.290E+00,1.340E+00,1.390E+00,,,,
,?,9.000E-02,1.140E-01,1.600E-01,2.030E-01,2.420E-01,2.800E-01,3.170E-01,3.520E-01,3.850E-01,4.160E-01,,,,
4f7/2,?,7.545E+01,2.924E+01,6.930E+00,2.339E+00,9.763E-01,4.696E-01,2.499E-01,1.434E-01,8.722E-02,5.559E-02,,,,
Eb=,?,1.053E+00,1.040E+00,9.570E-01,8.650E-01,7.820E-01,7.120E-01,6.520E-01,6.010E-01,5.550E-01,5.130E-01,,,,
45.7 eV,?,2.940E-01,4.540E-01,7.200E-01,9.100E-01,1.050E+00,1.150E+00,1.230E+00,1.290E+00,1.340E+00,1.390E+00,,,,
,?,8.990E-02,1.140E-01,1.610E-01,2.040E-01,2.460E-01,2.840E-01,3.220E-01,3.570E-01,3.910E-01,4.230E-01,,,,
5s1/2,?,4.732E+00,2.999E+00,1.530E+00,9.266E-01,6.193E-01,4.418E-01,3.302E-01,2.556E-01,2.033E-01,1.653E-01,,,,
Eb=,?,1.892E+00,1.899E+00,1.909E+00,1.917E+00,1.924E+00,1.930E+00,1.935E+00,1.940E+00,1.944E+00,1.947E+00,,,,
82.8 eV,?,3.890E-01,3.050E-01,1.450E-01,2.020E-02,-6.800E-02,-1.250E-01,-1.560E-01,-1.670E-01,-1.610E-01,-1.430E-01,,,,
,?,-5.560E-04,-9.300E-04,-1.460E-03,-1.820E-03,-2.100E-03,-2.310E-03,-2.490E-03,-2.640E-03,-2.760E-03,-2.860E-03,,,,
5p1/2,?,4.493E+00,2.977E+00,1.559E+00,9.380E-01,6.148E-01,4.278E-01,3.112E-01,2.342E-01,1.811E-01,1.432E-01,,,,
Eb=,?,1.635E+00,1.687E+00,1.714E+00,1.707E+00,1.687E+00,1.661E+00,1.633E+00,1.603E+00,1.573E+00,1.543E+00,,,,
48.4 eV,?,2.170E-01,9.280E-02,-1.470E-02,2.770E-03,8.360E-02,1.950E-01,3.190E-01,4.470E-01,5.730E-01,6.940E-01,,,,
