Shell,Hg,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
4s1/2,?,2.560E+01,1.742E+01,9.486E+00,5.938E+00,4.054E+00,2.937E+00,2.221E+00,1.735E+00,1.391E+00,1.138E+00,,,,
Eb=,?,1.813E+00,1.837E+00,1.860E+00,1.873E+00,1.884E+00,1.893E+00,1.901E+00,1.908E+00,1.913E+00,1.918E+00,,,,
803.0 eV,?,7.030E-01,5.980E-01,3.830E-01,2.060E-01,7.030E-02,-2.830E-02,-9.740E-02,-1.430E-01,-1.700E-01,-1.810E-01,,,,
,?,6.010E-04,-4.420E-04,-1.590E-03,-2.280E-03,-2.760E-03,-3.120E-03,-3.410E-03,-3.660E-03,-3.870E-03,-4.060E-03,,,,
4p1/2,?,2.860E+01,2.086E+01,1.195E+01,7.534E+00,5.094E+00,3.627E+00,2.686E+00,2.051E+00,1.606E+00,1.283E+00,,,,
Eb=,?,1.343E+00,1.526E+00,1.648E+00,1.680E+00,1.683E+00,1.673E+00,1.656E+00,1.635E+00,1.612E+00,1.588E+00,,,,
676.9 eV,?,5.050E-01,3.490E-01,8.450E-02,-7.760E-03,3.870E-03,6.980E-02,1.640E-01,2.740E-01,3.900E-01,5.060E-01,,,,
,?,2.150E-02,2.890E-03,-5.230E-03,-6.270E-03,-5.930E-03,-4.890E-03,-3.190E-03,-8.670E-04,1.990E-03,5.260E-03,,,,
4p3/2,?,8.020E+01,5.248E+01,2.660E+01,1.557E+01,9.985E+00,6.823E+00,4.885E+00,3.626E+00,2.769E+00,2.164E+00,,,,
Eb=,?,1.350E+00,1.515E+00,1.664E+00,1.725E+00,1.750E+00,1.758E+00,1.755E+00,1.745E+00,1.732E+00,1.715E+00,,,,
571.0 eV,?,3.180E-01,1.790E-01,-9.650E-03,-4.930E-02,-3.500E-04,9.540E-02,2.160E-01,3.490E-01,4.870E-01,6.230E-01,,,,
,?,1.440E-02,2.600E-03,1.540E-03,5.670E-03,9.580E-03,1.280E-02,1.560E-02,1.820E-02,2.060E-02,2.280E-02,,,,
4d3/2,?,1.108E+02,6.599E+01,2.757E+01,1.365E+01,7.587E+00,4.582E+00,2.943E+00,1.982E+00,1.387E+00,1.002E+00,,,,
Eb=,?,1.098E+00,1.260E+00,1.372E+00,1.383E+00,1.359E+00,1.320E+00,1.274E+00,1.226E+00,1.178E+00,1.131E+00,,,,
378.3 eV,?,-1.400E-02,-5.070E-02,8.980E-02,3.140E-01,5.420E-01,7.550E-01,9.450E-01,1.110E+00,1.250E+00,1.380E+00,,,,
,?,4.690E-03,1.330E-02,3.530E-02,5.340E-02,6.940E-02,8.510E-02,1.000E-01,1.150E-01,1.280E-01,1.420E-01,,,,
4d5/2,?,1.616E+02,9.408E+01,3.830E+01,1.864E+01,1.024E+01,6.117E+00,3.893E+00,2.601E+00,1.807E+00,1.295E+00,,,,
Eb=,?,1.216E+00,1.323E+00,1.366E+00,1.337E+00,1.288E+00,1.232E+00,1.176E+00,1.120E+00,1.067E+00,1.017E+00,,,,
359.8 eV,?,-3.160E-02,-4.260E-02,1.330E-01,3.680E-01,5.940E-01,7.960E-01,9.730E-01,1.120E+00,1.250E+00,1.370E+00,,,,
,?,5.430E-03,1.300E-02,3.290E-02,5.170E-02,7.050E-02,8.980E-02,1.090E-01,1.270E-01,1.450E-01,1.620E-01,,,,
4f5/2,?,1.016E+02,4.119E+01,1.037E+01,3.640E+00,1.561E+00,7.655E-01,4.139E-01,2.409E-01,1.485E-01,9.578E-02,,,,
Eb=,?,1.039E+00,1.055E+00,1.003E+00,9.250E-01,8.460E-01,7.720E-01,7.050E-01,6.470E-01,5.960E-01,5.500E-01,,,,
103.3 eV,?,2.140E-01,3.660E-01,6.360E-01,8.490E-01,1.010E+00,1.130E+00,1.230E+00,1.300E+00,1.370E+00,1.420E+00,,,,
,?,8.140E-02,1.050E-01,1.470E-01,1.880E-01,2.270E-01,2.630E-01,2.970E-01,3.290E-01,3.600E-01,3.910E-01,,,,
4f7/2,?,1.290E+02,5.206E+01,1.301E+01,4.537E+00,1.934E+00,9.442E-01,5.082E-01,2.945E-01,1.808E-01,1.162E-01,,,,
Eb=,?,1.041E+00,1.050E+00,9.900E-01,9.110E-01,8.340E-01,7.630E-01,6.990E-01,6.450E-01,5.970E-01,5.550E-01,,,,
99.4 eV,?,2.250E-01,3.800E-01,6.520E-01,8.640E-01,1.020E+00,1.140E+00,1.240E+00,1.310E+00,1.370E+00,1.420E+00,,,,
,?,8.170E-02,1.050E-01,1.480E-01,1.890E-01,2.300E-01,2.670E-01,3.020E-01,3.350E-01,3.670E-01,3.980E-01,,,,
5s1/2,?,5.946E+00,3.791E+00,1.959E+00,1.201E+00,8.103E-01,5.825E-01,4.381E-01,3.408E-01,2.721E-01,2.220E-01,,,,
Eb=,?,1.845E+00,1.857E+00,1.872E+00,1.882E+00,1.891E+00,1.899E+00,1.906E+00,1.912E+00,1.917E+00,1.921E+00,,,,
120.3 eV,?,4.720E-01,3.980E-01,2.420E-01,1.070E-01,2.350E-03,-7.420E-02,-1.270E-01,-1.600E-01,-1.770E-01,-1.800E-01,,,,
,?,-4.930E-04,-1.050E-03,-1.850E-03,-2.400E-03,-2.810E-03,-3.130E-03,-3.400E-03,-3.640E-03,-3.850E-03,-4.010E-03,,,,
5p1/2,?,5.769E+00,3.898E+00,2.110E+00,1.304E+00,8.725E-01,6.176E-01,4.555E-01,3.468E-01,2.709E-01,2.161E-01,,,,
Eb=,?,1.577E+00,1.654E+00,1.706E+00,1.712E+00,1.702E+00,1.685E+00,1.663E+00,1.639E+00,1.614E+00,1.588E+00,,,,
80.5 eV,?,3.220E-01,1.830E-01,2.000E-02,-1.530E-02,2.360E-02,1.030E-01,2.040E-01,3.160E-01,4.320E-01,5.470E-01,,,,
,?,-4.460E-03,-6.490E-03,-7.060E-03,-6.960E-03,-6.480E-03,-5.460E-03,-3.790E-03,-1.480E-03,1.350E-03,4.600E-03,,,,
5p3/2,?,1.414E+01,8.873E+00,4.359E+00,2.524E+00,1.610E+00,1.097E+00,7.835E-01,5.806E-01,4.429E-01,3.459E-01,,,,
Eb=,?,1.529E+00,1.626E+00,1.718E+00,1.756E+00,1.770E+00,1.771E+00,1.763E+00,1.751E+00,1.735E+00,1.717E+00,,,,
61.8 eV,?,1.900E-01,7.880E-02,-3.740E-02,-3.810E-02,2.900E-02,1.330E-01,2.570E-01,3.910E-01,5.270E-01,6.620E-01,,,,
,?,-1.520E-03,-2.330E-03,1.470E-03,5.790E-03,9.310E-03,1.220E-02,1.480E-02,1.720E-02,1.940E-02,2.160E-02,,,,
5d3/2,?,1.059E+01,6.188E+00,2.585E+00,1.288E+00,7.202E-01,4.369E-01,2.816E-01,1.903E-01,1.335E-01,9.657E-02,,,,
Eb=,?,1.263E+00,1.357E+00,1.414E+00,1.404E+00,1.370E+00,1.325E+00,1.277E+00,1.227E+00,1.177E+00,1.128E+00,,,,
7.5 eV,?,-3.230E-02,-2.490E-02,1.390E-01,3.610E-01,5.830E-01,7.880E-01,9.720E-01,1.130E+00,1.280E+00,1.400E+00,,,,
,?,3.700E-03,1.470E-02,3.470E-02,5.140E-02,6.680E-02,8.220E-02,9.750E-02,1.120E-01,1.270E-01,1.400E-01,,,,
5d5/2,?,1.448E+01,8.308E+00,3.390E+00,1.663E+00,9.179E-01,5.510E-01,3.519E-01,2.358E-01,1.642E-01,1.180E-01,,,,
Eb=,?,1.348E+00,1.394E+00,1.391E+00,1.346E+00,1.289E+00,1.231E+00,1.173E+00,1.116E+00,1.062E+00,1.012E+00,,,,
5.7 eV,?,-3.940E-02,-1.020E-02,1.810E-01,4.110E-01,6.280E-01,8.230E-01,9.940E-01,1.140E+00,1.270E+00,1.380E+00,,,,
,?,4.780E-03,1.390E-02,3.240E-02,5.050E-02,6.870E-02,8.780E-02,1.070E-01,1.260E-01,1.440E-01,1.620E-01,,,,
6s1/2,?,5.248E-01,3.307E-01,1.689E-01,1.031E-01,6.939E-02,4.978E-02,3.737E-02,2.903E-02,2.316E-02,1.889E-02,,,,
Eb=,?,1.849E+00,1.860E+00,1.874E+00,1.884E+00,1.892E+00,1.899E+00,1.906E+00,1.912E+00,1.918E+00,1.922E+00,,,,
9.0 eV,?,4.480E-01,3.770E-01,2.260E-01,9.630E-02,-5.770E-03,-8.120E-02,-1.320E-01,-1.630E-01,-1.770E-01,-1.780E-01,,,,
,?,-5.980E-04,-1.120E-03,-1.870E-03,-2.400E-03,-2.830E-03,-3.160E-03,-3.430E-03,-3.640E-03,-3.820E-03,-3.970E-03,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
