Shell,Ac,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
4s1/2,?,2.565E+01,1.875E+01,1.089E+01,7.066E+00,4.944E+00,3.649E+00,2.800E+00,2.213E+00,1.791E+00,1.478E+00,,,,
Eb=,?,1.585E+00,1.667E+00,1.735E+00,1.764E+00,1.784E+00,1.799E+00,1.811E+00,1.822E+00,1.831E+00,1.839E+00,,,,
1269.4 eV,?,9.310E-01,8.790E-01,6.850E-01,4.960E-01,3.330E-01,1.970E-01,8.800E-02,7.890E-04,-6.750E-02,-1.200E-01,,,,
,?,5.330E-03,1.810E-03,-1.350E-03,-2.980E-03,-4.070E-03,-4.890E-03,-5.540E-03,-6.080E-03,-6.550E-03,-6.960E-03,,,,
4p1/2,?,2.529E+01,2.075E+01,1.344E+01,9.082E+00,6.445E+00,4.761E+00,3.631E+00,2.842E+00,2.272E+00,1.848E+00,,,,
Eb=,?,7.500E-01,1.244E+00,1.537E+00,1.628E+00,1.664E+00,1.677E+00,1.677E+00,1.670E+00,1.659E+00,1.645E+00,,,,
1112.8 eV,?,4.530E-01,6.510E-01,3.580E-01,1.280E-01,2.230E-02,-1.700E-03,2.470E-02,8.220E-02,1.590E-01,2.470E-01,,,,
,?,1.070E-01,2.800E-02,-4.790E-03,-9.560E-03,-1.000E-02,-9.540E-03,-8.630E-03,-7.360E-03,-5.700E-03,-3.680E-03,,,,
4p3/2,?,9.720E+01,6.620E+01,3.518E+01,2.125E+01,1.396E+01,9.729E+00,7.079E+00,5.326E+00,4.116E+00,3.251E+00,,,,
Eb=,?,9.580E-01,1.274E+00,1.530E+00,1.642E+00,1.703E+00,1.737E+00,1.756E+00,1.765E+00,1.767E+00,1.764E+00,,,,
924.3 eV,?,3.810E-01,3.540E-01,1.210E-01,-1.650E-02,-5.610E-02,-3.130E-02,3.400E-02,1.250E-01,2.300E-01,3.450E-01,,,,
,?,5.730E-02,1.660E-02,-2.700E-05,2.200E-03,7.230E-03,1.210E-02,1.620E-02,1.980E-02,2.270E-02,2.530E-02,,,,
4d3/2,?,1.422E+02,9.201E+01,4.225E+01,2.217E+01,1.285E+01,8.017E+00,5.285E+00,3.638E+00,2.594E+00,1.903E+00,,,,
Eb=,?,7.750E-01,1.067E+00,1.299E+00,1.374E+00,1.392E+00,1.384E+00,1.361E+00,1.331E+00,1.296E+00,1.260E+00,,,,
673.9 eV,?,1.250E-01,-1.290E-02,-4.130E-02,1.000E-01,2.950E-01,5.000E-01,6.980E-01,8.810E-01,1.050E+00,1.200E+00,,,,
,?,2.310E-02,6.780E-03,2.330E-02,4.260E-02,5.890E-02,7.330E-02,8.640E-02,9.870E-02,1.100E-01,1.210E-01,,,,
4d5/2,?,2.134E+02,1.335E+02,5.904E+01,3.029E+01,1.728E+01,1.064E+01,6.935E+00,4.728E+00,3.341E+00,2.432E+00,,,,
