Shell,Si,k / eV,,,,,,,,,,,,,
,,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000,,,,
2s1/2,?,1.241E+01,6.383E+00,2.365E+00,1.128E+00,6.238E-01,3.802E-01,2.484E-01,1.708E-01,1.224E-01,9.051E-02,,,,
Eb=,?,1.995E+00,1.991E+00,1.982E+00,1.972E+00,1.962E+00,1.953E+00,1.943E+00,1.932E+00,1.922E+00,1.913E+00,,,,
148.7 eV,?,4.010E-01,5.780E-01,8.700E-01,1.110E+00,1.310E+00,1.490E+00,1.650E+00,1.790E+00,1.920E+00,2.040E+00,,,,
,?,-7.160E-07,-5.730E-07,-2.260E-07,1.900E-07,7.810E-07,1.550E-06,2.560E-06,3.790E-06,5.240E-06,6.910E-06,,,,
2p1/2,?,3.220E+00,1.251E+00,3.131E-01,1.135E-01,5.078E-02,2.607E-02,1.474E-02,8.954E-03,5.750E-03,3.858E-03,,,,
Eb=,?,1.001E+00,8.500E-01,6.410E-01,5.050E-01,4.090E-01,3.380E-01,2.840E-01,2.390E-01,2.010E-01,1.670E-01,,,,
99.5 eV,?,5.750E-01,6.450E-01,7.300E-01,7.830E-01,8.230E-01,8.560E-01,8.860E-01,9.110E-01,9.340E-01,9.550E-01,,,,
,?,6.250E-02,8.390E-02,1.240E-01,1.590E-01,1.900E-01,2.180E-01,2.440E-01,2.680E-01,2.900E-01,3.110E-01,,,,
2p3/2,?,6.247E+00,2.424E+00,6.056E-01,2.189E-01,9.775E-02,5.007E-02,2.825E-02,1.712E-02,1.097E-02,7.349E-03,,,,
Eb=,?,1.006E+00,8.560E-01,6.480E-01,5.140E-01,4.200E-01,3.520E-01,3.000E-01,2.580E-01,2.220E-01,1.910E-01,,,,
98.9 eV,?,5.780E-01,6.470E-01,7.310E-01,7.820E-01,8.200E-01,8.520E-01,8.800E-01,9.040E-01,9.250E-01,9.440E-01,,,,
,?,6.240E-02,8.370E-02,1.230E-01,1.590E-01,1.900E-01,2.180E-01,2.440E-01,2.670E-01,2.890E-01,3.100E-01,,,,
3s1/2,?,8.339E-01,4.263E-01,1.570E-01,7.465E-02,4.121E-02,2.510E-02,1.639E-02,1.127E-02,8.074E-03,5.972E-03,,,,
Eb=,?,1.995E+00,1.991E+00,1.981E+00,1.972E+00,1.962E+00,1.952E+00,1.942E+00,1.932E+00,1.922E+00,1.912E+00,,,,
7.6 eV,?,4.310E-01,6.040E-01,8.890E-01,1.120E+00,1.320E+00,1.500E+00,1.660E+00,1.800E+00,1.930E+00,2.050E+00,,,,
,?,-3.820E-07,-3.070E-07,-8.230E-08,3.180E-07,9.190E-07,1.690E-06,2.650E-06,3.810E-06,5.170E-06,6.810E-06,,,,
3p1/2,?,1.387E-01,5.423E-02,1.362E-02,4.938E-03,2.209E-03,1.134E-03,6.408E-04,3.892E-04,2.499E-04,1.677E-04,,,,
Eb=,?,9.760E-01,8.340E-01,6.310E-01,4.950E-01,3.990E-01,3.290E-01,2.760E-01,2.320E-01,1.950E-01,1.630E-01,,,,
3.0 eV,?,5.730E-01,6.440E-01,7.290E-01,7.810E-01,8.210E-01,8.540E-01,8.840E-01,9.100E-01,9.340E-01,9.550E-01,,,,
,?,6.280E-02,8.470E-02,1.250E-01,1.600E-01,1.910E-01,2.190E-01,2.450E-01,2.680E-01,2.900E-01,3.110E-01,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
